,Win,transaction_fee
20190827,True,0.5057773525
20190829,False,0.5121629883928571
20190830,True,0.51924842
20190902,True,0.5381079145
20190903,True,0.552558696
20190905,False,0.5532934814999999
20190906,False,0.5538708129642858
20190909,True,0.5586819084999999
20190918,False,0.527086132
20190919,True,0.532474559
20190925,False,0.5236571329999999
20190927,False,0.5078592447500001
20190930,False,0.501613568
20191009,False,0.49353092750000005
20191014,True,0.5018584965
20191021,True,0.482509145
20191022,True,0.48667292949999996
20191025,True,0.4881425005000001
20191028,True,0.5008787825
20191101,True,0.49083671399999995
20191112,True,0.4788352175
20191119,True,0.483978716
20191121,False,0.48471350150000003
20191122,False,0.48555325635714286
20191126,False,0.48005986
20191129,True,0.4788352175
20191202,False,0.4822117318214286
20191204,True,0.49059178550000004
20191205,True,0.49598021249999996
20191210,True,0.49500049849999994
20191212,False,0.4952804167857142
20191216,True,0.5043077814999999
20191217,False,0.5116731313928571
20191224,True,0.5013686394999999
20191227,False,0.5079817090000001
20191230,True,0.50945128
20191231,True,0.5096962085
20200102,True,0.5185136345
20200103,True,0.5268412035
20200106,False,0.5395949803928571
20200107,False,0.540802128
20200113,True,0.5356586295
20200115,False,0.530515131
20200116,False,0.5344164921071428
20200120,True,0.5376180575
20200122,True,0.530515131
20200204,True,0.4783453605
20200205,True,0.49206135649999994
20200206,True,0.501613568
20200207,False,0.5077017907142858
20200211,False,0.510920851
20200212,True,0.5143498499999999
20200214,False,0.5144023346785713
20200217,True,0.5356586295000001
20200218,True,0.554518124
20200219,False,0.5571423579285715
20200220,True,0.5523137675
20200221,True,0.5709283334999999
20200224,True,0.576071832
20200225,True,0.572642833
20200227,False,0.567744263
20200302,True,0.548149983
20200303,False,0.5669744877142857
20200305,False,0.5609562445714286
20200306,False,0.557457266
20200310,True,0.542761556
20200311,False,0.5542731955
20200313,False,0.52818831025
20200317,False,0.5052874955
20200318,False,0.5104659837857143
20200319,True,0.49989906849999993
20200323,False,0.4871627865
20200324,True,0.487407715
20200325,False,0.498184569
20200326,False,0.4956478095357143
20200330,True,0.479080146
20200401,False,0.482509145
20200402,True,0.48667292949999996
20200407,True,0.504062853
20200409,False,0.5162392984285715
20200410,False,0.5117081211785715
20200413,False,0.50455271
20200414,True,0.510430994
20200416,True,0.5114107079999999
20200417,False,0.5148222121071429
20200422,False,0.5185136345000001
20200423,False,0.5224324905
20200428,True,0.5033280675
20200429,True,0.5082266375
20200430,True,0.5199832055
20200506,True,0.5302702025
20200507,False,0.5338741504285714
20200508,True,0.5390876285
20200514,False,0.5410470565000001
20200515,False,0.542271699
20200518,False,0.5508441964999999
20200522,False,0.5273310605
20200601,True,0.5302702024999999
20200611,False,0.527086132
20200612,True,0.5263513465
20200616,True,0.5239020615000001
20200619,True,0.5322296305
20200622,False,0.5357286090714286
20200623,True,0.536883272
20200629,False,0.5386152663928572
20200630,True,0.5430064845
20200702,True,0.555987695
20200706,True,0.587338543
20200707,False,0.6150154635
20200708,True,0.641222813
20200709,False,0.679431659
20200713,True,0.676492517
20200715,False,0.6620417355
20200717,True,0.6485706680000001
20200720,True,0.6948621545
20200723,False,0.6938474507142858
20200729,True,0.71029265
20200730,False,0.71874268325
20200803,True,0.7440927829999999
20200805,True,0.7600131354999999
20200806,True,0.7899433981999999
20200807,False,0.7993591495357143
