,0
annual_return,0.38211273580404637
annual_return_std,0.14925023104274385
return_std_ratio,2.5602153720928773
maxdd,0.04134980988593162
total_fee_ratio,0.637250430359612
total_trading_days,230.0
total_switching_times,122.0
