,ETFID,ContractNum,Value
20190826,SH512710,1,
20190827,SH512710,1,103.60000000000001
20190828,SH512710,1,103.60000000000001
20190829,SH512710,1,103.10714285714285
20190830,SH512710,1,103.30714285714282
20190902,SH512710,1,106.80714285714281
20190903,SH512710,1,107.20714285714281
20190904,SH512710,1,107.20714285714281
20190905,SH512710,1,106.5071428571428
20190906,SH512710,1,105.84285714285706
20190909,SH512710,1,106.34285714285707
20190910,SH512710,1,106.34285714285707
20190911,SH512710,1,106.34285714285707
20190912,SH512710,1,106.34285714285707
20190916,SH512710,1,106.34285714285707
20190917,SH512710,1,106.34285714285707
20190918,SH512710,1,105.74285714285708
20190919,SH512710,1,105.9428571428571
20190920,SH512710,1,105.9428571428571
20190923,SH512710,1,105.9428571428571
20190924,SH512710,1,105.9428571428571
20190925,SH512710,1,105.34285714285707
20190926,SH512710,1,105.34285714285707
20190927,SH512710,1,104.89285714285708
20190930,SH512710,1,104.09285714285708
20191008,SH512710,1,104.09285714285708
20191009,SH512710,1,103.99285714285709
20191010,SH512710,1,103.99285714285709
20191011,SH512710,1,103.99285714285709
20191014,SH512710,1,104.4928571428571
20191015,SH512710,1,104.4928571428571
20191016,SH512710,1,104.4928571428571
20191017,SH512710,1,104.4928571428571
20191018,SH512710,1,104.4928571428571
20191021,SH512710,1,104.6928571428571
20191022,SH512710,1,105.3928571428571
20191023,SH512710,1,105.3928571428571
20191024,SH512710,1,105.3928571428571
20191025,SH512710,1,105.8928571428571
20191028,SH512710,1,106.19285714285711
20191029,SH512710,1,106.19285714285711
20191030,SH512710,1,106.19285714285711
20191031,SH512710,1,106.19285714285711
20191101,SH512710,1,106.59285714285711
20191104,SH512710,1,106.59285714285711
20191105,SH512710,1,106.59285714285711
20191106,SH512710,1,106.59285714285711
20191107,SH512710,1,106.59285714285711
20191108,SH512710,1,106.59285714285711
20191111,SH512710,1,106.59285714285711
20191112,SH512710,1,106.69285714285711
20191113,SH512710,1,106.69285714285711
20191114,SH512710,1,106.69285714285711
20191115,SH512710,1,106.69285714285711
20191118,SH512710,1,106.69285714285711
20191119,SH512710,1,107.2928571428571
20191120,SH512710,1,107.2928571428571
20191121,SH512710,1,107.19285714285711
20191122,SH512710,1,106.63571428571424
20191125,SH512710,1,106.63571428571424
20191126,SH512710,1,106.63571428571424
20191127,SH512710,1,106.63571428571424
20191128,SH512710,1,106.63571428571424
20191129,SH512710,1,107.13571428571424
20191202,SH512710,1,106.81428571428569
20191203,SH512710,1,106.81428571428569
20191204,SH512710,1,107.31428571428567
20191205,SH512710,1,107.41428571428567
20191206,SH512710,1,107.41428571428567
20191209,SH512710,1,107.41428571428567
20191210,SH512710,1,107.91428571428565
20191211,SH512710,1,107.91428571428565
20191212,SH512710,1,107.52857142857135
20191213,SH512710,1,107.52857142857135
20191216,SH512710,1,109.22857142857137
