,0
annual_return,0.10789692867173195
annual_return_std,0.12490208951541643
return_std_ratio,0.8638520707727186
maxdd,0.03339545285128587
total_fee_ratio,0.8290874301513421
total_trading_days,103.0
total_switching_times,47.0
