,ETFID,ContractNum,Value
20190826,SH512710,1,
20190827,SH512710,1,103.60000000000001
20190828,SH512710,1,103.89999999999999
20190829,SH512710,1,103.89999999999999
20190830,SH512710,1,104.09999999999997
20190902,SH512710,1,106.89999999999995
20190903,SH512710,1,107.29999999999995
20190904,SH512710,1,107.19999999999995
20190905,SH512710,1,106.99999999999994
20190906,SH512710,1,106.79999999999994
20190909,SH512710,1,107.29999999999995
20190910,SH512710,1,106.0571428571428
20190911,SH512710,1,107.1571428571428
20190912,SH512710,1,107.0571428571428
20190916,SH512710,1,106.62857142857138
20190917,SH512710,1,109.22857142857139
20190918,SH512710,1,109.62857142857139
20190919,SH512710,1,109.82857142857141
20190920,SH512710,1,110.02857142857141
20190923,SH512710,1,110.02857142857141
20190924,SH512710,1,109.82857142857141
20190925,SH512710,1,110.7285714285714
20190926,SH512710,1,113.62857142857142
20190927,SH512710,1,113.17857142857143
20190930,SH512710,1,113.97857142857143
20191008,SH512710,1,115.37857142857143
20191009,SH512710,1,114.97857142857143
20191010,SH512710,1,114.17857142857143
20191011,SH512710,1,113.66428571428573
20191014,SH512710,1,114.16428571428574
20191015,SH512710,1,114.76428571428572
20191016,SH512710,1,114.29285714285716
20191017,SH512710,1,114.19285714285715
20191018,SH512710,1,115.59285714285716
20191021,SH512710,1,114.59285714285716
20191022,SH512710,1,115.09285714285716
20191023,SH512710,1,115.19285714285716
20191024,SH512710,1,115.09285714285717
20191025,SH512710,1,114.64285714285717
20191028,SH512710,1,115.24285714285716
20191029,SH512710,1,116.24285714285716
20191030,SH512710,1,116.14285714285717
20191031,SH512710,1,116.34285714285717
20191101,SH512710,1,116.64285714285718
20191104,SH512710,1,117.04285714285719
20191105,SH512710,1,116.48571428571434
20191106,SH512710,1,116.98571428571435
20191107,SH512710,1,117.18571428571435
20191108,SH512710,1,116.75714285714291
20191111,SH512710,1,117.55714285714289
20191112,SH512710,1,117.9571428571429
20191113,SH512710,1,117.4571428571429
20191114,SH512710,1,116.96428571428577
20191115,SH512710,1,116.40714285714292
20191118,SH512710,1,115.87142857142864
20191119,SH512710,1,116.47142857142863
20191120,SH512710,1,116.06428571428577
20191121,SH512710,1,115.96428571428578
20191122,SH512710,1,115.42857142857149
20191125,SH512710,1,115.04285714285722
20191126,SH512710,1,114.61428571428578
20191127,SH512710,1,114.1642857142858
20191128,SH512710,1,114.3642857142858
20191129,SH512710,1,113.6642857142858
20191202,SH512710,1,113.34285714285724
20191203,SH512710,1,113.74285714285725
20191204,SH512710,1,114.14285714285725
20191205,SH512710,1,114.44285714285724
20191206,SH512710,1,114.34285714285724
20191209,SH512710,1,114.24285714285725
20191210,SH512710,1,113.79285714285726
20191211,SH512710,1,113.49285714285728
20191212,SH512710,1,113.0928571428573
20191213,SH512710,1,113.49285714285732
20191216,SH512710,1,115.19285714285733
