,0
annual_return,0.7230354836806439
annual_return_std,0.16914015583561912
return_std_ratio,4.274771299036372
maxdd,0.04385500867577974
total_fee_ratio,0.6417738655214352
total_trading_days,231.0
total_switching_times,231.0
