,0
annual_return,0.39990478761390036
annual_return_std,0.14252490395972997
return_std_ratio,2.8058590218513135
maxdd,0.061761395610579584
total_fee_ratio,0.6083060420446029
total_trading_days,230.0
total_switching_times,112.0
