,0
annual_return,0.07579444442061978
annual_return_std,0.10790551650927607
return_std_ratio,0.7024149169806728
maxdd,0.04010290556900731
total_fee_ratio,0.8483612179325464
total_trading_days,103.0
total_switching_times,38.0
