,0
annual_return,0.8790791920184207
annual_return_std,0.17929836561596738
return_std_ratio,4.902884580115406
maxdd,0.040415015043698044
total_fee_ratio,0.5862101117521504
total_trading_days,107.0
total_switching_times,106.0
