,0
annual_return,0.5515947043136598
annual_return_std,0.13678962541232317
return_std_ratio,4.032430841527602
maxdd,0.05496361746361733
total_fee_ratio,0.6333161569216663
total_trading_days,491.0
total_switching_times,490.0
