,0
annual_return,0.5510653115706683
annual_return_std,0.13018373696430982
return_std_ratio,4.232981203495059
maxdd,0.0560989034252084
total_fee_ratio,0.6336075728137327
total_trading_days,491.0
total_switching_times,490.0
