,ETFID,ContractNum,Value
20180801,SZ159915,1,149.20000000000002
20180802,SZ159915,1,151.20000000000002
20180803,SZ159915,1,149.95714285714288
20180806,SZ159915,1,152.55714285714288
20180807,SZ159915,1,151.0357142857143
20180808,SZ159915,1,152.73571428571432
20180809,SZ159915,1,155.5357142857143
20180810,SZ159915,1,154.73571428571432
20180813,SZ159915,1,153.90000000000003
20180814,SZ159915,1,154.00000000000003
20180815,SZ159915,1,157.00000000000003
20180816,SZ159915,1,155.09285714285716
20180817,SZ159915,1,157.99285714285713
20180820,SZ159915,1,156.29285714285714
20180821,SZ159915,1,157.49285714285713
20180822,SZ159915,1,158.0928571428571
20180823,SZ159915,1,157.02142857142854
20180824,SZ159915,1,156.3785714285714
20180827,SZ159915,1,158.57857142857142
20180828,SZ159915,1,157.61428571428573
20180829,SZ159915,1,158.31428571428572
20180830,SZ159915,1,159.71428571428572
20180831,SZ159915,1,160.41428571428568
20180903,SZ159915,1,159.45
20180904,SZ159915,1,158.45
20180905,SZ159915,1,159.95
20180906,SZ159915,1,158.6642857142857
20180907,SZ159915,1,157.6357142857143
20180910,SZ159915,1,160.1357142857143
20180911,SZ159915,1,159.04285714285717
20180912,SZ159915,1,157.77857142857147
20180913,SZ159915,1,157.57857142857148
20180914,SZ159915,1,156.4428571428572
20180917,SZ159915,1,156.84285714285718
20180918,SZ159915,1,155.98571428571432
20180919,SZ159915,1,157.1857142857143
20180920,SZ159915,1,157.6857142857143
20180921,SZ159915,1,156.9357142857143
20180925,SZ159915,1,156.9357142857143
20180926,SZ159915,1,157.33571428571432
20180927,SZ159915,1,158.33571428571432
20180928,SZ159915,1,157.52142857142863
20181008,SZ159915,1,159.82142857142864
20181009,SZ159915,1,161.32142857142864
20181010,SZ159915,1,160.29285714285723
20181011,SZ159915,1,164.69285714285724
20181012,SZ159915,1,162.9142857142858
20181015,SZ159915,1,164.6142857142858
20181016,SZ159915,1,167.91428571428582
20181017,SZ159915,1,166.54285714285726
20181018,SZ159915,1,164.89285714285728
20181019,SZ159915,1,163.007142857143
20181022,SZ159915,1,166.307142857143
20181023,SZ159915,1,168.70714285714297
20181024,SZ159915,1,167.30714285714296
20181025,SZ159915,1,168.30714285714296
20181026,SZ159915,1,166.67857142857153
20181029,SZ159915,1,165.22142857142867
20181030,SZ159915,1,163.5500000000001
20181031,SZ159915,1,162.45714285714297
20181101,SZ159915,1,161.42857142857156
20181102,SZ159915,1,162.02857142857158
20181105,SZ159915,1,160.48571428571444
20181106,SZ159915,1,159.5428571428573
20181107,SZ159915,1,159.24285714285728
20181108,SZ159915,1,160.9428571428573
20181109,SZ159915,1,161.14285714285728
20181112,SZ159915,1,164.44285714285726
20181113,SZ159915,1,166.24285714285728
20181114,SZ159915,1,165.15000000000015
20181115,SZ159915,1,164.15000000000015
20181116,SZ159915,1,162.9928571428573
20181119,SZ159915,1,163.29285714285732
20181120,SZ159915,1,165.69285714285732
20181121,SZ159915,1,164.5142857142859
20181122,SZ159915,1,163.5500000000002
20181123,SZ159915,1,166.1500000000002
20181126,SZ159915,1,166.95000000000022
20181127,SZ159915,1,166.20000000000024
20181128,SZ159915,1,165.0428571428574
20181129,SZ159915,1,167.4428571428574
20181130,SZ159915,1,166.564285714286
20181203,SZ159915,1,166.864285714286
20181204,SZ159915,1,166.20000000000033
20181205,SZ159915,1,164.89285714285748
20181206,SZ159915,1,166.89285714285748
20181207,SZ159915,1,166.6928571428575
20181210,SZ159915,1,167.4928571428575
20181211,SZ159915,1,166.87142857142894
20181212,SZ159915,1,166.22857142857177
20181213,SZ159915,1,165.13571428571464
20181214,SZ159915,1,168.23571428571466
20181217,SZ159915,1,168.53571428571465
20181218,SZ159915,1,168.43571428571462
20181219,SZ159915,1,169.93571428571462
20181220,SZ159915,1,169.22857142857177
20181221,SZ159915,1,169.42857142857176
20181224,SZ159915,1,170.62857142857175
20181225,SZ159915,1,169.53571428571462
20181226,SZ159915,1,168.33571428571463
20181227,SZ159915,1,169.83571428571463
20181228,SZ159915,1,169.6357142857146
20190102,SZ159915,1,170.7357142857146
20190103,SZ159915,1,169.8571428571432
20190104,SZ159915,1,168.72142857142893
20190107,SZ159915,1,170.12142857142894
20190108,SZ159915,1,170.0214285714289
20190109,SZ159915,1,169.33571428571463
20190110,SZ159915,1,168.5428571428575
20190111,SZ159915,1,168.1428571428575
20190114,SZ159915,1,169.0428571428575
20190115,SZ159915,1,168.2285714285718
20190116,SZ159915,1,167.6285714285718
20190117,SZ159915,1,168.8285714285718
20190118,SZ159915,1,168.05714285714322
20190121,SZ159915,1,168.2571428571432
20190122,SZ159915,1,169.95714285714323
20190123,SZ159915,1,169.95714285714323
20190124,SZ159915,1,170.95714285714323
20190125,SZ159915,1,170.18571428571468
20190128,SZ159915,1,171.38571428571467
20190129,SZ159915,1,172.38571428571467
20190130,SZ159915,1,172.98571428571464
20190131,SZ159915,1,172.23571428571466
20190201,SZ159915,1,174.83571428571466
20190211,SZ159915,1,178.63571428571467
20190212,SZ159915,1,179.63571428571467
20190213,SZ159915,1,182.03571428571468
20190214,SZ159915,1,181.35000000000042
20190215,SZ159915,1,180.34285714285758
20190218,SZ159915,1,183.14285714285757
20190219,SZ159915,1,181.96428571428612
20190220,SZ159915,1,180.57142857142898
20190221,SZ159915,1,179.17857142857184
20190222,SZ159915,1,182.5785714285718
20190225,SZ159915,1,187.07857142857182
20190226,SZ159915,1,188.31857142857183
20190227,SZ159915,1,191.11857142857184
20190228,SZ159915,1,189.61857142857187
20190301,SZ159915,1,190.91857142857188
20190304,SZ159915,1,192.7185714285719
20190305,SZ159915,1,196.3185714285719
20190306,SZ159915,1,197.91857142857185
20190307,SZ159915,1,195.45428571428616
20190308,SZ159915,1,197.05428571428615
20190311,SZ159915,1,194.6757142857147
20190312,SZ159915,1,196.27571428571468
20190313,SZ159915,1,197.75571428571467
20190314,SZ159915,1,200.75571428571467
20190315,SZ159915,1,199.21285714285756
20190318,SZ159915,1,202.41285714285755
20190319,SZ159915,1,202.21285714285753
20190320,SZ159915,1,203.81285714285752
20190321,SZ159915,1,205.61285714285754
20190322,SZ159915,1,206.97285714285755
20190325,SZ159915,1,207.47285714285755
20190326,SZ159915,1,211.47285714285755
20190327,SZ159915,1,210.44428571428614
20190328,SZ159915,1,209.15857142857186
20190329,SZ159915,1,213.75857142857186
20190401,SZ159915,1,216.75857142857186
20190402,SZ159915,1,217.55857142857187
20190403,SZ159915,1,216.25142857142902
20190404,SZ159915,1,216.25142857142902
20190408,SZ159915,1,218.451428571429
20190409,SZ159915,1,217.12285714285758
20190410,SZ159915,1,215.73000000000044
20190411,SZ159915,1,217.53000000000046
20190412,SZ159915,1,217.23000000000047
20190415,SZ159915,1,220.23000000000044
20190416,SZ159915,1,218.9871428571433
20190417,SZ159915,1,219.6871428571433
20190418,SZ159915,1,220.1871428571433
20190419,SZ159915,1,218.9871428571433
20190422,SZ159915,1,217.44428571428617
20190423,SZ159915,1,216.0728571428576
20190424,SZ159915,1,214.68000000000046
20190425,SZ159915,1,218.18000000000046
20190426,SZ159915,1,216.76571428571475
20190429,SZ159915,1,218.16571428571476
20190430,SZ159915,1,218.16571428571476
20190506,SZ159915,1,222.76571428571475
20190507,SZ159915,1,221.33000000000047
20190508,SZ159915,1,220.00142857142905
20190509,SZ159915,1,221.30142857142906
20190510,SZ159915,1,219.95142857142906
20190513,SZ159915,1,220.85142857142907
20190514,SZ159915,1,219.54428571428622
20190515,SZ159915,1,220.7442857142862
20190516,SZ159915,1,219.7157142857148
20190517,SZ159915,1,224.81571428571482
20190520,SZ159915,1,224.9157142857148
20190521,SZ159915,1,226.21571428571482
20190522,SZ159915,1,225.1157142857148
20190523,SZ159915,1,226.9157142857148
20190524,SZ159915,1,227.5157142857148
20190527,SZ159915,1,229.5157142857148
20190528,SZ159915,1,228.59428571428626
20190529,SZ159915,1,228.19428571428628
20190530,SZ159915,1,228.5942857142863
20190531,SZ159915,1,228.5942857142863
20190603,SZ159915,1,229.2942857142863
