,0
annual_return,0.9636040548694154
annual_return_std,0.17595499571806023
return_std_ratio,5.4764233941583385
maxdd,0.034199891428915885
total_fee_ratio,0.5581920126770996
total_trading_days,107.0
total_switching_times,102.0
