,ETFID,ContractNum,Value
20180801,SZ159915,1,
20180802,SZ159915,1,
20180803,SZ159915,1,
20180806,SZ159915,1,
20180807,SZ159915,1,141.0
20180808,SZ159915,1,141.0
20180809,SZ159915,1,143.1
20180810,SZ159915,1,143.1
20180813,SZ159915,1,144.7
20180814,SZ159915,1,144.7
20180815,SZ159915,1,144.7
20180816,SZ159915,1,144.7
20180817,SZ159915,1,144.7
20180820,SZ159915,1,144.7
20180821,SZ159915,1,145.89999999999998
20180822,SZ159915,1,145.89999999999998
20180823,SZ159915,1,144.65714285714284
20180824,SZ159915,1,143.95714285714286
20180827,SZ159915,1,145.85714285714286
20180828,SZ159915,1,145.85714285714286
20180829,SZ159915,1,145.85714285714286
20180830,SZ159915,1,145.85714285714286
20180831,SZ159915,1,145.85714285714286
20180903,SZ159915,1,145.85714285714286
20180904,SZ159915,1,146.65714285714287
20180905,SZ159915,1,146.65714285714287
20180906,SZ159915,1,146.65714285714287
20180907,SZ159915,1,145.6071428571429
20180910,SZ159915,1,145.6071428571429
20180911,SZ159915,1,145.6071428571429
20180912,SZ159915,1,145.6071428571429
20180913,SZ159915,1,146.1071428571429
20180914,SZ159915,1,144.97142857142862
20180917,SZ159915,1,144.97142857142862
20180918,SZ159915,1,146.47142857142862
20180919,SZ159915,1,146.97142857142862
20180920,SZ159915,1,146.97142857142862
20180921,SZ159915,1,147.6714285714286
20180925,SZ159915,1,147.6714285714286
20180926,SZ159915,1,147.57142857142858
20180927,SZ159915,1,147.57142857142858
20180928,SZ159915,1,147.37142857142857
20181008,SZ159915,1,147.37142857142857
20181009,SZ159915,1,147.37142857142857
20181010,SZ159915,1,146.27142857142857
20181011,SZ159915,1,146.27142857142857
20181012,SZ159915,1,146.3714285714286
20181015,SZ159915,1,146.3714285714286
20181016,SZ159915,1,146.3714285714286
20181017,SZ159915,1,146.0714285714286
20181018,SZ159915,1,146.0714285714286
20181019,SZ159915,1,147.7714285714286
20181022,SZ159915,1,149.9714285714286
20181023,SZ159915,1,149.9714285714286
20181024,SZ159915,1,149.9714285714286
20181025,SZ159915,1,150.17142857142858
20181026,SZ159915,1,150.17142857142858
20181029,SZ159915,1,150.17142857142858
20181030,SZ159915,1,151.37142857142857
20181031,SZ159915,1,150.02142857142857
20181101,SZ159915,1,148.92857142857144
20181102,SZ159915,1,148.92857142857144
20181105,SZ159915,1,149.62857142857143
20181106,SZ159915,1,149.62857142857143
20181107,SZ159915,1,149.32857142857142
20181108,SZ159915,1,149.32857142857142
20181109,SZ159915,1,149.32857142857142
20181112,SZ159915,1,152.32857142857142
20181113,SZ159915,1,152.62857142857143
20181114,SZ159915,1,151.6857142857143
20181115,SZ159915,1,152.6857142857143
20181116,SZ159915,1,152.1857142857143
20181119,SZ159915,1,152.1857142857143
20181120,SZ159915,1,152.1857142857143
20181121,SZ159915,1,152.1857142857143
20181122,SZ159915,1,152.1857142857143
20181123,SZ159915,1,152.1857142857143
20181126,SZ159915,1,152.1857142857143
20181127,SZ159915,1,152.1857142857143
20181128,SZ159915,1,152.98571428571432
20181129,SZ159915,1,152.98571428571432
20181130,SZ159915,1,153.68571428571434
20181203,SZ159915,1,153.98571428571435
20181204,SZ159915,1,153.98571428571435
20181205,SZ159915,1,154.38571428571436
20181206,SZ159915,1,154.38571428571436
20181207,SZ159915,1,154.38571428571436
20181210,SZ159915,1,154.38571428571436
20181211,SZ159915,1,153.7642857142858
20181212,SZ159915,1,153.7642857142858
20181213,SZ159915,1,153.7642857142858
20181214,SZ159915,1,153.7642857142858
20181217,SZ159915,1,153.07857142857154
20181218,SZ159915,1,153.07857142857154
20181219,SZ159915,1,153.07857142857154
20181220,SZ159915,1,153.07857142857154
20181221,SZ159915,1,153.07857142857154
20181224,SZ159915,1,152.27857142857152
20181225,SZ159915,1,153.87857142857152
20181226,SZ159915,1,153.87857142857152
20181227,SZ159915,1,153.87857142857152
20181228,SZ159915,1,153.87857142857152
20190102,SZ159915,1,153.87857142857152
20190103,SZ159915,1,153.87857142857152
20190104,SZ159915,1,155.6785714285715
20190107,SZ159915,1,157.0785714285715
20190108,SZ159915,1,157.0785714285715
20190109,SZ159915,1,156.54285714285723
20190110,SZ159915,1,156.54285714285723
20190111,SZ159915,1,156.54285714285723
20190114,SZ159915,1,156.54285714285723
20190115,SZ159915,1,157.54285714285723
20190116,SZ159915,1,157.54285714285723
20190117,SZ159915,1,157.54285714285723
20190118,SZ159915,1,158.24285714285725
20190121,SZ159915,1,158.24285714285725
20190122,SZ159915,1,158.24285714285725
20190123,SZ159915,1,158.24285714285725
20190124,SZ159915,1,158.24285714285725
