,0
annual_return,0.4455874155111079
annual_return_std,0.11653423950918816
return_std_ratio,3.823660903334556
maxdd,0.07625543201544116
total_fee_ratio,0.7302311284096352
total_trading_days,485.0
total_switching_times,274.0
