,ETFID,ContractNum,Value
20200210,SZ159995,1,
20200211,SZ159995,1,103.90000000000002
20200212,SZ159995,1,106.30000000000003
20200213,SZ159995,1,104.02857142857145
20200214,SZ159995,1,104.02857142857145
20200217,SZ159995,1,104.72857142857144
20200218,SZ159995,1,108.22857142857146
20200219,SZ159995,1,109.58857142857146
20200220,SZ159995,1,113.18857142857146
20200221,SZ159995,1,111.60285714285719
20200224,SZ159995,1,112.9228571428572
20200225,SZ159995,1,109.21571428571433
20200226,SZ159995,1,106.34428571428576
20200227,SZ159995,1,103.40857142857148
20200228,SZ159995,1,105.00857142857149
20200302,SZ159995,1,105.00857142857149
20200303,SZ159995,1,106.12857142857149
20200304,SZ159995,1,106.12857142857149
20200305,SZ159995,1,106.3285714285715
20200306,SZ159995,1,106.3285714285715
20200309,SZ159995,1,106.3285714285715
20200310,SZ159995,1,110.22857142857151
20200311,SZ159995,1,110.22857142857151
20200312,SZ159995,1,110.22857142857151
20200313,SZ159995,1,108.04285714285722
20200316,SZ159995,1,108.04285714285722
20200317,SZ159995,1,108.3428571428572
20200318,SZ159995,1,109.26285714285719
20200319,SZ159995,1,109.96285714285717
20200320,SZ159995,1,109.96285714285717
20200323,SZ159995,1,109.96285714285717
20200324,SZ159995,1,111.26285714285717
20200325,SZ159995,1,109.95571428571431
20200326,SZ159995,1,109.95571428571431
20200327,SZ159995,1,109.95571428571431
20200330,SZ159995,1,109.65571428571431
20200331,SZ159995,1,109.65571428571431
20200401,SZ159995,1,108.58428571428573
20200402,SZ159995,1,113.78428571428573
20200403,SZ159995,1,113.78428571428573
20200407,SZ159995,1,113.78428571428573
20200408,SZ159995,1,113.78428571428573
20200409,SZ159995,1,113.38428571428572
20200410,SZ159995,1,113.38428571428572
20200413,SZ159995,1,113.38428571428572
20200414,SZ159995,1,115.08428571428573
20200415,SZ159995,1,116.08428571428573
20200416,SZ159995,1,116.78428571428573
20200417,SZ159995,1,115.86285714285715
20200420,SZ159995,1,116.16285714285715
20200421,SZ159995,1,116.16285714285715
20200422,SZ159995,1,116.16285714285715
20200423,SZ159995,1,116.16285714285715
20200424,SZ159995,1,116.16285714285715
20200427,SZ159995,1,115.26285714285714
20200428,SZ159995,1,116.16285714285713
20200429,SZ159995,1,116.16285714285713
20200430,SZ159995,1,119.76285714285711
20200506,SZ159995,1,122.6628571428571
20200507,SZ159995,1,120.6628571428571
20200508,SZ159995,1,118.79857142857139
20200511,SZ159995,1,118.79857142857139
20200512,SZ159995,1,119.29857142857138
20200513,SZ159995,1,119.59857142857136
20200514,SZ159995,1,118.16285714285706
20200515,SZ159995,1,119.86285714285708
20200518,SZ159995,1,119.86285714285708
20200519,SZ159995,1,122.3628571428571
20200520,SZ159995,1,119.8771428571428
20200521,SZ159995,1,119.8771428571428
20200522,SZ159995,1,119.8771428571428
20200525,SZ159995,1,119.8771428571428
20200526,SZ159995,1,119.8771428571428
20200527,SZ159995,1,119.8771428571428
20200528,SZ159995,1,120.0771428571428
20200529,SZ159995,1,118.83428571428566
20200601,SZ159995,1,122.03428571428563
20200602,SZ159995,1,120.94142857142847
20200603,SZ159995,1,121.90142857142848
20200604,SZ159995,1,121.90142857142848
20200605,SZ159995,1,120.72285714285705
20200608,SZ159995,1,120.72285714285705
20200609,SZ159995,1,120.32285714285705
20200610,SZ159995,1,120.32285714285705
20200611,SZ159995,1,119.33714285714275
20200612,SZ159995,1,118.73714285714273
20200615,SZ159995,1,117.87999999999987
20200616,SZ159995,1,117.87999999999987
20200617,SZ159995,1,117.87999999999987
20200618,SZ159995,1,119.07999999999987
20200619,SZ159995,1,120.27999999999987
20200622,SZ159995,1,120.17999999999986
20200623,SZ159995,1,120.87999999999985
20200624,SZ159995,1,121.47999999999988
20200629,SZ159995,1,121.47999999999988
20200630,SZ159995,1,122.67999999999988
20200701,SZ159995,1,123.67999999999988
20200702,SZ159995,1,123.87999999999988
20200703,SZ159995,1,123.77999999999989
20200706,SZ159995,1,131.8799999999999
20200707,SZ159995,1,128.81571428571422
20200708,SZ159995,1,131.11571428571423
20200709,SZ159995,1,131.61571428571423
20200710,SZ159995,1,128.4014285714285
20200713,SZ159995,1,132.1014285714285
20200714,SZ159995,1,134.30142857142852
20200715,SZ159995,1,130.70142857142852
20200716,SZ159995,1,130.70142857142852
20200717,SZ159995,1,127.67999999999995
20200720,SZ159995,1,129.97999999999996
20200721,SZ159995,1,129.97999999999996
20200722,SZ159995,1,128.58714285714282
20200723,SZ159995,1,129.88714285714283
20200724,SZ159995,1,129.88714285714283
20200727,SZ159995,1,129.88714285714283
20200728,SZ159995,1,129.88714285714283
20200729,SZ159995,1,135.5871428571428
20200730,SZ159995,1,135.5871428571428
20200731,SZ159995,1,133.50857142857134
20200803,SZ159995,1,135.70857142857136
20200804,SZ159995,1,135.70857142857136
20200805,SZ159995,1,135.70857142857136
20200806,SZ159995,1,135.70857142857136
20200807,SZ159995,1,136.90857142857138
20200810,SZ159995,1,137.1085714285714
