,ETFID,ContractNum,Value
20200210,SZ159995,1,
20200211,SZ159995,1,103.90000000000002
20200212,SZ159995,1,106.30000000000003
20200213,SZ159995,1,104.45714285714288
20200214,SZ159995,1,102.67857142857146
20200217,SZ159995,1,103.47857142857146
20200218,SZ159995,1,104.55857142857147
20200219,SZ159995,1,106.87857142857148
20200220,SZ159995,1,108.37857142857146
20200221,SZ159995,1,109.61857142857146
20200224,SZ159995,1,113.91857142857145
20200225,SZ159995,1,110.21142857142858
20200226,SZ159995,1,110.21142857142858
20200227,SZ159995,1,110.21142857142858
20200228,SZ159995,1,106.81142857142858
20200302,SZ159995,1,106.71142857142857
20200303,SZ159995,1,107.83142857142857
20200304,SZ159995,1,107.83142857142857
20200305,SZ159995,1,107.73142857142858
20200306,SZ159995,1,107.73142857142858
20200309,SZ159995,1,107.73142857142858
20200310,SZ159995,1,109.33142857142857
20200311,SZ159995,1,109.33142857142857
20200312,SZ159995,1,109.33142857142857
20200313,SZ159995,1,107.53142857142858
20200316,SZ159995,1,107.53142857142858
20200317,SZ159995,1,107.83142857142856
20200318,SZ159995,1,108.75142857142855
20200319,SZ159995,1,109.05142857142853
20200320,SZ159995,1,109.05142857142853
20200323,SZ159995,1,109.05142857142853
20200324,SZ159995,1,109.05142857142853
20200325,SZ159995,1,107.74428571428567
20200326,SZ159995,1,107.74428571428567
20200327,SZ159995,1,107.74428571428567
20200330,SZ159995,1,107.24428571428567
20200331,SZ159995,1,107.24428571428567
20200401,SZ159995,1,106.14428571428567
20200402,SZ159995,1,111.34428571428568
20200403,SZ159995,1,111.34428571428568
20200407,SZ159995,1,111.34428571428568
20200408,SZ159995,1,111.34428571428568
20200409,SZ159995,1,110.84428571428568
20200410,SZ159995,1,110.84428571428568
20200413,SZ159995,1,110.84428571428568
20200414,SZ159995,1,112.74428571428567
20200415,SZ159995,1,114.38428571428567
20200416,SZ159995,1,114.88428571428567
20200417,SZ159995,1,115.76428571428566
20200420,SZ159995,1,115.96428571428567
20200421,SZ159995,1,115.96428571428567
20200422,SZ159995,1,116.36428571428566
20200423,SZ159995,1,116.36428571428566
20200424,SZ159995,1,116.36428571428566
20200427,SZ159995,1,115.54999999999994
20200428,SZ159995,1,116.14999999999993
20200429,SZ159995,1,116.14999999999993
20200430,SZ159995,1,119.54999999999994
20200506,SZ159995,1,122.44999999999993
20200507,SZ159995,1,120.44999999999993
20200508,SZ159995,1,118.58571428571422
20200511,SZ159995,1,118.58571428571422
20200512,SZ159995,1,118.68571428571423
20200513,SZ159995,1,118.68571428571423
20200514,SZ159995,1,118.68571428571423
20200515,SZ159995,1,119.76571428571424
20200518,SZ159995,1,119.76571428571424
20200519,SZ159995,1,117.83714285714282
20200520,SZ159995,1,115.35142857142853
20200521,SZ159995,1,115.35142857142853
20200522,SZ159995,1,115.35142857142853
20200525,SZ159995,1,115.35142857142853
20200526,SZ159995,1,114.57999999999996
20200527,SZ159995,1,114.57999999999996
20200528,SZ159995,1,114.57999999999996
20200529,SZ159995,1,114.27999999999997
20200601,SZ159995,1,117.37999999999997
20200602,SZ159995,1,117.07999999999998
20200603,SZ159995,1,118.0
20200604,SZ159995,1,118.0
20200605,SZ159995,1,116.82142857142857
20200608,SZ159995,1,116.82142857142857
20200609,SZ159995,1,117.02142857142857
20200610,SZ159995,1,117.02142857142857
20200611,SZ159995,1,116.03571428571428
20200612,SZ159995,1,115.43571428571425
20200615,SZ159995,1,115.43571428571425
20200616,SZ159995,1,115.43571428571425
20200617,SZ159995,1,115.43571428571425
20200618,SZ159995,1,116.63571428571426
20200619,SZ159995,1,118.23571428571427
20200622,SZ159995,1,119.03571428571426
20200623,SZ159995,1,117.98571428571427
20200624,SZ159995,1,116.6785714285714
20200629,SZ159995,1,116.6785714285714
20200630,SZ159995,1,117.8785714285714
20200701,SZ159995,1,118.8785714285714
20200702,SZ159995,1,120.3185714285714
20200703,SZ159995,1,120.3185714285714
20200706,SZ159995,1,128.41857142857143
20200707,SZ159995,1,125.35428571428572
20200708,SZ159995,1,126.35428571428572
20200709,SZ159995,1,124.34000000000002
20200710,SZ159995,1,124.34000000000002
20200713,SZ159995,1,129.14
20200714,SZ159995,1,129.14
20200715,SZ159995,1,124.73999999999998
20200716,SZ159995,1,124.73999999999998
20200717,SZ159995,1,124.73999999999998
20200720,SZ159995,1,126.83999999999999
20200721,SZ159995,1,125.03999999999996
20200722,SZ159995,1,123.53999999999998
20200723,SZ159995,1,124.13999999999996
20200724,SZ159995,1,124.13999999999996
20200727,SZ159995,1,124.13999999999996
20200728,SZ159995,1,124.13999999999996
20200729,SZ159995,1,129.83999999999992
20200730,SZ159995,1,129.83999999999992
20200731,SZ159995,1,127.76142857142848
20200803,SZ159995,1,129.9614285714285
20200804,SZ159995,1,129.9614285714285
20200805,SZ159995,1,129.9614285714285
20200806,SZ159995,1,129.9614285714285
20200807,SZ159995,1,130.16142857142853
20200810,SZ159995,1,130.06142857142854
