,ETFID,ContractNum,Value
20200304,SH515030,1,
20200305,SH515030,1,
20200306,SH515030,1,
20200309,SH515030,1,
20200310,SH515030,1,94.4
20200311,SH515030,1,94.4
20200312,SH515030,1,94.4
20200313,SH515030,1,94.4
20200316,SH515030,1,94.4
20200317,SH515030,1,94.4
20200318,SH515030,1,93.24285714285713
20200319,SH515030,1,93.04285714285713
20200320,SH515030,1,93.04285714285713
20200323,SH515030,1,93.04285714285713
20200324,SH515030,1,93.04285714285713
20200325,SH515030,1,94.14285714285712
20200326,SH515030,1,94.14285714285712
20200327,SH515030,1,94.14285714285712
20200330,SH515030,1,93.84285714285713
20200331,SH515030,1,93.84285714285713
20200401,SH515030,1,92.9642857142857
20200402,SH515030,1,94.5642857142857
20200403,SH515030,1,94.5642857142857
20200407,SH515030,1,94.5642857142857
20200408,SH515030,1,94.5642857142857
20200409,SH515030,1,94.5642857142857
20200410,SH515030,1,94.5642857142857
20200413,SH515030,1,94.5642857142857
20200414,SH515030,1,95.6642857142857
20200415,SH515030,1,94.9642857142857
20200416,SH515030,1,94.9642857142857
20200417,SH515030,1,94.9642857142857
20200420,SH515030,1,94.9642857142857
20200421,SH515030,1,94.9642857142857
20200422,SH515030,1,95.26428571428569
20200423,SH515030,1,95.26428571428569
20200424,SH515030,1,95.26428571428569
20200427,SH515030,1,94.8642857142857
20200428,SH515030,1,94.8642857142857
20200429,SH515030,1,94.8642857142857
20200430,SH515030,1,95.16428571428571
20200506,SH515030,1,95.7642857142857
20200507,SH515030,1,95.16428571428571
20200508,SH515030,1,95.16428571428571
20200511,SH515030,1,95.16428571428571
20200512,SH515030,1,95.46428571428572
20200513,SH515030,1,95.46428571428572
20200514,SH515030,1,95.46428571428572
20200515,SH515030,1,95.36428571428573
20200518,SH515030,1,95.36428571428573
20200519,SH515030,1,95.36428571428573
20200520,SH515030,1,95.36428571428573
20200521,SH515030,1,95.36428571428573
20200522,SH515030,1,95.36428571428573
20200525,SH515030,1,95.36428571428573
20200526,SH515030,1,97.46428571428572
20200527,SH515030,1,96.54285714285714
20200528,SH515030,1,96.54285714285714
20200529,SH515030,1,96.84285714285716
20200601,SH515030,1,98.24285714285716
20200602,SH515030,1,98.24285714285716
20200603,SH515030,1,97.84285714285716
20200604,SH515030,1,97.84285714285716
20200605,SH515030,1,97.84285714285716
20200608,SH515030,1,97.17857142857144
20200609,SH515030,1,97.17857142857144
20200610,SH515030,1,97.17857142857144
20200611,SH515030,1,96.34285714285716
20200612,SH515030,1,96.34285714285716
20200615,SH515030,1,95.24285714285716
20200616,SH515030,1,96.14285714285715
20200617,SH515030,1,96.14285714285715
20200618,SH515030,1,96.54285714285714
20200619,SH515030,1,97.64285714285714
20200622,SH515030,1,97.0
20200623,SH515030,1,97.0
20200624,SH515030,1,97.0
20200629,SH515030,1,97.0
20200630,SH515030,1,96.44285714285715
20200701,SH515030,1,96.44285714285715
20200702,SH515030,1,96.44285714285715
20200703,SH515030,1,96.94285714285714
20200706,SH515030,1,99.64285714285715
20200707,SH515030,1,100.84285714285716
20200708,SH515030,1,101.24285714285713
20200709,SH515030,1,101.14285714285714
20200710,SH515030,1,101.14285714285714
20200713,SH515030,1,103.34285714285714
20200714,SH515030,1,103.34285714285714
20200715,SH515030,1,100.94285714285714
20200716,SH515030,1,100.94285714285714
20200717,SH515030,1,100.94285714285714
20200720,SH515030,1,101.44285714285712
20200721,SH515030,1,101.44285714285712
20200722,SH515030,1,100.54285714285713
20200723,SH515030,1,100.84285714285711
20200724,SH515030,1,100.84285714285711
20200727,SH515030,1,100.84285714285711
20200728,SH515030,1,100.84285714285711
20200729,SH515030,1,102.5428571428571
20200730,SH515030,1,102.5428571428571
20200731,SH515030,1,101.10714285714283
20200803,SH515030,1,102.10714285714283
20200804,SH515030,1,100.92857142857143
20200805,SH515030,1,101.62857142857145
20200806,SH515030,1,101.62857142857145
20200807,SH515030,1,101.62857142857145
20200810,SH515030,1,101.42857142857144
