,0
annual_return,0.21054577557234055
annual_return_std,0.13584002058682187
return_std_ratio,1.5499539433430125
maxdd,0.04310344827586243
total_fee_ratio,0.7855681812253125
total_trading_days,106.0
total_switching_times,73.0
