,Win,transaction_fee
20200211,True,0.46766486129999996
20200212,True,0.4773655795999999
20200213,False,0.49886185569999997
20200217,True,0.5064677344999999
20200218,True,0.5269971616
20200219,True,0.5511812779199999
20200220,True,0.5522641488
20200221,False,0.5689906365
20200224,True,0.5985117593
20200225,False,0.61609229695
20200228,True,0.5260947691999999
20200303,True,0.53899898052
20200310,True,0.4854871112
20200313,False,0.4872918959999999
20200317,True,0.46450648789999993
20200318,True,0.47538031632
20200319,True,0.4735304118999999
20200325,False,0.44328415234999996
20200330,False,0.4108141400999999
20200401,False,0.4207404564999999
20200402,True,0.4322459596
20200409,False,0.4466842379999999
20200414,True,0.4218684469999999
20200415,True,0.4322459595999999
20200416,False,0.43340617839999995
20200417,False,0.4551602808999999
20200420,True,0.4498426113999999
20200428,True,0.4354043329999999
20200430,True,0.4593177315999999
20200506,True,0.4879686902999999
20200507,False,0.4967670161999999
20200508,False,0.49842677365
20200512,True,0.4954134275999999
20200513,True,0.4992485952999999
20200514,False,0.5025519960499999
20200515,True,0.5136868737
20200519,False,0.50674167505
20200520,False,0.5213894373999999
20200522,False,0.4836823263999999
20200526,False,0.48464917539999997
20200529,False,0.46914736309999994
20200601,True,0.48526151309999993
20200602,False,0.4947366332999999
20200603,True,0.5010984997199999
20200605,False,0.50042492825
20200612,False,0.4913526617999999
20200615,False,0.48265102079999994
20200618,True,0.4868406997999999
20200619,True,0.49496223139999995
20200622,False,0.5181988356999999
20200623,True,0.5177476395
20200624,True,0.5290275445
20200630,True,0.5274483578
20200701,True,0.5387282628
20200702,False,0.5518129526
20200703,False,0.5538594496499998
20200706,True,0.5921950125
20200707,False,0.6337856336499998
20200708,True,0.6237787465
20200709,False,0.6483367110999999
20200713,True,0.6815318600999999
20200715,False,0.6476921451
20200717,False,0.5847019327499999
20200720,True,0.5944509935
20200722,False,0.6104845727499999
20200723,True,0.5967069744999999
20200729,True,0.5854270694999999
20200731,False,0.6026208675499998
20200803,True,0.6262603255999999
20200807,True,0.6032493193999999
20200810,True,0.6032493193999999
