,0
annual_return,0.5617164555547722
annual_return_std,0.17557515140460037
return_std_ratio,3.1992935848896797
maxdd,0.0666812326153996
total_fee_ratio,0.6840885873190283
total_trading_days,230.0
total_switching_times,222.0
