,ETFID,ContractNum,Value
20190826,SH512710,1,
20190827,SH512710,1,103.60000000000001
20190828,SH512710,1,103.60000000000001
20190829,SH512710,1,103.60000000000001
20190830,SH512710,1,103.79999999999998
20190902,SH512710,1,106.59999999999997
20190903,SH512710,1,107.59999999999994
20190904,SH512710,1,107.59999999999994
20190905,SH512710,1,107.39999999999993
20190906,SH512710,1,106.7357142857142
20190909,SH512710,1,107.63571428571419
20190910,SH512710,1,106.39285714285703
20190911,SH512710,1,106.89285714285701
20190912,SH512710,1,106.33571428571418
20190916,SH512710,1,105.90714285714276
20190917,SH512710,1,108.50714285714277
20190918,SH512710,1,108.90714285714277
20190919,SH512710,1,109.10714285714279
20190920,SH512710,1,109.0071428571428
20190923,SH512710,1,109.0071428571428
20190924,SH512710,1,108.9071428571428
20190925,SH512710,1,109.8071428571428
20190926,SH512710,1,112.70714285714281
20190927,SH512710,1,112.90714285714282
20190930,SH512710,1,113.70714285714281
20191008,SH512710,1,115.10714285714282
20191009,SH512710,1,114.74285714285712
20191010,SH512710,1,113.94285714285712
20191011,SH512710,1,113.42857142857142
20191014,SH512710,1,113.92857142857143
20191015,SH512710,1,114.52857142857141
20191016,SH512710,1,114.05714285714285
20191017,SH512710,1,113.95714285714284
20191018,SH512710,1,115.35714285714285
20191021,SH512710,1,114.35714285714285
20191022,SH512710,1,114.85714285714285
20191023,SH512710,1,115.05714285714285
20191024,SH512710,1,114.95714285714286
20191025,SH512710,1,114.50714285714285
20191028,SH512710,1,115.10714285714285
20191029,SH512710,1,116.10714285714285
20191030,SH512710,1,116.00714285714285
20191031,SH512710,1,116.20714285714286
20191101,SH512710,1,116.50714285714287
20191104,SH512710,1,116.90714285714287
20191105,SH512710,1,116.45714285714288
20191106,SH512710,1,116.7571428571429
20191107,SH512710,1,116.9571428571429
20191108,SH512710,1,117.35714285714288
20191111,SH512710,1,118.15714285714286
20191112,SH512710,1,118.55714285714286
20191113,SH512710,1,118.35714285714285
20191114,SH512710,1,117.86428571428571
20191115,SH512710,1,117.30714285714286
20191118,SH512710,1,116.77142857142859
20191119,SH512710,1,117.37142857142858
20191120,SH512710,1,116.96428571428572
20191121,SH512710,1,116.55714285714285
20191122,SH512710,1,116.02142857142856
20191125,SH512710,1,115.63571428571429
20191126,SH512710,1,115.20714285714286
20191127,SH512710,1,114.75714285714287
20191128,SH512710,1,114.75714285714287
20191129,SH512710,1,114.22142857142859
20191202,SH512710,1,113.90000000000003
20191203,SH512710,1,114.30000000000004
20191204,SH512710,1,115.40000000000003
20191205,SH512710,1,116.10000000000002
20191206,SH512710,1,115.90000000000002
20191209,SH512710,1,115.70000000000002
20191210,SH512710,1,115.25000000000003
20191211,SH512710,1,114.71428571428575
20191212,SH512710,1,114.31428571428577
20191213,SH512710,1,114.61428571428578
20191216,SH512710,1,116.3142857142858
