,0
annual_return,1.038559392626567
annual_return_std,0.17039730674039083
return_std_ratio,6.094928449830879
maxdd,0.028837805432670116
total_fee_ratio,0.5447122346404218
total_trading_days,107.0
total_switching_times,103.0
