,ETFID,ContractNum,Value
20200304,SH515030,1,98.7
20200305,SH515030,1,98.8
20200306,SH515030,1,99.2
20200309,SH515030,1,101.9
20200310,SH515030,1,100.60000000000001
20200311,SH515030,1,101.60000000000001
20200312,SH515030,1,102.10000000000001
20200313,SH515030,1,100.75000000000001
20200316,SH515030,1,106.25000000000001
20200317,SH515030,1,107.01
20200318,SH515030,1,105.81
20200319,SH515030,1,106.77000000000001
20200320,SH515030,1,107.41000000000001
20200323,SH515030,1,108.33000000000003
20200324,SH515030,1,109.13000000000002
20200325,SH515030,1,110.23000000000002
20200326,SH515030,1,110.73000000000002
20200327,SH515030,1,111.33000000000001
20200330,SH515030,1,110.3014285714286
20200331,SH515030,1,109.42285714285718
20200401,SH515030,1,108.54428571428575
20200402,SH515030,1,110.14428571428576
20200403,SH515030,1,110.84428571428577
20200407,SH515030,1,110.35142857142863
20200408,SH515030,1,110.35142857142863
20200409,SH515030,1,110.65142857142861
20200410,SH515030,1,112.25142857142862
20200413,SH515030,1,112.65142857142861
20200414,SH515030,1,113.7514285714286
20200415,SH515030,1,113.02285714285718
20200416,SH515030,1,112.03714285714288
20200417,SH515030,1,112.73714285714289
20200420,SH515030,1,112.33714285714288
20200421,SH515030,1,112.93714285714287
20200422,SH515030,1,112.33714285714288
20200423,SH515030,1,112.83714285714288
20200424,SH515030,1,113.83714285714288
20200427,SH515030,1,113.93714285714287
20200428,SH515030,1,114.77714285714288
20200429,SH515030,1,114.87714285714289
20200430,SH515030,1,114.87714285714289
20200506,SH515030,1,113.76285714285717
20200507,SH515030,1,113.09857142857146
20200508,SH515030,1,112.37000000000005
20200511,SH515030,1,113.37000000000005
20200512,SH515030,1,112.67000000000003
20200513,SH515030,1,112.67000000000003
20200514,SH515030,1,113.07000000000004
20200515,SH515030,1,112.97000000000004
20200518,SH515030,1,113.57000000000004
20200519,SH515030,1,113.57000000000004
20200520,SH515030,1,114.77000000000005
20200521,SH515030,1,116.77000000000005
20200522,SH515030,1,117.73000000000006
20200525,SH515030,1,117.63000000000007
20200526,SH515030,1,119.73000000000006
20200527,SH515030,1,120.33000000000006
20200528,SH515030,1,120.43000000000005
20200529,SH515030,1,120.73000000000006
20200601,SH515030,1,122.13000000000007
20200602,SH515030,1,122.23000000000008
20200603,SH515030,1,121.50142857142865
20200604,SH515030,1,121.50142857142865
20200605,SH515030,1,120.88000000000008
20200608,SH515030,1,121.38000000000008
20200609,SH515030,1,121.38000000000008
20200610,SH515030,1,120.8800000000001
20200611,SH515030,1,120.0442857142858
20200612,SH515030,1,120.0442857142858
20200615,SH515030,1,120.6442857142858
20200616,SH515030,1,119.95857142857152
20200617,SH515030,1,120.85857142857152
20200618,SH515030,1,120.85857142857152
20200619,SH515030,1,121.95857142857152
20200622,SH515030,1,121.31571428571438
20200623,SH515030,1,120.65142857142867
20200624,SH515030,1,120.45142857142865
20200629,SH515030,1,120.95142857142865
20200630,SH515030,1,120.3942857142858
20200701,SH515030,1,121.6942857142858
20200702,SH515030,1,122.1942857142858
20200703,SH515030,1,122.1942857142858
20200706,SH515030,1,124.1942857142858
20200707,SH515030,1,124.39428571428577
20200708,SH515030,1,123.19428571428577
20200709,SH515030,1,122.05857142857148
20200710,SH515030,1,121.09428571428573
20200713,SH515030,1,123.29428571428573
20200714,SH515030,1,124.41428571428574
20200715,SH515030,1,125.49428571428574
20200716,SH515030,1,130.99428571428572
20200717,SH515030,1,131.87428571428572
20200720,SH515030,1,130.33142857142857
20200721,SH515030,1,130.73142857142855
20200722,SH515030,1,129.83142857142857
20200723,SH515030,1,130.71142857142857
20200724,SH515030,1,136.01142857142858
20200727,SH515030,1,136.4114285714286
20200728,SH515030,1,136.4114285714286
20200729,SH515030,1,138.11142857142858
20200730,SH515030,1,138.2114285714286
20200731,SH515030,1,136.77571428571432
20200803,SH515030,1,137.17571428571432
20200804,SH515030,1,135.9971428571429
20200805,SH515030,1,134.92571428571435
20200806,SH515030,1,134.22571428571436
20200807,SH515030,1,135.50571428571436
20200810,SH515030,1,134.60571428571436
