,0
annual_return,0.4031922764778162
annual_return_std,0.11254264563549882
return_std_ratio,3.582573292116025
maxdd,0.03568833449392961
total_fee_ratio,0.6298037336335176
total_trading_days,487.0
total_switching_times,301.0
