,Date,Time,FutureID,Action,Price,Profit,Amount
0,20200210,10:45:00,SZ159995,short,1.031,,103.1
0,20200210,14:10:00,SZ159995,close_pos,1.0226,0.3767117418399964,103.94
0,20200211,09:40:00,SZ159995,long,1.034,,103.94
0,20200211,14:55:00,SZ159995,close_pos,1.0390000000000001,0.03233513870001159,104.44000000000001
0,20200212,11:30:00,SZ159995,long,1.046,,104.44000000000001
0,20200212,14:55:00,SZ159995,close_pos,1.07,1.9226344204000023,106.84000000000002
0,20200213,10:55:00,SZ159995,long,1.117,,106.84000000000002
0,20200213,13:05:00,SZ159995,close_pos,1.0942857142857143,-2.7702904271285687,104.56857142857145
0,20200214,11:15:00,SZ159995,short,1.121,,104.56857142857145
0,20200214,14:55:00,SZ159995,close_pos,1.1,1.5989466198999907,106.66857142857144
0,20200217,11:10:00,SZ159995,long,1.119,,106.66857142857144
0,20200217,14:55:00,SZ159995,close_pos,1.126,0.1935322654999896,107.36857142857143
0,20200218,10:05:00,SZ159995,long,1.155,,107.36857142857143
0,20200218,14:55:00,SZ159995,close_pos,1.181,2.0730028384000025,109.96857142857144
0,20200219,10:45:00,SZ159995,long,1.216,,109.96857142857144
0,20200219,13:35:00,SZ159995,close_pos,1.2272,0.5688187220800099,111.08857142857144
0,20200220,10:25:00,SZ159995,short,1.19,,111.08857142857144
0,20200220,13:05:00,SZ159995,close_pos,1.2118571428571425,-2.7275686936142574,108.90285714285719
0,20200221,10:10:00,SZ159995,long,1.2690000000000001,,108.90285714285719
0,20200221,13:45:00,SZ159995,close_pos,1.2531428571428573,-2.1547049222142793,107.31714285714291
0,20200224,11:20:00,SZ159995,long,1.314,,107.31714285714291
0,20200224,14:55:00,SZ159995,close_pos,1.339,1.9014882406999911,109.8171428571429
0,20200225,10:20:00,SZ159995,long,1.3840000000000001,,109.8171428571429
0,20200225,10:55:00,SZ159995,close_pos,1.3469285714285715,-4.323235154092864,106.11000000000003
0,20200226,09:40:00,SZ159995,short,1.365,,106.11000000000003
0,20200226,11:30:00,SZ159995,close_pos,1.3394,1.9498924983600068,108.67000000000003
0,20200227,10:05:00,SZ159995,short,1.2409999999999999,,108.67000000000003
0,20200227,10:20:00,SZ159995,close_pos,1.2249999999999999,1.0436750854000016,110.27000000000004
0,20200228,11:20:00,SZ159995,short,1.136,,110.27000000000004
