,ETFID,ContractNum,Value
20180801,SZ159915,1,
20180802,SZ159915,1,
20180803,SZ159915,1,
20180806,SZ159915,1,
20180807,SZ159915,1,141.0
20180808,SZ159915,1,141.0
20180809,SZ159915,1,143.79999999999998
20180810,SZ159915,1,143.79999999999998
20180813,SZ159915,1,145.49999999999997
20180814,SZ159915,1,145.49999999999997
20180815,SZ159915,1,145.49999999999997
20180816,SZ159915,1,145.49999999999997
20180817,SZ159915,1,145.49999999999997
20180820,SZ159915,1,145.49999999999997
20180821,SZ159915,1,146.69999999999996
20180822,SZ159915,1,146.69999999999996
20180823,SZ159915,1,145.6285714285714
20180824,SZ159915,1,145.1285714285714
20180827,SZ159915,1,147.32857142857142
20180828,SZ159915,1,146.36428571428573
20180829,SZ159915,1,146.36428571428573
20180830,SZ159915,1,146.36428571428573
20180831,SZ159915,1,145.61428571428576
20180903,SZ159915,1,146.9142857142857
20180904,SZ159915,1,145.9142857142857
20180905,SZ159915,1,145.9142857142857
20180906,SZ159915,1,145.9142857142857
20180907,SZ159915,1,144.8857142857143
20180910,SZ159915,1,144.8857142857143
20180911,SZ159915,1,144.8857142857143
20180912,SZ159915,1,144.8857142857143
20180913,SZ159915,1,144.8857142857143
20180914,SZ159915,1,143.75000000000003
20180917,SZ159915,1,143.75000000000003
20180918,SZ159915,1,145.45000000000005
20180919,SZ159915,1,146.65000000000003
20180920,SZ159915,1,146.65000000000003
20180921,SZ159915,1,147.85000000000002
20180925,SZ159915,1,147.85000000000002
20180926,SZ159915,1,148.25000000000003
20180927,SZ159915,1,148.25000000000003
20180928,SZ159915,1,148.15
20181008,SZ159915,1,148.15
20181009,SZ159915,1,148.15
20181010,SZ159915,1,147.1214285714286
20181011,SZ159915,1,147.1214285714286
20181012,SZ159915,1,147.4214285714286
20181015,SZ159915,1,147.4214285714286
20181016,SZ159915,1,147.4214285714286
20181017,SZ159915,1,147.12142857142862
20181018,SZ159915,1,147.12142857142862
20181019,SZ159915,1,149.22142857142862
20181022,SZ159915,1,152.5214285714286
20181023,SZ159915,1,152.5214285714286
20181024,SZ159915,1,151.21428571428575
20181025,SZ159915,1,152.21428571428575
20181026,SZ159915,1,150.58571428571432
20181029,SZ159915,1,150.58571428571432
20181030,SZ159915,1,150.6857142857143
20181031,SZ159915,1,150.08571428571432
20181101,SZ159915,1,149.0571428571429
20181102,SZ159915,1,149.65714285714293
20181105,SZ159915,1,148.11428571428578
20181106,SZ159915,1,148.11428571428578
20181107,SZ159915,1,147.81428571428577
20181108,SZ159915,1,147.81428571428577
20181109,SZ159915,1,147.81428571428577
20181112,SZ159915,1,151.11428571428576
20181113,SZ159915,1,152.91428571428577
20181114,SZ159915,1,151.97142857142865
20181115,SZ159915,1,153.17142857142863
20181116,SZ159915,1,152.0142857142858
20181119,SZ159915,1,152.0142857142858
20181120,SZ159915,1,152.0142857142858
20181121,SZ159915,1,152.2142857142858
20181122,SZ159915,1,151.2500000000001
20181123,SZ159915,1,151.2500000000001
20181126,SZ159915,1,151.2500000000001
20181127,SZ159915,1,150.50000000000014
20181128,SZ159915,1,151.80000000000015
20181129,SZ159915,1,151.80000000000015
20181130,SZ159915,1,152.90000000000018
20181203,SZ159915,1,153.2000000000002
20181204,SZ159915,1,153.2000000000002
20181205,SZ159915,1,153.6000000000002
20181206,SZ159915,1,153.6000000000002
20181207,SZ159915,1,153.6000000000002
20181210,SZ159915,1,153.6000000000002
20181211,SZ159915,1,152.97857142857163
20181212,SZ159915,1,152.97857142857163
20181213,SZ159915,1,152.97857142857163
20181214,SZ159915,1,152.97857142857163
20181217,SZ159915,1,152.97857142857163
20181218,SZ159915,1,152.97857142857163
20181219,SZ159915,1,152.97857142857163
20181220,SZ159915,1,152.97857142857163
20181221,SZ159915,1,152.97857142857163
20181224,SZ159915,1,154.17857142857162
20181225,SZ159915,1,154.87857142857163
20181226,SZ159915,1,153.67857142857164
20181227,SZ159915,1,153.67857142857164
20181228,SZ159915,1,153.67857142857164
20190102,SZ159915,1,153.67857142857164
20190103,SZ159915,1,152.60714285714306
20190104,SZ159915,1,154.50714285714304
20190107,SZ159915,1,155.90714285714304
20190108,SZ159915,1,155.90714285714304
20190109,SZ159915,1,155.32857142857162
20190110,SZ159915,1,154.55714285714305
20190111,SZ159915,1,154.65714285714307
20190114,SZ159915,1,154.65714285714307
20190115,SZ159915,1,156.15714285714307
20190116,SZ159915,1,155.55714285714308
20190117,SZ159915,1,155.55714285714308
20190118,SZ159915,1,156.3571428571431
20190121,SZ159915,1,156.55714285714308
20190122,SZ159915,1,156.55714285714308
20190123,SZ159915,1,156.55714285714308
