,0
annual_return,0.5601110460103143
annual_return_std,0.13298606554346326
return_std_ratio,4.211802520221606
maxdd,0.06092264105742362
total_fee_ratio,0.7349207243492805
total_trading_days,490.0
total_switching_times,390.0
