,0
annual_return,0.44968466632442805
annual_return_std,0.10203713107458355
return_std_ratio,4.407068893339751
maxdd,0.05648473305160484
total_fee_ratio,0.6972810748120702
total_trading_days,485.0
total_switching_times,235.0
