,0
annual_return,0.5584179875824928
annual_return_std,0.12897526581282476
return_std_ratio,4.32965176743963
maxdd,0.05848485349833776
total_fee_ratio,0.7349473841467168
total_trading_days,490.0
total_switching_times,388.0
