,ETFID,ContractNum,Value
20200210,SZ159995,1,
20200211,SZ159995,1,103.90000000000002
20200212,SZ159995,1,106.30000000000003
20200213,SZ159995,1,104.45714285714288
20200214,SZ159995,1,102.76428571428572
20200217,SZ159995,1,103.56428571428572
20200218,SZ159995,1,104.64428571428573
20200219,SZ159995,1,107.00428571428574
20200220,SZ159995,1,110.10428571428575
20200221,SZ159995,1,111.34428571428575
20200224,SZ159995,1,115.64428571428574
20200225,SZ159995,1,111.93714285714287
20200226,SZ159995,1,111.93714285714287
20200227,SZ159995,1,109.00142857142859
20200228,SZ159995,1,110.60142857142858
20200302,SZ159995,1,109.90142857142857
20200303,SZ159995,1,111.02142857142857
20200304,SZ159995,1,111.02142857142857
20200305,SZ159995,1,111.52142857142859
20200306,SZ159995,1,109.87142857142857
20200309,SZ159995,1,109.87142857142857
20200310,SZ159995,1,114.77142857142859
20200311,SZ159995,1,114.77142857142859
20200312,SZ159995,1,114.77142857142859
20200313,SZ159995,1,116.09142857142858
20200316,SZ159995,1,116.09142857142858
20200317,SZ159995,1,116.39142857142856
20200318,SZ159995,1,117.39142857142856
20200319,SZ159995,1,118.09142857142855
20200320,SZ159995,1,118.09142857142855
20200323,SZ159995,1,118.09142857142855
20200324,SZ159995,1,118.09142857142855
20200325,SZ159995,1,116.78428571428569
20200326,SZ159995,1,116.78428571428569
20200327,SZ159995,1,116.78428571428569
20200330,SZ159995,1,116.28428571428569
20200331,SZ159995,1,114.4842857142857
20200401,SZ159995,1,113.47714285714284
20200402,SZ159995,1,118.67714285714284
20200403,SZ159995,1,117.21999999999998
20200407,SZ159995,1,116.5342857142857
20200408,SZ159995,1,116.5342857142857
20200409,SZ159995,1,116.1342857142857
20200410,SZ159995,1,116.1342857142857
20200413,SZ159995,1,116.1342857142857
20200414,SZ159995,1,118.03428571428569
20200415,SZ159995,1,119.67428571428569
20200416,SZ159995,1,118.3885714285714
20200417,SZ159995,1,119.26857142857139
20200420,SZ159995,1,119.76857142857139
20200421,SZ159995,1,119.76857142857139
20200422,SZ159995,1,118.73999999999995
20200423,SZ159995,1,118.73999999999995
20200424,SZ159995,1,118.73999999999995
20200427,SZ159995,1,118.03999999999996
20200428,SZ159995,1,119.73999999999997
20200429,SZ159995,1,119.73999999999997
20200430,SZ159995,1,124.73999999999995
20200506,SZ159995,1,127.63999999999994
20200507,SZ159995,1,125.63999999999994
20200508,SZ159995,1,123.77571428571423
20200511,SZ159995,1,122.51142857142854
20200512,SZ159995,1,123.01142857142852
20200513,SZ159995,1,123.31142857142851
20200514,SZ159995,1,122.11142857142853
20200515,SZ159995,1,124.21142857142853
20200518,SZ159995,1,124.21142857142853
20200519,SZ159995,1,122.4328571428571
20200520,SZ159995,1,120.6328571428571
20200521,SZ159995,1,120.6328571428571
20200522,SZ159995,1,119.83285714285712
20200525,SZ159995,1,119.83285714285712
20200526,SZ159995,1,120.33285714285711
20200527,SZ159995,1,120.33285714285711
20200528,SZ159995,1,120.53285714285711
20200529,SZ159995,1,120.33285714285711
20200601,SZ159995,1,123.53285714285708
20200602,SZ159995,1,123.43285714285709
20200603,SZ159995,1,124.3928571428571
20200604,SZ159995,1,124.3928571428571
20200605,SZ159995,1,123.21428571428567
20200608,SZ159995,1,123.21428571428567
20200609,SZ159995,1,123.41428571428567
20200610,SZ159995,1,123.41428571428567
20200611,SZ159995,1,122.32142857142851
20200612,SZ159995,1,122.32142857142851
20200615,SZ159995,1,122.32142857142851
20200616,SZ159995,1,121.4214285714285
20200617,SZ159995,1,121.62142857142848
20200618,SZ159995,1,123.42142857142848
20200619,SZ159995,1,125.02142857142849
20200622,SZ159995,1,127.12142857142848
20200623,SZ159995,1,127.02142857142847
20200624,SZ159995,1,125.71428571428561
20200629,SZ159995,1,125.71428571428561
20200630,SZ159995,1,126.91428571428561
20200701,SZ159995,1,127.91428571428561
20200702,SZ159995,1,128.91428571428563
20200703,SZ159995,1,129.2142857142856
20200706,SZ159995,1,137.31428571428563
20200707,SZ159995,1,134.24999999999994
20200708,SZ159995,1,135.44999999999996
20200709,SZ159995,1,137.14999999999998
20200710,SZ159995,1,133.85
20200713,SZ159995,1,138.64999999999998
20200714,SZ159995,1,140.85
20200715,SZ159995,1,136.95
20200716,SZ159995,1,136.95
20200717,SZ159995,1,136.95
20200720,SZ159995,1,140.85
20200721,SZ159995,1,139.04999999999998
20200722,SZ159995,1,138.24999999999997
20200723,SZ159995,1,138.84999999999994
20200724,SZ159995,1,138.84999999999994
20200727,SZ159995,1,138.84999999999994
20200728,SZ159995,1,138.84999999999994
20200729,SZ159995,1,144.5499999999999
20200730,SZ159995,1,144.5499999999999
20200731,SZ159995,1,146.24999999999991
20200803,SZ159995,1,148.44999999999993
20200804,SZ159995,1,148.44999999999993
20200805,SZ159995,1,147.24999999999994
20200806,SZ159995,1,147.24999999999994
20200807,SZ159995,1,147.14999999999995
20200810,SZ159995,1,147.34999999999997
