,FutureID,ContractNum,Position,Value,Win
20100716,,1,,1062588.0,
20100719,IF1008,1,long,1062646.6,True
20100720,IF1008,1,long,1062695.0,True
20100721,IF1008,1,long,1062693.4,False
20100722,IF1008,1,long,1062733.4,True
20100723,IF1008,1,short,1101272.4,True
20100726,IF1008,1,short,1101259.2,False
20100727,IF1008,1,short,1101278.0,True
20100728,IF1008,1,long,1090546.5999999999,True
20100729,IF1008,1,long,1090535.9999999998,False
20100730,IF1008,1,long,1090530.5999999999,False
20100802,IF1008,1,long,1090585.5999999999,True
20100803,,1,,1097807.9999999998,
20100804,,1,,1097807.9999999998,
20100805,IF1008,1,short,1097819.3999999997,True
20100806,IF1008,1,long,1099982.9999999998,True
20100809,IF1008,1,short,1096949.9999999998,True
20100810,IF1008,1,short,1097025.9999999998,True
20100811,IF1008,1,short,1097023.5999999999,False
20100812,IF1008,1,short,1097036.1999999997,False
20100813,IF1008,1,short,1097007.9999999998,False
20100816,IF1008,1,long,1102117.5999999999,True
20100817,IF1008,1,long,1102136.9999999998,True
20100818,IF1008,1,long,1102135.7999999998,False
20100819,,1,,1102135.7999999998,False
20100820,,1,,1128107.9999999998,
20100823,,1,,1128107.9999999998,
20100824,IF1009,1,short,1128108.9999999998,False
20100825,IF1009,1,short,1128166.5999999999,True
20100826,IF1009,1,short,1128157.1999999997,True
20100827,IF1009,1,short,1128150.3999999997,False
20100830,IF1009,1,short,1132120.5999999999,False
20100831,IF1009,1,short,1132140.3999999997,True
20100901,IF1009,1,long,1122463.3999999997,False
20100902,IF1009,1,long,1122502.3999999997,True
20100903,,1,,1107343.714285714,
20100906,IF1009,1,long,1107368.914285714,True
20100907,IF1009,1,long,1107373.3142857142,True
20100908,,1,,1109203.714285714,
20100909,,1,,1109203.714285714,
20100910,,1,,1109203.714285714,
20100913,IF1009,1,long,1109209.114285714,True
20100914,IF1009,1,short,1111182.114285714,True
20100915,IF1009,1,short,1111228.914285714,True
20100916,,1,,1111228.914285714,True
20100917,,1,,1140463.714285714,
20100920,IF1010,1,short,1140440.714285714,True
20100921,IF1010,1,short,1140442.3142857142,True
20100927,IF1010,1,long,1130451.714285714,True
20100928,IF1010,1,short,1130869.714285714,True
20100929,IF1010,1,short,1130866.914285714,False
20100930,IF1010,1,long,1125923.114285714,True
20101008,IF1010,1,long,1126023.914285714,True
20101011,IF1010,1,long,1126107.3142857142,True
20101012,IF1010,1,long,1126124.3142857142,True
20101013,IF1010,1,long,1126176.5142857141,True
20101014,,1,,1126176.5142857141,True
20101015,IF1011,1,long,1220999.114285714,True
20101018,IF1011,1,long,1227170.3142857142,False
20101019,IF1011,1,long,1227264.714285714,True
20101020,IF1011,1,long,1229419.5142857141,True
20101021,,1,,1234123.714285714,
20101022,,1,,1234123.714285714,
20101025,IF1011,1,long,1234190.914285714,True
20101026,IF1011,1,long,1238825.714285714,False
20101027,,1,,1209522.857142857,
20101028,,1,,1209522.857142857,
20101029,,1,,1209522.857142857,
20101101,IF1011,1,long,1209565.057142857,True
20101102,IF1011,1,long,1213234.857142857,False
20101103,,1,,1188115.714285714,
20101104,IF1011,1,long,1188110.5142857141,True
20101105,IF1011,1,short,1199686.3142857142,False
20101108,IF1011,1,short,1199684.714285714,True
20101109,IF1011,1,short,1199718.914285714,True
20101110,IF1011,1,short,1199738.5142857141,True
20101111,IF1011,1,long,1204407.3142857142,False
20101112,IF1011,1,short,1177904.1428571425,True
20101115,IF1011,1,short,1177893.5428571424,True
20101116,IF1011,1,short,1178021.1428571425,True
20101117,IF1011,1,short,1178088.9428571425,True
20101118,,1,,1178088.9428571425,True
20101119,IF1012,1,short,1278450.1428571425,False
20101122,,1,,1258403.1428571425,
20101123,,1,,1258403.1428571425,
20101124,IF1012,1,long,1258398.3428571424,True
20101125,IF1012,1,long,1258428.5428571424,True
20101126,,1,,1259543.1428571425,
20101129,,1,,1259543.1428571425,
20101130,IF1012,1,short,1259555.9428571425,True
20101201,IF1012,1,long,1263247.9428571425,False
20101202,IF1012,1,short,1270600.5428571424,True
20101203,,1,,1273403.1428571425,
20101206,IF1012,1,short,1273403.1428571425,True
20101207,IF1012,1,long,1276768.9428571425,True
20101208,,1,,1279091.1428571425,
20101209,,1,,1279091.1428571425,
20101210,,1,,1279091.1428571425,
20101213,IF1012,1,long,1279142.9428571425,True
20101214,IF1012,1,long,1279145.1428571425,True
20101215,IF1012,1,long,1279120.1428571425,False
20101216,,1,,1283183.1428571425,
20101217,,1,,1283183.1428571425,
20101220,IF1101,1,short,1283233.7428571426,True
20101221,,1,,1290671.1428571425,
20101222,IF1101,1,long,1290608.7428571426,False
20101223,,1,,1266641.1428571425,
20101224,,1,,1266641.1428571425,
20101227,IF1101,1,long,1266528.1428571425,False
20101228,,1,,1234121.1428571425,
20101229,,1,,1234121.1428571425,
20101230,,1,,1234121.1428571425,
20101231,,1,,1234121.1428571425,
20110104,IF1101,1,long,1234109.7428571426,True
20110105,IF1101,1,short,1229502.3428571424,True
20110106,IF1101,1,short,1229516.1428571425,True
20110107,,1,,1232081.1428571425,
20110110,,1,,1232081.1428571425,
20110111,,1,,1232081.1428571425,
20110112,IF1101,1,long,1232080.9428571425,True
20110113,IF1101,1,long,1232074.3428571424,False
20110114,,1,,1214633.9999999995,
20110117,,1,,1214633.9999999995,
20110118,,1,,1214633.9999999995,
20110119,,1,,1214633.9999999995,
20110120,,1,,1214633.9999999995,
20110121,,1,,1235873.9999999995,
20110124,,1,,1235873.9999999995,
20110125,,1,,1235873.9999999995,
20110126,,1,,1235873.9999999995,
20110127,IF1102,1,long,1235897.5999999996,True
20110128,IF1102,1,long,1235912.9999999995,True
20110131,IF1102,1,long,1235946.9999999995,True
20110201,IF1102,1,short,1255781.7999999996,True
20110209,IF1102,1,short,1255828.7999999996,True
20110210,IF1102,1,long,1258330.7999999996,True
20110211,,1,,1260197.9999999995,
20110214,IF1102,1,long,1260275.7999999996,True
20110215,IF1102,1,long,1260263.1999999995,False
20110216,IF1102,1,long,1260292.1999999995,True
20110217,,1,,1260292.1999999995,True
20110218,,1,,1280417.9999999995,
20110221,IF1103,1,long,1280441.1999999995,True
20110222,IF1103,1,short,1282502.7999999996,True
20110223,IF1103,1,short,1282506.9999999995,False
20110224,IF1103,1,short,1282488.9999999995,False
20110225,IF1103,1,long,1296402.9999999995,True
20110228,IF1103,1,long,1296443.5999999996,True
20110301,IF1103,1,short,1307437.9999999995,True
20110302,,1,,1309673.9999999995,
20110303,IF1103,1,long,1309618.9999999995,False
20110304,IF1103,1,long,1309683.9999999995,True
20110307,IF1103,1,long,1309737.5999999996,True
20110308,IF1103,1,long,1309758.7999999996,True
20110309,IF1103,1,short,1329774.1999999995,True
20110310,IF1103,1,short,1329829.5999999996,True
20110311,IF1103,1,short,1329869.3999999994,True
20110314,IF1103,1,short,1329861.1999999995,False
20110315,IF1103,1,short,1329919.9999999995,True
20110316,IF1103,1,long,1360011.9999999995,True
20110317,,1,,1343839.7142857139,
20110318,,1,,1343839.7142857139,
20110321,,1,,1343839.7142857139,
20110322,,1,,1343839.7142857139,
20110323,,1,,1343839.7142857139,
20110324,,1,,1343839.7142857139,
20110325,IF1104,1,long,1343830.1142857138,True
20110328,IF1104,1,long,1343828.314285714,False
20110329,IF1104,1,long,1343805.514285714,False
20110330,,1,,1327703.9999999995,
20110331,IF1104,1,short,1327713.3999999994,True
20110401,IF1104,1,long,1328389.1999999995,True
20110406,IF1104,1,long,1328420.7999999996,True
20110407,IF1104,1,long,1328436.5999999996,True
20110408,IF1104,1,long,1328478.7999999996,True
20110411,IF1104,1,short,1360838.7999999996,True
20110412,IF1104,1,short,1360857.3999999994,True
20110413,IF1104,1,long,1364138.1999999995,True
20110414,,1,,1364138.1999999995,True
20110415,,1,,1356515.9999999995,
20110418,IF1105,1,short,1356513.7999999996,True
20110419,IF1105,1,short,1356557.7999999996,True
20110420,IF1105,1,short,1356553.1999999995,True
20110421,,1,,1359935.9999999995,
20110422,,1,,1359935.9999999995,
20110425,,1,,1359935.9999999995,
20110426,,1,,1359935.9999999995,
20110427,IF1105,1,short,1359947.9999999995,True
20110428,IF1105,1,short,1361644.1999999995,True
20110429,IF1105,1,short,1361646.1999999995,False
20110503,IF1105,1,short,1364497.9999999995,False
20110504,IF1105,1,short,1364579.3999999994,True
20110505,IF1105,1,short,1364587.9999999995,False
20110506,IF1105,1,short,1364575.3999999994,False
20110509,IF1105,1,short,1364571.1999999995,False
20110510,IF1105,1,short,1364558.9999999995,False
20110511,IF1105,1,long,1371936.1999999995,False
20110512,IF1105,1,short,1358327.2571428565,True
20110513,,1,,1360356.8571428566,
20110516,IF1105,1,short,1360368.8571428566,True
20110517,IF1105,1,long,1362666.2571428565,True
20110518,IF1105,1,long,1362684.8571428566,True
20110519,,1,,1362684.8571428566,True
20110520,,1,,1368384.8571428566,
20110523,,1,,1368384.8571428566,
20110524,,1,,1368384.8571428566,
20110525,IF1106,1,short,1368382.8571428566,True
20110526,IF1106,1,short,1368405.4571428567,True
20110527,,1,,1370244.8571428566,
20110530,,1,,1370244.8571428566,
20110531,,1,,1370244.8571428566,
20110601,IF1106,1,long,1370245.2571428565,True
20110602,,1,,1360254.8571428566,
20110603,IF1106,1,long,1360263.2571428565,True
20110607,IF1106,1,long,1360271.6571428566,True
20110608,IF1106,1,long,1360283.4571428567,True
20110609,IF1106,1,short,1363465.4571428567,True
20110610,IF1106,1,short,1363476.0571428565,True
20110613,IF1106,1,short,1363468.4571428567,False
20110614,IF1106,1,long,1367688.6571428566,True
20110615,IF1106,1,short,1367459.4571428567,True
20110616,,1,,1367459.4571428567,True
20110617,,1,,1384362.8571428566,
20110620,,1,,1384362.8571428566,
20110621,IF1107,1,long,1384365.6571428566,True
20110622,IF1107,1,short,1384725.4571428567,True
20110623,IF1107,1,short,1373604.9714285706,False
20110624,IF1107,1,long,1351780.9714285706,True
20110627,IF1107,1,long,1351779.5714285707,True
20110628,IF1107,1,long,1351782.1714285708,False
20110629,IF1107,1,short,1366848.7714285706,True
20110630,IF1107,1,short,1353598.1142857133,False
20110701,IF1107,1,short,1353583.5142857134,False
20110704,IF1107,1,long,1335138.7142857134,True
20110705,IF1107,1,long,1335135.7142857134,False
20110706,,1,,1336915.7142857134,
20110707,IF1107,1,long,1336889.5142857134,False
20110708,IF1107,1,long,1336896.5142857134,False
20110711,IF1107,1,short,1326536.7142857134,True
20110712,IF1107,1,short,1326586.3142857135,True
20110713,IF1107,1,long,1329644.3142857135,True
20110714,,1,,1329644.3142857135,True
20110715,,1,,1326343.7142857134,
20110718,IF1108,1,long,1326317.5142857134,False
20110719,,1,,1314523.7142857134,
20110720,IF1108,1,short,1314530.7142857134,True
20110721,IF1108,1,short,1314551.1142857133,True
20110722,IF1108,1,long,1316434.9142857133,False
20110725,,1,,1302835.7142857134,
20110726,,1,,1302835.7142857134,
20110727,,1,,1302835.7142857134,
20110728,,1,,1302835.7142857134,
20110729,IF1108,1,short,1302831.1142857133,True
20110801,IF1108,1,short,1302814.9142857133,False
20110802,,1,,1305403.7142857134,
20110803,IF1108,1,short,1305396.3142857135,False
20110804,IF1108,1,long,1297226.5142857134,False
20110805,,1,,1271683.7142857134,
20110808,,1,,1271683.7142857134,
20110809,,1,,1271683.7142857134,
20110810,IF1108,1,long,1271644.5142857134,False
20110811,,1,,1254583.7142857134,
20110812,IF1108,1,long,1254559.1142857133,False
20110815,IF1108,1,long,1254594.7142857134,True
20110816,IF1108,1,short,1255195.5142857134,True
20110817,IF1108,1,short,1255187.7142857134,False
20110818,,1,,1255187.7142857134,False
20110819,,1,,1269523.7142857134,
20110822,IF1109,1,short,1269535.5142857134,True
20110823,IF1109,1,long,1271502.9142857133,True
20110824,IF1109,1,short,1271572.5142857134,True
20110825,IF1109,1,long,1265743.7142857134,True
20110826,IF1109,1,long,1265725.5142857134,False
20110829,,1,,1270171.7142857134,
20110830,IF1109,1,long,1270110.1142857133,False
20110831,,1,,1253650.2857142847,
20110901,IF1109,1,short,1253665.4857142847,True
20110902,IF1109,1,short,1253685.0857142848,True
20110905,IF1109,1,short,1253745.0857142848,True
20110906,IF1109,1,short,1253756.2857142847,True
20110907,IF1109,1,short,1253717.4857142847,False
20110908,IF1109,1,short,1253731.0857142848,True
20110909,IF1109,1,short,1253743.4857142847,True
20110913,IF1109,1,short,1253770.6857142847,False
20110914,IF1109,1,short,1253762.8857142848,False
20110915,,1,,1253762.8857142848,False
20110916,IF1110,1,long,1288845.0857142848,False
20110919,,1,,1271470.2857142847,
20110920,,1,,1271470.2857142847,
20110921,,1,,1271470.2857142847,
20110922,IF1110,1,short,1271520.8857142848,True
20110923,IF1110,1,short,1271537.0857142848,False
20110926,IF1110,1,short,1271599.8857142848,True
20110927,IF1110,1,long,1294981.8857142848,True
20110928,IF1110,1,short,1289309.2857142847,True
20110929,IF1110,1,short,1289321.0857142848,False
20110930,IF1110,1,short,1289356.0857142848,True
20111010,IF1110,1,short,1289359.8857142848,True
20111011,,1,,1293826.2857142847,
20111012,,1,,1293826.2857142847,
20111013,IF1110,1,long,1293825.6857142847,True
20111014,IF1110,1,long,1293827.6857142847,False
20111017,IF1110,1,short,1295917.0857142848,True
20111018,IF1110,1,short,1295986.2857142847,True
20111019,IF1110,1,short,1295996.0857142848,True
20111020,,1,,1295996.0857142848,True
20111021,,1,,1335226.2857142847,
20111024,IF1111,1,long,1335250.6857142847,True
20111025,IF1111,1,long,1335296.2857142847,True
20111026,IF1111,1,long,1335337.0857142848,True
20111027,IF1111,1,long,1335350.0857142848,True
20111028,IF1111,1,long,1335377.2857142847,True
20111031,IF1111,1,long,1335368.0857142848,False
20111101,IF1111,1,short,1375606.2857142847,False
20111102,IF1111,1,long,1377502.6857142847,True
20111103,IF1111,1,long,1377473.0857142848,False
20111104,IF1111,1,long,1377498.8857142848,False
20111107,IF1111,1,long,1377481.2857142847,False
20111108,,1,,1382146.2857142847,
20111109,,1,,1382146.2857142847,
20111110,,1,,1382146.2857142847,
20111111,IF1111,1,short,1382159.6857142847,True
20111114,IF1111,1,long,1376170.4857142847,True
20111115,IF1111,1,short,1380167.0857142848,True
20111116,IF1111,1,short,1380230.6857142847,True
20111117,,1,,1380230.6857142847,True
20111118,,1,,1401406.2857142847,
20111121,,1,,1401406.2857142847,
20111122,IF1112,1,long,1401399.0857142848,True
20111123,IF1112,1,short,1397043.6857142847,True
20111124,,1,,1399210.2857142847,
20111125,,1,,1399210.2857142847,
20111128,,1,,1399210.2857142847,
20111129,,1,,1399210.2857142847,
20111130,IF1112,1,short,1399277.4857142847,True
20111201,IF1112,1,short,1401920.4857142847,True
20111202,IF1112,1,short,1401938.6857142847,True
20111205,IF1112,1,short,1401967.4857142847,True
20111206,IF1112,1,short,1401984.0857142848,True
20111207,IF1112,1,long,1419252.0857142848,True
20111208,IF1112,1,short,1414799.8857142848,True
20111209,IF1112,1,short,1414820.0857142848,True
20111212,IF1112,1,short,1414840.6857142847,True
20111213,IF1112,1,short,1414892.0857142848,True
20111214,IF1112,1,short,1414911.8857142848,True
20111215,,1,,1414911.8857142848,True
20111216,IF1201,1,long,1467899.6857142847,True
20111219,IF1201,1,short,1453039.8857142848,False
20111220,IF1201,1,long,1433191.6857142847,False
20111221,IF1201,1,short,1423477.8857142848,True
20111222,,1,,1428238.2857142847,
20111223,IF1201,1,long,1428228.6857142847,True
20111226,,1,,1421638.2857142847,
20111227,,1,,1421638.2857142847,
20111228,,1,,1421638.2857142847,
20111229,IF1201,1,short,1421629.2857142847,False
20111230,,1,,1409629.7142857134,
20120104,IF1201,1,short,1409676.1142857133,True
20120105,IF1201,1,short,1409690.7142857134,True
20120106,IF1201,1,short,1409684.1142857133,False
20120109,IF1201,1,long,1414401.5142857134,True
20120110,IF1201,1,long,1414487.3142857135,True
20120111,IF1201,1,long,1414470.3142857135,False
20120112,IF1201,1,long,1414470.3142857135,True
20120113,IF1201,1,long,1414434.9142857133,False
20120116,,1,,1422169.7142857134,
20120117,IF1201,1,long,1422214.5142857134,True
20120118,,1,,1425253.7142857134,
20120119,,1,,1425253.7142857134,
20120120,IF1202,1,short,1421378.7142857134,False
20120130,IF1202,1,short,1421425.3142857135,True
20120131,IF1202,1,short,1421418.5142857134,False
20120201,IF1202,1,short,1421454.7142857134,True
20120202,IF1202,1,long,1424559.9142857133,True
20120203,IF1202,1,long,1424581.7142857134,True
20120206,IF1202,1,short,1430016.5142857134,True
20120207,IF1202,1,short,1430056.7142857134,True
20120208,IF1202,1,long,1433674.1142857133,True
20120209,,1,,1435933.7142857134,
20120210,IF1202,1,long,1435914.1142857133,True
20120213,IF1202,1,long,1435912.9142857133,True
20120214,IF1202,1,short,1427297.1142857133,True
20120215,IF1202,1,long,1420695.3142857135,True
20120216,,1,,1420695.3142857135,True
20120217,IF1203,1,short,1417260.1142857133,True
20120220,,1,,1403490.8571428563,
20120221,IF1203,1,long,1403493.6571428564,True
20120222,IF1203,1,long,1403520.6571428564,True
20120223,IF1203,1,long,1403530.8571428563,True
20120224,IF1203,1,long,1403583.2571428563,True
20120227,IF1203,1,long,1403593.8571428563,True
20120228,IF1203,1,long,1403592.8571428563,False
20120229,IF1203,1,long,1403575.6571428564,False
20120301,IF1203,1,short,1425752.0571428563,False
20120302,IF1203,1,long,1415922.4571428564,True
20120305,IF1203,1,short,1417480.2571428563,True
20120306,IF1203,1,short,1417516.0571428563,True
20120307,IF1203,1,short,1417536.0571428563,True
20120308,IF1203,1,long,1429289.8571428563,True
20120309,IF1203,1,long,1429317.0571428563,True
20120312,IF1203,1,short,1433074.6571428564,True
20120313,IF1203,1,long,1424788.6571428564,True
20120314,IF1203,1,short,1421846.0571428563,True
20120315,,1,,1421846.0571428563,True
20120316,,1,,1446450.8571428563,
20120319,IF1204,1,long,1446452.6571428564,True
20120320,IF1204,1,short,1442990.6571428564,True
20120321,IF1204,1,short,1442985.2571428563,True
20120322,,1,,1445118.8571428563,
20120323,,1,,1445118.8571428563,
20120326,,1,,1445118.8571428563,
20120327,IF1204,1,short,1445118.8571428563,True
20120328,IF1204,1,short,1445190.6571428564,True
20120329,IF1204,1,short,1445219.6571428564,True
20120330,IF1204,1,short,1445230.0571428563,True
20120405,IF1204,1,short,1445172.2571428563,False
20120406,IF1204,1,long,1458860.4571428564,True
20120409,IF1204,1,long,1458840.8571428563,False
20120410,,1,,1446528.8571428563,
20120411,IF1204,1,long,1446527.0571428563,True
20120412,IF1204,1,long,1446577.8571428563,True
20120413,IF1204,1,long,1446591.8571428563,True
20120416,IF1204,1,long,1446579.8571428563,True
20120417,IF1204,1,long,1446555.2571428563,False
20120418,IF1204,1,long,1446599.0571428563,True
20120419,,1,,1446599.0571428563,True
20120420,IF1205,1,long,1468370.2571428563,True
20120423,IF1205,1,short,1466337.6571428564,True
20120424,,1,,1469724.8571428563,
20120425,IF1205,1,long,1469722.6571428564,True
20120426,IF1205,1,long,1469732.6571428564,True
20120427,IF1205,1,long,1469732.4571428564,False
20120502,IF1205,1,long,1469780.6571428564,True
20120503,IF1205,1,long,1469788.6571428564,True
20120504,IF1205,1,long,1469811.0571428563,True
20120507,IF1205,1,long,1469808.0571428563,True
20120508,IF1205,1,short,1489218.6571428564,True
20120509,IF1205,1,short,1489257.2571428563,True
20120510,IF1205,1,short,1489257.4571428564,True
20120511,IF1205,1,short,1489289.6571428564,True
20120514,IF1205,1,long,1504664.2571428563,False
20120515,IF1205,1,short,1491490.6571428564,False
20120516,IF1205,1,short,1491531.6571428564,True
20120517,,1,,1493424.8571428563,
20120518,IF1206,1,short,1493426.8571428563,True
20120521,IF1206,1,long,1484768.8571428563,True
20120522,IF1206,1,long,1484793.4571428564,True
20120523,IF1206,1,short,1479919.8571428563,True
20120524,IF1206,1,short,1479925.4571428564,True
20120525,IF1206,1,short,1479942.2571428563,True
20120528,IF1206,1,long,1482026.4571428564,True
20120529,IF1206,1,long,1482072.6571428564,True
20120530,IF1206,1,short,1496714.6571428564,True
20120531,IF1206,1,short,1496711.4571428564,False
20120601,IF1206,1,long,1490085.8571428563,False
20120604,,1,,1469112.8571428563,
20120605,,1,,1469112.8571428563,
20120606,IF1206,1,short,1469112.6571428564,True
20120607,IF1206,1,short,1469127.8571428563,True
20120608,,1,,1471380.8571428563,
20120611,IF1206,1,long,1471377.0571428563,True
20120612,IF1206,1,short,1464774.0571428563,False
20120613,IF1206,1,long,1456988.8571428563,True
20120614,,1,,1456988.8571428563,True
20120615,,1,,1456620.8571428563,
20120618,,1,,1456620.8571428563,
20120619,,1,,1456620.8571428563,
20120620,IF1207,1,short,1456624.6571428564,True
20120621,IF1207,1,short,1456662.8571428563,True
20120625,IF1207,1,short,1456706.0571428563,True
20120626,IF1207,1,short,1456712.6571428564,True
20120627,IF1207,1,long,1480843.6571428564,False
20120628,,1,,1473236.5714285707,
20120629,,1,,1473236.5714285707,
20120702,IF1207,1,short,1473231.5714285707,True
20120703,IF1207,1,long,1469634.5714285707,True
20120704,,1,,1470956.5714285707,
20120705,,1,,1470956.5714285707,
20120706,IF1207,1,long,1470969.5714285707,True
20120709,IF1207,1,short,1472693.3714285707,True
20120710,IF1207,1,short,1472701.5714285707,True
20120711,IF1207,1,short,1472695.5714285707,False
20120712,IF1207,1,long,1479746.9714285706,True
20120713,,1,,1481960.5714285707,
20120716,,1,,1481960.5714285707,
20120717,,1,,1481960.5714285707,
20120718,IF1207,1,long,1481951.9714285706,True
20120719,,1,,1481951.9714285706,True
20120720,IF1208,1,short,1482873.3714285707,True
20120723,IF1208,1,short,1482914.1714285708,True
20120724,IF1208,1,short,1482909.9714285706,False
20120725,IF1208,1,short,1482918.3714285707,True
20120726,IF1208,1,short,1482927.3714285707,True
20120727,IF1208,1,short,1482920.1714285708,False
20120730,IF1208,1,short,1482928.5714285707,True
20120731,IF1208,1,short,1482929.1714285708,False
20120801,IF1208,1,short,1482922.7714285706,False
20120802,IF1208,1,short,1482941.1714285708,True
20120803,IF1208,1,long,1503625.7714285706,True
20120806,IF1208,1,long,1503642.3714285707,True
20120807,IF1208,1,long,1503650.1714285708,True
20120808,IF1208,1,short,1512802.5714285707,True
20120809,,1,,1505741.9999999993,
20120810,IF1208,1,short,1505741.9999999993,True
20120813,IF1208,1,short,1505785.7999999993,True
20120814,IF1208,1,short,1505795.9999999993,True
20120815,IF1208,1,short,1505813.9999999993,True
20120816,,1,,1505813.9999999993,True
20120817,,1,,1530461.9999999993,
20120820,,1,,1530461.9999999993,
20120821,,1,,1530461.9999999993,
20120822,,1,,1530461.9999999993,
20120823,,1,,1530461.9999999993,
20120824,,1,,1530461.9999999993,
20120827,,1,,1530461.9999999993,
20120828,,1,,1530461.9999999993,
20120829,IF1209,1,short,1530476.1999999993,True
20120830,IF1209,1,short,1530486.5999999994,True
20120831,IF1209,1,short,1530492.3999999992,False
20120903,IF1209,1,short,1533095.1999999993,False
20120904,IF1209,1,short,1533118.7999999993,True
20120905,IF1209,1,short,1533119.5999999994,False
20120906,IF1209,1,long,1530490.7999999993,True
20120907,IF1209,1,long,1530590.7999999993,True
20120910,IF1209,1,long,1530587.3999999992,False
20120911,IF1209,1,long,1530573.1999999993,False
20120912,IF1209,1,long,1530579.9999999993,True
20120913,IF1209,1,long,1530550.3999999992,False
20120914,IF1209,1,long,1530578.5999999994,False
20120917,IF1209,1,long,1530518.9999999993,False
20120918,,1,,1538777.9999999993,
20120919,,1,,1538777.9999999993,
20120920,,1,,1538777.9999999993,
20120921,IF1210,1,short,1548314.3999999992,False
20120924,IF1210,1,long,1549960.3999999992,True
20120925,IF1210,1,short,1542645.9999999993,False
20120926,IF1210,1,short,1542664.3999999992,True
20120927,,1,,1532085.428571428,
20120928,IF1210,1,long,1532124.228571428,True
20121008,,1,,1534461.428571428,
20121009,IF1210,1,long,1534443.028571428,True
20121010,IF1210,1,long,1534440.628571428,True
20121011,IF1210,1,short,1527500.428571428,True
20121012,,1,,1529325.428571428,
20121015,,1,,1529325.428571428,
20121016,,1,,1529325.428571428,
20121017,,1,,1529325.428571428,
20121018,,1,,1529325.428571428,
20121019,IF1211,1,short,1532442.028571428,True
20121022,IF1211,1,short,1532437.8285714278,False
20121023,IF1211,1,short,1532464.428571428,True
20121024,IF1211,1,short,1532466.8285714278,False
20121025,IF1211,1,short,1532481.428571428,True
20121026,IF1211,1,short,1532536.8285714278,True
20121029,IF1211,1,short,1532544.8285714278,True
20121030,IF1211,1,short,1532543.428571428,False
20121031,IF1211,1,short,1532533.628571428,False
20121101,IF1211,1,short,1532482.628571428,False
20121102,IF1211,1,long,1541318.8285714278,False
20121105,IF1211,1,long,1541318.628571428,True
20121106,,1,,1529625.428571428,
20121107,IF1211,1,long,1529615.228571428,False
20121108,,1,,1516922.571428571,
20121109,,1,,1516922.571428571,
20121112,,1,,1516922.571428571,
20121113,IF1211,1,short,1516940.371428571,True
20121114,IF1211,1,short,1516937.371428571,False
20121115,,1,,1516937.371428571,False
20121116,,1,,1528742.571428571,
20121119,,1,,1528742.571428571,
20121120,IF1212,1,short,1528729.7714285708,True
20121121,IF1212,1,short,1528718.371428571,False
20121122,IF1212,1,short,1528723.171428571,True
20121123,IF1212,1,long,1517929.5714285707,True
20121126,IF1212,1,short,1511648.7714285706,True
20121127,IF1212,1,short,1511670.9714285706,True
20121128,IF1212,1,short,1511687.1714285708,True
20121129,IF1212,1,short,1511703.3714285707,True
20121130,IF1212,1,short,1511690.5714285707,False
20121203,IF1212,1,long,1522830.9714285706,False
