,0
annual_return,1.1981831175929418
annual_return_std,0.23338082202137697
return_std_ratio,5.134025611938208
maxdd,0.05678957773111848
total_fee_ratio,0.49731432460199304
total_trading_days,123.0
total_switching_times,95.0
