,0
annual_return,0.5492742269153503
annual_return_std,0.12900355159589305
return_std_ratio,4.25782251822001
maxdd,0.05627999830098107
total_fee_ratio,0.6329237087733948
total_trading_days,491.0
total_switching_times,487.0
