StockID,Date,Time,open,close,high,low,vol,OI,SettleDate
IH1703,20161026,0:00:00,2216.4,2212.8,2220,2209.8,114,1599,20170317
IH1706,20161026,0:00:00,2189.4,2186.8,2192.4,2180,36,99,20170616
IH1611,20161027,0:00:00,2246.2,2241.8,2247.4,2233.4,3158,15390,20161118
IH1612,20161027,0:00:00,2238.6,2233.2,2240,2226.6,653,6821,20161216
IH1703,20161027,0:00:00,2211.8,2208.8,2211.8,2199.8,232,1713,20170317
IH1706,20161027,0:00:00,2186.2,2181.2,2186.2,2173,53,125,20170616
IH1611,20161028,0:00:00,2242.2,2247.4,2264.8,2242.2,3972,15294,20161118
IH1612,20161028,0:00:00,2235.4,2238.8,2256,2232.2,772,6882,20161216
IH1703,20161028,0:00:00,2212.6,2206.6,2232.6,2206.6,295,1797,20170317
IH1706,20161028,0:00:00,2169.4,2181.2,2207.6,2169.4,49,152,20170616
IH1611,20161031,0:00:00,2242.8,2242.8,2246,2222.4,2863,15190,20161118
IH1612,20161031,0:00:00,2232.8,2234,2237.4,2213.6,528,6827,20161216
IH1703,20161031,0:00:00,2204.2,2205.8,2209.2,2191,73,1778,20170317
IH1706,20161031,0:00:00,2172.2,2177.8,2179.2,2162,29,160,20170616
IH1611,20161101,0:00:00,2243,2253.8,2257.8,2238.8,3327,15207,20161118
IH1612,20161101,0:00:00,2234.4,2246.8,2250.2,2230.8,585,7059,20161216
IH1703,20161101,0:00:00,2205,2215.8,2221.2,2203.8,92,1798,20170317
IH1706,20161101,0:00:00,2181,2187.8,2191.8,2177,42,182,20170616
IH1611,20161102,0:00:00,2243.2,2240.6,2249.4,2231,3072,14915,20161118
IH1612,20161102,0:00:00,2234.8,2229.2,2240,2226.2,406,7043,20161216
IH1703,20161102,0:00:00,2207.6,2198.6,2213,2198.6,99,1816,20170317
IH1706,20161102,0:00:00,2182.2,2166.6,2182.2,2166.6,49,202,20170616
IH1611,20161103,0:00:00,2237.4,2263,2276.6,2235,4321,15300,20161118
IH1612,20161103,0:00:00,2229.2,2254.6,2266.8,2227.8,759,7297,20161216
IH1703,20161103,0:00:00,2196.6,2226.8,2236,2196.6,126,1846,20170317
IH1706,20161103,0:00:00,2169.2,2196.4,2202,2169.2,83,229,20170616
IH1611,20161104,0:00:00,2262,2263.4,2277.8,2259.6,3516,14911,20161118
IH1612,20161104,0:00:00,2251.8,2255.2,2268.6,2249.2,627,7426,20161216
IH1703,20161104,0:00:00,2228.2,2225.4,2237.8,2219.6,90,1834,20170317
IH1706,20161104,0:00:00,2242,2196.8,2242,2187.4,58,239,20170616
IH1611,20161107,0:00:00,2270,2269,2274.4,2260,2919,14443,20161118
IH1612,20161107,0:00:00,2258.2,2259,2264.2,2250.6,761,7749,20161216
IH1703,20161107,0:00:00,2229.6,2228.4,2234.2,2222.6,77,1844,20170317
IH1706,20161107,0:00:00,2197.2,2196.4,2203,2192,38,249,20170616
IH1611,20161108,0:00:00,2274.8,2281,2293.6,2270.4,3831,14299,20161118
IH1612,20161108,0:00:00,2264.8,2269.6,2284,2260.4,1156,8201,20161216
IH1703,20161108,0:00:00,2228.4,2241.2,2251,2228.4,97,1860,20170317
IH1706,20161108,0:00:00,2205,2208,2219.2,2202.8,71,279,20170616
IH1611,20161109,0:00:00,2281.4,2263.8,2281.8,2224.6,5439,13787,20161118
IH1612,20161109,0:00:00,2268.8,2249.6,2271.4,2222,1669,8925,20161216
IH1703,20161109,0:00:00,2238.8,2224,2238.8,2188.4,181,1906,20170317
IH1706,20161109,0:00:00,2210.8,2190.8,2212,2166.4,88,310,20170616
IH1611,20161110,0:00:00,2279.2,2287,2295.4,2279.2,4226,12380,20161118
IH1612,20161110,0:00:00,2267,2275,2288,2267,1799,9907,20161216
IH1703,20161110,0:00:00,2241.6,2248,2257,2241,117,1906,20170317
IH1706,20161110,0:00:00,2219.6,2222,2235.4,2211.8,64,320,20170616
IH1611,20161111,0:00:00,2281.8,2308.4,2315,2278,4790,11931,20161118
IH1612,20161111,0:00:00,2275.6,2298.4,2303.4,2268.4,2087,11009,20161216
IH1703,20161111,0:00:00,2244.6,2271.6,2273.8,2242.4,146,1930,20170317
IH1706,20161111,0:00:00,2220.2,2240,2241.4,2218,61,345,20170616
IH1611,20161114,0:00:00,2301.6,2314.8,2335,2299,5067,10674,20161118
IH1612,20161114,0:00:00,2288.6,2305.2,2325.8,2288.6,2695,12341,20161216
IH1703,20161114,0:00:00,2263.8,2273.2,2290,2263.8,260,2062,20170317
IH1706,20161114,0:00:00,2229.2,2241.8,2261.8,2229.2,64,354,20170616
IH1611,20161115,0:00:00,2317.2,2309,2317.2,2303.2,3890,8782,20161118
IH1612,20161115,0:00:00,2305.2,2300.4,2309.6,2294.8,2800,13867,20161216
IH1703,20161115,0:00:00,2272.8,2270.2,2275.4,2262.8,194,2092,20170317
IH1706,20161115,0:00:00,2244,2237.4,2250.6,2234,50,381,20170616
IH1611,20161116,0:00:00,2311.2,2306.2,2314.8,2300.4,4190,6600,20161118
IH1612,20161116,0:00:00,2310.2,2297.4,2311,2292.6,3632,16205,20161216
IH1703,20161116,0:00:00,2271.6,2263.2,2274,2263.2,199,2196,20170317
IH1706,20161116,0:00:00,2242.2,2238.6,2246.6,2235.8,46,400,20170616
IH1611,20161117,0:00:00,2304,2311.6,2313.2,2293.4,4086,3809,20161118
IH1612,20161117,0:00:00,2292.6,2302.6,2303.4,2282,4242,18482,20161216
IH1703,20161117,0:00:00,2268,2272.4,2272.4,2253.2,399,2393,20170317
IH1706,20161117,0:00:00,2230.8,2238.4,2238.4,2230.2,47,419,20170616
IH1611,20161118,0:00:00,2315.6,2313.8,2324.8,2305,2547,0,20161118
IH1612,20161118,0:00:00,2303,2296.8,2311.4,2292,4196,20026,20161216
IH1703,20161118,0:00:00,2271.8,2265.4,2279.8,2260.6,174,2409,20170317
IH1706,20161118,0:00:00,2243,2233.6,2249.8,2233.6,49,423,20170616
IH1612,20161121,0:00:00,2300,2321.6,2337.2,2294.4,4969,20994,20161216
IH1701,20161121,0:00:00,2295.2,2313.8,2324,2289.6,118,117,20170120
IH1703,20161121,0:00:00,2265.4,2283,2302.8,2265.4,319,2525,20170317
IH1706,20161121,0:00:00,2240.4,2250,2271,2240.2,76,452,20170616
IH1612,20161122,0:00:00,2325.2,2343,2343,2325.2,4387,20922,20161216
IH1701,20161122,0:00:00,2318.8,2331.6,2334.8,2316.4,456,472,20170120
IH1703,20161122,0:00:00,2289,2305,2307.2,2289,398,2619,20170317
IH1706,20161122,0:00:00,2270.4,2269.4,2275,2264,76,464,20170616
IH1612,20161123,0:00:00,2343.2,2349.8,2361.4,2336,4741,20947,20161216
IH1701,20161123,0:00:00,2327.8,2339.4,2358.4,2327.2,275,590,20170120
IH1703,20161123,0:00:00,2304.4,2314.2,2324.8,2300.8,303,2726,20170317
IH1706,20161123,0:00:00,2271.2,2285.6,2294.6,2270.2,51,470,20170616
IH1612,20161124,0:00:00,2346.6,2356,2367.8,2344.4,4132,21020,20161216
IH1701,20161124,0:00:00,2337.4,2345.4,2357,2333.6,254,725,20170120
IH1703,20161124,0:00:00,2312.6,2322.2,2330,2310.2,234,2785,20170317
IH1706,20161124,0:00:00,2281.4,2286,2296.8,2280,53,476,20170616
IH1612,20161125,0:00:00,2359.8,2390.4,2392.2,2345.4,4553,20937,20161216
IH1701,20161125,0:00:00,2351,2381.4,2387,2331,365,908,20170120
IH1703,20161125,0:00:00,2321.6,2357.8,2357.8,2311,301,2860,20170317
IH1706,20161125,0:00:00,2295.4,2323.8,2323.8,2286,46,472,20170616
IH1612,20161128,0:00:00,2400,2403.4,2422,2391.2,4823,20547,20161216
IH1701,20161128,0:00:00,2387.2,2391.8,2415,2385.4,641,1273,20170120
IH1703,20161128,0:00:00,2360,2370,2389,2360,393,2934,20170317
IH1706,20161128,0:00:00,2329.8,2342.8,2357.8,2322.6,101,528,20170616
IH1612,20161129,0:00:00,2398,2445,2460.4,2390.6,5902,20927,20161216
IH1701,20161129,0:00:00,2391.2,2432.6,2444.6,2383,502,1485,20170120
IH1703,20161129,0:00:00,2363,2411.6,2437.2,2358.8,464,2988,20170317
IH1706,20161129,0:00:00,2338.2,2377.6,2388,2330.6,121,559,20170616
IH1612,20161130,0:00:00,2435,2419.4,2451.8,2415.2,6482,20127,20161216
IH1701,20161130,0:00:00,2422,2411.4,2442.4,2400,688,1801,20170120
IH1703,20161130,0:00:00,2409,2394.2,2423,2387.6,454,3022,20170317
IH1706,20161130,0:00:00,2374,2368.2,2391.2,2362.8,128,613,20170616
IH1612,20161201,0:00:00,2424.8,2434.2,2452,2417,5127,19843,20161216
IH1701,20161201,0:00:00,2419.8,2425.2,2443.8,2408,503,2078,20170120
IH1703,20161201,0:00:00,2395.2,2403.4,2424,2387,414,3100,20170317
IH1706,20161201,0:00:00,2375.8,2377.2,2396.8,2366.6,194,713,20170616
IH1612,20161202,0:00:00,2429.8,2412.6,2436.4,2405,5985,18488,20161216
IH1701,20161202,0:00:00,2420.2,2406,2425.2,2397.2,769,2568,20170120
IH1703,20161202,0:00:00,2404.6,2385.8,2410.6,2380,499,3169,20170317
IH1706,20161202,0:00:00,2374.4,2362.2,2384,2356,162,798,20170616
IH1612,20161205,0:00:00,2376.8,2370.2,2393,2365,5675,17599,20161216
IH1701,20161205,0:00:00,2370,2360.6,2384.2,2356.2,816,2988,20170120
IH1703,20161205,0:00:00,2360.8,2352.2,2369.2,2340,505,3385,20170317
IH1706,20161205,0:00:00,2334.6,2325.2,2345.6,2320.6,188,917,20170616
IH1612,20161206,0:00:00,2376.4,2366.6,2381.8,2365,3966,16755,20161216
IH1701,20161206,0:00:00,2364.8,2359.2,2372,2357.4,582,3254,20170120
IH1703,20161206,0:00:00,2356.2,2343.6,2360,2343.6,341,3476,20170317
IH1706,20161206,0:00:00,2343.2,2324.8,2343.2,2324.8,98,958,20170616
IH1612,20161207,0:00:00,2369,2370.6,2374.8,2360,3629,15911,20161216
IH1701,20161207,0:00:00,2361.8,2361.2,2365.2,2351,665,3526,20170120
IH1703,20161207,0:00:00,2343.6,2343.2,2348.4,2335.8,499,3616,20170317
IH1706,20161207,0:00:00,2328.2,2316.6,2330,2316.4,160,1025,20170616
IH1612,20161208,0:00:00,2380,2377,2382,2371.4,3585,14965,20161216
IH1701,20161208,0:00:00,2368.4,2366.4,2372.6,2360.8,854,4015,20170120
IH1703,20161208,0:00:00,2344.6,2343.6,2354.6,2341.4,382,3720,20170317
IH1706,20161208,0:00:00,2325,2317.2,2327,2314.8,83,1028,20170616
IH1612,20161209,0:00:00,2376,2407.6,2417.6,2366.4,4988,14803,20161216
IH1701,20161209,0:00:00,2365.4,2397,2407.4,2356,1221,4702,20170120
IH1703,20161209,0:00:00,2342.6,2382.4,2388.8,2338,505,3956,20170317
IH1706,20161209,0:00:00,2314.4,2359.8,2363.4,2314,89,1041,20170616
IH1612,20161212,0:00:00,2408.8,2380.4,2420.4,2362.6,6119,13099,20161216
IH1701,20161212,0:00:00,2397.8,2369,2411.8,2352,2745,6506,20170120
IH1703,20161212,0:00:00,2380.2,2351.6,2392.8,2338.2,487,4134,20170317
IH1706,20161212,0:00:00,2360,2327,2367,2316.2,108,1052,20170616
IH1612,20161213,0:00:00,2376.6,2370.2,2383.6,2361.2,5807,10675,20161216
IH1701,20161213,0:00:00,2366.8,2360.6,2374,2351.6,3110,8561,20170120
IH1703,20161213,0:00:00,2351.8,2342,2353.6,2320.8,602,4405,20170317
IH1706,20161213,0:00:00,2325,2318.2,2332.4,2310,112,1089,20170616
IH1612,20161214,0:00:00,2370.2,2358.8,2386.8,2358.4,5503,7887,20161216
IH1701,20161214,0:00:00,2363,2348.2,2377,2348.2,3915,11218,20170120
IH1703,20161214,0:00:00,2343.4,2328.6,2355.6,2328.6,599,4678,20170317
IH1706,20161214,0:00:00,2322,2320,2333.2,2303,105,1117,20170616
IH1612,20161215,0:00:00,2347.8,2304,2357.8,2296.6,5570,4462,20161216
IH1701,20161215,0:00:00,2343.8,2302.6,2348,2293,5728,14683,20170120
IH1703,20161215,0:00:00,2328.6,2280.4,2330,2270,976,5201,20170317
IH1706,20161215,0:00:00,2298.8,2265,2308.4,2260.2,198,1190,20170616
IH1612,20161216,0:00:00,2304,2303.6,2313.6,2297.2,3105,0,20161216
IH1701,20161216,0:00:00,2301,2291.6,2311.4,2290,4835,16039,20170120
IH1703,20161216,0:00:00,2280.4,2275,2295.4,2273.2,715,5390,20170317
IH1706,20161216,0:00:00,2272.4,2255.2,2272.4,2250.8,113,1206,20170616
IH1701,20161219,0:00:00,2291.6,2281.4,2293.8,2275.4,3879,16694,20170120
IH1702,20161219,0:00:00,2282.2,2269.8,2284.8,2269.4,73,72,20170217
IH1703,20161219,0:00:00,2284.6,2264.6,2284.6,2259.2,475,5492,20170317
IH1706,20161219,0:00:00,2250,2240,2258.2,2238,83,1243,20170616
IH1701,20161220,0:00:00,2281,2266.8,2286.8,2248.8,4947,17168,20170120
IH1702,20161220,0:00:00,2273,2256.4,2276.4,2240.4,131,130,20170217
IH1703,20161220,0:00:00,2266.2,2247.4,2268.8,2230.4,643,5652,20170317
IH1706,20161220,0:00:00,2240.6,2215.2,2241.4,2203.4,112,1248,20170616
IH1701,20161221,0:00:00,2275.2,2290.2,2296,2270.6,4511,17200,20170120
IH1702,20161221,0:00:00,2267.4,2279.4,2284.4,2264.2,116,147,20170217
IH1703,20161221,0:00:00,2246,2270,2274,2246,544,5685,20170317
IH1706,20161221,0:00:00,2229.8,2246,2247.6,2228.2,74,1246,20170616
IH1701,20161222,0:00:00,2285.2,2278.6,2290,2270.4,3425,17348,20170120
IH1702,20161222,0:00:00,2276.8,2269.8,2278,2262,71,152,20170217
IH1703,20161222,0:00:00,2265.2,2258,2269.2,2253.6,351,5739,20170317
IH1706,20161222,0:00:00,2242,2238.8,2242,2229.8,74,1286,20170616
IH1701,20161223,0:00:00,2276.2,2263,2280.6,2256,3346,17333,20170120
IH1702,20161223,0:00:00,2266.8,2252.4,2269.8,2247.2,124,204,20170217
IH1703,20161223,0:00:00,2259.6,2244,2262.2,2238,345,5890,20170317
IH1706,20161223,0:00:00,2236.2,2220.6,2236.2,2215.8,50,1298,20170616
IH1701,20161226,0:00:00,2251,2283,2288.2,2236.4,4039,17680,20170120
IH1702,20161226,0:00:00,2235.8,2272,2273,2227.4,124,227,20170217
IH1703,20161226,0:00:00,2244,2262.2,2267,2217.4,535,5959,20170317
IH1706,20161226,0:00:00,2213.8,2239.2,2239.2,2193.2,100,1339,20170616
IH1701,20161227,0:00:00,2280,2275,2292.4,2272.2,3351,17471,20170120
IH1702,20161227,0:00:00,2271.4,2263.2,2280,2261.6,143,305,20170217
IH1703,20161227,0:00:00,2265.8,2252.6,2270,2251,303,6010,20170317
IH1706,20161227,0:00:00,2240,2228.8,2244.4,2228.8,53,1337,20170616
IH1701,20161228,0:00:00,2275.2,2268,2279.8,2260,3605,17578,20170120
IH1702,20161228,0:00:00,2264.6,2255.8,2269.8,2249.6,150,348,20170217
IH1703,20161228,0:00:00,2255.6,2246,2257.6,2239.4,329,6041,20170317
IH1706,20161228,0:00:00,2231.8,2224.2,2234.2,2218,75,1333,20170616
IH1701,20161229,0:00:00,2261.6,2265.8,2281.4,2258.2,3708,17758,20170120
IH1702,20161229,0:00:00,2252.2,2247.6,2267.2,2247.6,265,447,20170217
IH1703,20161229,0:00:00,2242.8,2249.2,2260.8,2238.8,435,6085,20170317
IH1706,20161229,0:00:00,2222,2214,2236.4,2214,64,1354,20170616
IH1701,20161230,0:00:00,2270.6,2273.4,2283.8,2269,3269,17811,20170120
IH1702,20161230,0:00:00,2262,2261.6,2274.8,2257.8,259,559,20170217
IH1703,20161230,0:00:00,2259,2256,2268,2252.8,314,6063,20170317
IH1706,20161230,0:00:00,2226.4,2235.4,2242.2,2226.4,77,1375,20170616
IH1701,20170103,0:00:00,2279,2299,2311.2,2274,4262,17908,20170120
IH1702,20170103,0:00:00,2267.8,2289.4,2306.8,2267.8,325,736,20170217
IH1703,20170103,0:00:00,2260.8,2280,2297.8,2260.8,427,6164,20170317
IH1706,20170103,0:00:00,2230,2255,2275.6,2230,77,1399,20170616
IH1701,20170104,0:00:00,2297.4,2313.6,2318,2295.4,4541,17889,20170120
IH1702,20170104,0:00:00,2288.4,2305.8,2309,2287,486,1054,20170217
IH1703,20170104,0:00:00,2280.8,2294.4,2301.2,2280.2,818,6319,20170317
IH1706,20170104,0:00:00,2255,2272,2277,2255,108,1415,20170616
IH1701,20170105,0:00:00,2319.2,2312.8,2322.4,2310.2,3837,17933,20170120
IH1702,20170105,0:00:00,2306.6,2306,2313,2303,590,1435,20170217
IH1703,20170105,0:00:00,2299.8,2294.6,2303.4,2293.6,563,6314,20170317
IH1706,20170105,0:00:00,2272.2,2270.8,2279.6,2269.6,119,1419,20170616
IH1701,20170106,0:00:00,2314.8,2303.8,2318.6,2303.8,3254,17724,20170120
IH1702,20170106,0:00:00,2308.2,2297.2,2309.6,2295.6,453,1679,20170217
IH1703,20170106,0:00:00,2294.6,2286.8,2300.6,2286.8,417,6398,20170317
IH1706,20170106,0:00:00,2270.8,2260.8,2275.4,2260.8,68,1441,20170616
IH1701,20170109,0:00:00,2305,2312.2,2318.8,2304.4,3027,17526,20170120
IH1702,20170109,0:00:00,2297.2,2304.6,2309.4,2294.8,358,1918,20170217
IH1703,20170109,0:00:00,2288,2295.6,2299.8,2287.4,360,6414,20170317
IH1706,20170109,0:00:00,2264.2,2273.8,2277.4,2263,208,1523,20170616
IH1701,20170110,0:00:00,2312.2,2307.4,2317.4,2305.2,3503,16994,20170120
IH1702,20170110,0:00:00,2304,2300,2309.2,2296.8,902,2644,20170217
IH1703,20170110,0:00:00,2295.2,2289.8,2299.2,2288.6,266,6509,20170317
IH1706,20170110,0:00:00,2273.8,2268.4,2275.2,2264,131,1532,20170616
IH1701,20170111,0:00:00,2310.2,2298.6,2315.2,2296.4,4037,16277,20170120
IH1702,20170111,0:00:00,2302.4,2289,2307.4,2288.8,990,3370,20170217
IH1703,20170111,0:00:00,2290.2,2281,2297.4,2281,424,6711,20170317
IH1706,20170111,0:00:00,2274,2255,2276.4,2255,148,1559,20170616
IH1701,20170112,0:00:00,2299,2290.8,2305.8,2286.2,4039,15610,20170120
IH1702,20170112,0:00:00,2291.8,2279.2,2298,2277,1278,4223,20170217
IH1703,20170112,0:00:00,2278.6,2273,2288.6,2272.8,340,6783,20170317
IH1706,20170112,0:00:00,2265,2250,2266.8,2247.2,165,1599,20170616
IH1701,20170113,0:00:00,2291.2,2305,2315,2290.2,4155,14890,20170120
IH1702,20170113,0:00:00,2279.2,2294,2306.6,2279.2,1169,4865,20170217
IH1703,20170113,0:00:00,2278.2,2288.2,2297.4,2273,401,6950,20170317
IH1706,20170113,0:00:00,2253.8,2260,2268.6,2250,102,1626,20170616
IH1701,20170116,0:00:00,2302,2325.2,2332.8,2285,6730,12717,20170120
IH1702,20170116,0:00:00,2297,2317.8,2334.4,2275,2793,6764,20170217
IH1703,20170116,0:00:00,2286.2,2308.4,2314,2237.4,826,6978,20170317
IH1706,20170116,0:00:00,2265.6,2278,2279,2239.4,189,1699,20170616
IH1701,20170117,0:00:00,2321,2325.6,2332,2320.2,5711,9415,20170120
IH1702,20170117,0:00:00,2306.8,2318.2,2325,2306.8,3388,9037,20170217
IH1703,20170117,0:00:00,2301.4,2311,2316,2301.4,965,6952,20170317
IH1706,20170117,0:00:00,2278,2284.8,2287.2,2271.2,115,1711,20170616
IH1701,20170118,0:00:00,2329.8,2345,2380,2325.4,5196,6615,20170120
IH1702,20170118,0:00:00,2320.4,2338.4,2346.6,2319.4,4235,11841,20170217
IH1703,20170118,0:00:00,2311.2,2332.6,2339.8,2311,755,7012,20170317
IH1706,20170118,0:00:00,2282.4,2301.8,2308.8,2282.4,131,1757,20170616
IH1701,20170119,0:00:00,2338.6,2334,2353.8,2328.6,4946,2706,20170120
IH1702,20170119,0:00:00,2336,2330.2,2347,2327.2,5244,14902,20170217
IH1703,20170119,0:00:00,2330.6,2324,2338.8,2321.8,855,7253,20170317
IH1706,20170119,0:00:00,2300.4,2304,2312.8,2297.8,169,1766,20170616
IH1701,20170120,0:00:00,2335.4,2345,2346.8,2332,2108,0,20170120
IH1702,20170120,0:00:00,2332.8,2349.8,2351,2332.6,4803,15999,20170217
IH1703,20170120,0:00:00,2324,2346,2350,2324,1067,7524,20170317
IH1706,20170120,0:00:00,2308.2,2332.8,2332.8,2306.2,181,1774,20170616
IH1702,20170123,0:00:00,2354,2346.8,2361.8,2340.2,3218,16059,20170217
IH1703,20170123,0:00:00,2350.2,2344,2357,2336.8,792,7650,20170317
IH1706,20170123,0:00:00,2332.8,2320.4,2337.8,2315.6,135,1796,20170616
IH1709,20170123,0:00:00,2318.2,2293,2320.8,2291.8,97,97,20170915
IH1702,20170124,0:00:00,2352,2351.2,2354.8,2343.8,3029,15935,20170217
IH1703,20170124,0:00:00,2347,2353,2353,2340,705,7689,20170317
IH1706,20170124,0:00:00,2320.4,2320.6,2326.4,2314.8,94,1797,20170616
IH1709,20170124,0:00:00,2302.8,2286.6,2302.8,2283.2,101,165,20170915
IH1702,20170125,0:00:00,2345,2358.8,2358.8,2342.4,2997,15842,20170217
IH1703,20170125,0:00:00,2348,2357.8,2358,2339.8,682,7596,20170317
IH1706,20170125,0:00:00,2309.4,2327.4,2331.6,2309,132,1810,20170616
IH1709,20170125,0:00:00,2286.6,2297.2,2297.2,2283.2,93,220,20170915
IH1702,20170126,0:00:00,2359,2365,2374.8,2359,2974,15764,20170217
IH1703,20170126,0:00:00,2360,2364.2,2372.2,2353,701,7829,20170317
IH1706,20170126,0:00:00,2332.2,2337,2346.8,2330.6,143,1822,20170616
IH1709,20170126,0:00:00,2292.8,2303.2,2311.2,2292.8,81,276,20170915
IH1702,20170203,0:00:00,2370.8,2342,2371.2,2337.6,3015,15958,20170217
IH1703,20170203,0:00:00,2363.8,2339.2,2369.8,2336.6,669,7981,20170317
IH1706,20170203,0:00:00,2342.8,2319.8,2343.4,2314.6,115,1855,20170616
IH1709,20170203,0:00:00,2308.8,2278,2308.8,2278,52,302,20170915
IH1702,20170206,0:00:00,2347,2341.8,2351.6,2334.6,3548,15427,20170217
IH1703,20170206,0:00:00,2339.2,2340.6,2348.8,2332.8,1344,8517,20170317
IH1706,20170206,0:00:00,2322,2324.6,2329,2317,231,1925,20170616
IH1709,20170206,0:00:00,2289.8,2287.6,2296.8,2281,145,407,20170915
IH1702,20170207,0:00:00,2341.8,2333.8,2346,2329.6,3128,14986,20170217
IH1703,20170207,0:00:00,2338.2,2330.6,2344,2327.4,1145,9027,20170317
IH1706,20170207,0:00:00,2328.8,2312,2330,2308,226,2029,20170616
IH1709,20170207,0:00:00,2290.6,2275.8,2291,2273.6,83,452,20170915
IH1702,20170208,0:00:00,2332.2,2344,2344.8,2320,3806,14614,20170217
IH1703,20170208,0:00:00,2331.6,2340.8,2343.2,2317,1476,9564,20170317
IH1706,20170208,0:00:00,2311.4,2324.4,2324.6,2300.2,314,2191,20170616
IH1709,20170208,0:00:00,2275.4,2288.6,2288.6,2264,107,523,20170915
IH1702,20170209,0:00:00,2343.6,2351.2,2364,2340.8,3899,14158,20170217
IH1703,20170209,0:00:00,2340.2,2348.2,2360.6,2337.6,1626,10198,20170317
IH1706,20170209,0:00:00,2324.8,2331.6,2339.4,2321,304,2336,20170616
IH1709,20170209,0:00:00,2283.2,2294,2303.2,2282.2,138,611,20170915
IH1702,20170210,0:00:00,2357.6,2363,2370.4,2356.8,4591,13195,20170217
IH1703,20170210,0:00:00,2350.6,2359,2367,2350.6,1687,10804,20170317
IH1706,20170210,0:00:00,2335,2338.8,2346,2331.6,327,2454,20170616
IH1709,20170210,0:00:00,2294.4,2301,2308.8,2294.4,104,653,20170915
IH1702,20170213,0:00:00,2366.6,2371.8,2377.8,2366.2,4805,11411,20170217
IH1703,20170213,0:00:00,2368,2369.2,2375,2362.2,2794,12618,20170317
IH1706,20170213,0:00:00,2346,2347.6,2354.4,2341.8,260,2515,20170616
IH1709,20170213,0:00:00,2309.8,2309.4,2315.8,2307.6,82,706,20170915
IH1702,20170214,0:00:00,2374.2,2368,2374.8,2365.2,4276,8859,20170217
IH1703,20170214,0:00:00,2369.4,2365,2372.6,2362.6,3460,14984,20170317
IH1706,20170214,0:00:00,2347.4,2344.4,2352.2,2341.2,160,2550,20170616
IH1709,20170214,0:00:00,2313.8,2305,2315.6,2302.8,70,743,20170915
IH1702,20170215,0:00:00,2372,2366.6,2380.8,2366.2,5026,6082,20170217
IH1703,20170215,0:00:00,2365.4,2364.2,2377.8,2364.2,5122,18398,20170317
IH1706,20170215,0:00:00,2349.6,2347.6,2360.2,2346.2,494,2923,20170616
IH1709,20170215,0:00:00,2308.6,2305.6,2319.8,2305.6,111,790,20170915
IH1702,20170216,0:00:00,2372.2,2372.2,2375.8,2363.8,3986,3015,20170217
IH1703,20170216,0:00:00,2369.2,2368.2,2372.8,2360.2,4314,21011,20170317
IH1706,20170216,0:00:00,2347,2352,2355,2343,299,2972,20170616
IH1709,20170216,0:00:00,2310,2312.8,2314.8,2304.6,80,835,20170915
IH1702,20170217,0:00:00,2375.8,2368.8,2386.2,2365,2628,0,20170217
IH1703,20170217,0:00:00,2373.2,2355.2,2389.6,2353.8,5710,23519,20170317
IH1706,20170217,0:00:00,2365,2337.8,2379.2,2332.6,554,3269,20170616
IH1709,20170217,0:00:00,2323.8,2304.2,2336.8,2302,174,942,20170915
IH1703,20170220,0:00:00,2358,2393.2,2393.2,2358,7272,25318,20170317
IH1704,20170220,0:00:00,2360.8,2388.8,2388.8,2356,730,727,20170421
IH1706,20170220,0:00:00,2342.6,2373,2373.4,2342.4,660,3362,20170616
IH1709,20170220,0:00:00,2308,2340,2340.2,2308,260,1103,20170915
IH1703,20170221,0:00:00,2395.6,2388.6,2405.6,2386.4,6566,24874,20170317
IH1704,20170221,0:00:00,2392.4,2384.8,2401,2382.6,729,913,20170421
IH1706,20170221,0:00:00,2378.4,2375.2,2392,2373.2,657,3401,20170616
IH1709,20170221,0:00:00,2352.8,2343.6,2379.2,2341.2,291,1274,20170915
IH1703,20170222,0:00:00,2388,2391.6,2393,2383.2,4877,24517,20170317
IH1704,20170222,0:00:00,2384.2,2388,2388.4,2380.4,418,1095,20170421
IH1706,20170222,0:00:00,2376.4,2377.6,2380.2,2371.6,661,3682,20170616
IH1709,20170222,0:00:00,2340,2343,2347,2338,222,1373,20170915
IH1703,20170223,0:00:00,2392,2380.8,2397,2375.2,5862,25025,20170317
IH1704,20170223,0:00:00,2387,2378.4,2393.6,2350,532,1311,20170421
IH1706,20170223,0:00:00,2376.8,2364.4,2382.8,2360.2,492,3809,20170616
IH1709,20170223,0:00:00,2344.2,2333.2,2349.4,2326,241,1524,20170915
IH1703,20170224,0:00:00,2376.6,2382.2,2383.8,2371,5289,25022,20170317
IH1704,20170224,0:00:00,2379,2375.8,2380.2,2365.4,642,1684,20170421
IH1706,20170224,0:00:00,2364.4,2363.4,2369.8,2356.6,430,3818,20170616
IH1709,20170224,0:00:00,2331,2330.8,2336.4,2322.2,205,1634,20170915
IH1703,20170227,0:00:00,2384,2365.8,2384,2359,5194,25406,20170317
IH1704,20170227,0:00:00,2372.2,2362.4,2376.8,2356.2,409,1812,20170421
IH1706,20170227,0:00:00,2361.8,2350.2,2363.8,2345.6,362,3925,20170616
IH1709,20170227,0:00:00,2336.2,2317.6,2336.2,2311.8,227,1752,20170915
IH1703,20170228,0:00:00,2365.8,2362.2,2375.8,2358,4700,25483,20170317
IH1704,20170228,0:00:00,2363.6,2359.6,2371.2,2350,485,2059,20170421
IH1706,20170228,0:00:00,2350.2,2346.2,2358.6,2223,392,3948,20170616
