StockID,Date,Time,open,close,high,low,vol,OI,SettleDate
IC1509,20150519,0:00:00,8591,8969,9024.4,8498,5180,2468,20150918
IC1512,20150519,0:00:00,8432.6,8800.4,8848,8350,1037,1596,20151218
IC1506,20150520,0:00:00,9121.8,9286.8,9463.6,9111.2,239847,35302,20150619
IC1507,20150520,0:00:00,9003.2,9203,9397,9003.2,3463,846,20150717
IC1509,20150520,0:00:00,9000.8,9156.2,9339,8963.8,4424,2407,20150918
IC1512,20150520,0:00:00,8838,8990.8,9181.6,8826.6,1150,1600,20151218
IC1506,20150521,0:00:00,9311.4,9734.6,9755,9301,256460,38615,20150619
IC1507,20150521,0:00:00,9244.2,9666.6,9675.8,9236.6,3449,848,20150717
IC1509,20150521,0:00:00,9195,9594.2,9613.2,9192.8,5113,2598,20150918
IC1512,20150521,0:00:00,9070.4,9435,9458.8,9042.6,1699,1901,20151218
IC1506,20150522,0:00:00,9783,9741.2,9867.4,9525,285617,37707,20150619
IC1507,20150522,0:00:00,9652.2,9680.2,9793,9470,4414,1114,20150717
IC1509,20150522,0:00:00,9601,9611.8,9733.6,9400,5058,2482,20150918
IC1512,20150522,0:00:00,9500.2,9449.4,9583.4,9250,1494,1882,20151218
IC1506,20150525,0:00:00,9610,9966.6,10020.8,9455.4,262755,39837,20150619
IC1507,20150525,0:00:00,9460.2,9912.2,9956,9411.6,3597,1059,20150717
IC1509,20150525,0:00:00,9498,9804,9848.6,9316.8,4823,2514,20150918
IC1512,20150525,0:00:00,9249,9646.6,9675.6,9151,910,1888,20151218
IC1506,20150526,0:00:00,9988,10532.2,10535,9986.2,258963,40848,20150619
IC1507,20150526,0:00:00,9919,10482.2,10482.2,9919,3984,1211,20150717
IC1509,20150526,0:00:00,9808,10395,10395.4,9808,5326,2717,20150918
IC1512,20150526,0:00:00,9649,10200.6,10200.6,9649,1227,2078,20151218
IC1506,20150527,0:00:00,10598.4,10552,10718,10366,307346,42800,20150619
IC1507,20150527,0:00:00,10512.8,10582,10721.8,10362,6728,2344,20150717
IC1509,20150527,0:00:00,10395.2,10582.4,10730.2,10304,7783,3404,20150918
IC1512,20150527,0:00:00,10245,10404,10503,10085.2,1878,2053,20151218
IC1506,20150528,0:00:00,10580,9977.2,10758.8,9818,360766,40149,20150619
IC1507,20150528,0:00:00,10637.8,10059,10778,9958.2,11122,4345,20150717
IC1509,20150528,0:00:00,10600,10036,10808,9900,11907,4368,20150918
IC1512,20150528,0:00:00,10450,9840,10669.8,9750,2904,2569,20151218
IC1506,20150529,0:00:00,10126.8,10121,10370,9901,354628,40059,20150619
IC1507,20150529,0:00:00,10098,10170,10436.8,10010,10791,5250,20150717
IC1509,20150529,0:00:00,10066,10245,10479.6,9920,10630,4785,20150918
IC1512,20150529,0:00:00,9858.2,10035,10200,9700,2898,3040,20151218
IC1506,20150601,0:00:00,10170.2,11025.6,11089.8,10168,257035,45365,20150619
IC1507,20150601,0:00:00,10600,11022.6,11065.6,10228,7174,5923,20150717
IC1509,20150601,0:00:00,10260,11130,11142.2,10260,8648,5671,20150918
IC1512,20150601,0:00:00,10099.8,10906,10950,10063.2,1764,3110,20151218
IC1506,20150602,0:00:00,11058,11250.4,11385,10830,280807,44075,20150619
IC1507,20150602,0:00:00,11058.8,11312,11459.8,10894.2,7565,6404,20150717
IC1509,20150602,0:00:00,11002.2,11430,11618.6,11002.2,9661,5968,20150918
IC1512,20150602,0:00:00,10922,11387.6,11548,10906.6,3169,3044,20151218
IC1506,20150603,0:00:00,11281.2,11103.2,11436,10809,334871,44367,20150619
IC1507,20150603,0:00:00,11352.2,11134.4,11511.8,10860,9180,6731,20150717
IC1509,20150603,0:00:00,11506.2,11248.4,11684.2,10966.6,12460,6544,20150918
IC1512,20150603,0:00:00,11441.4,11115.2,11627.2,10851.2,2852,3000,20151218
IC1506,20150604,0:00:00,11127,10869.2,11255.4,10030,376160,35808,20150619
IC1507,20150604,0:00:00,11134.4,10918.2,11278.2,10125.6,17262,8649,20150717
IC1509,20150604,0:00:00,11435,10895.4,11435,10171.8,14256,5941,20150918
IC1512,20150604,0:00:00,11176.8,10697,11263.6,10059.8,4172,3148,20151218
IC1506,20150605,0:00:00,10900,10949,11258,10540,337852,33977,20150619
IC1507,20150605,0:00:00,10915,10944.6,11388,10555.4,13551,8723,20150717
IC1509,20150605,0:00:00,10980,10900.4,11254.6,10540,13897,5399,20150918
IC1512,20150605,0:00:00,10657,10691.8,11059.2,10350,2097,3126,20151218
IC1506,20150608,0:00:00,10840,10602.6,10939.2,10384.2,305756,31732,20150619
IC1507,20150608,0:00:00,10830,10529.8,10916.6,10356.6,17139,9489,20150717
IC1509,20150608,0:00:00,10896.4,10451,10896.4,10270.2,12290,6069,20150918
IC1512,20150608,0:00:00,10692.6,10195,10692.6,10025.6,3019,3194,20151218
IC1506,20150609,0:00:00,10599,10700.4,10950,10453,322063,31957,20150619
IC1507,20150609,0:00:00,10542.4,10603,10855.2,10360,15362,9096,20150717
IC1509,20150609,0:00:00,10450.8,10478,10766,10222.2,10152,6226,20150918
IC1512,20150609,0:00:00,10274,10230,10501.8,10000,1824,3258,20151218
IC1506,20150610,0:00:00,10608,10987.8,11326,10600,312337,34462,20150619
IC1507,20150610,0:00:00,10601.8,10853.2,11220,10495.4,17065,8043,20150717
IC1509,20150610,0:00:00,10570,10775,11160,10380.8,11747,6324,20150918
IC1512,20150610,0:00:00,10152.2,10543.8,10942.4,10152.2,2610,3273,20151218
IC1506,20150611,0:00:00,11094.8,11258.8,11290,10920.2,267772,33448,20150619
IC1507,20150611,0:00:00,10920.2,11133.8,11158,10821,11819,8576,20150717
IC1509,20150611,0:00:00,10855.4,11044.8,11071,10740,9440,6368,20150918
IC1512,20150611,0:00:00,10617,10811.8,10835,10502.6,1455,3337,20151218
IC1506,20150612,0:00:00,11293,11427.8,11585,11221.8,253743,29351,20150619
IC1507,20150612,0:00:00,11121,11400,11483.4,11117.2,14465,9005,20150717
IC1509,20150612,0:00:00,11098.8,11375.6,11412.2,11028.4,11040,6395,20150918
IC1512,20150612,0:00:00,10844.4,11168.4,11170,10799,2041,3241,20151218
IC1506,20150615,0:00:00,11461.4,11228.6,11560,11023,237446,27571,20150619
IC1507,20150615,0:00:00,11406,11222.6,11590,11022,35585,15112,20150717
IC1509,20150615,0:00:00,11355.4,11177.8,11535.2,10888,12139,6938,20150918
IC1512,20150615,0:00:00,11181,10969.2,11329.8,10670,1995,3287,20151218
IC1506,20150616,0:00:00,11238,10839,11238,10656.2,296168,20877,20150619
IC1507,20150616,0:00:00,11172,10714.2,11219,10568,68258,17686,20150717
IC1509,20150616,0:00:00,11169.8,10663.2,11177,10518.2,15153,6825,20150918
IC1512,20150616,0:00:00,10968.8,10448.8,10976.8,10302.2,2068,3253,20151218
IC1506,20150617,0:00:00,10837.6,11033.4,11117.6,10504.4,255006,15555,20150619
IC1507,20150617,0:00:00,10720.2,10988.8,11050.4,10370.2,92647,23260,20150717
IC1509,20150617,0:00:00,10681.2,10903,10985,10336.8,15812,6957,20150918
IC1512,20150617,0:00:00,10476.2,10685,10768,10135.2,1692,3372,20151218
IC1506,20150618,0:00:00,11055,10672.6,11148,10662.4,125240,6808,20150619
IC1507,20150618,0:00:00,10998,10585,11186.8,10564.4,234442,31846,20150717
IC1509,20150618,0:00:00,10886,10495.4,11088,10480,16427,7296,20150918
IC1512,20150618,0:00:00,10685,10265.8,10850,10262,2061,3352,20151218
IC1506,20150619,0:00:00,11000,10210,11000,10206.2,41773,0,20150619
IC1507,20150619,0:00:00,10535,9990,10609.6,9950,385745,31879,20150717
IC1509,20150619,0:00:00,10449,9915.6,10557.2,9888,22346,7202,20150918
IC1512,20150619,0:00:00,10180,9650,10341.8,9630.6,3073,3379,20151218
IC1507,20150623,0:00:00,9977,9862.6,10100,9375.2,363010,34580,20150717
IC1508,20150623,0:00:00,10018,9835,10068.8,9311.8,3382,176,20150821
IC1509,20150623,0:00:00,10015,9782.2,10022.2,9306.4,19727,6893,20150918
IC1512,20150623,0:00:00,9640,9502,9761.2,9087,2436,3529,20151218
IC1507,20150624,0:00:00,9888,10058,10214.4,9710.8,336011,30433,20150717
IC1508,20150624,0:00:00,9853.6,9973.8,10155,9638.8,1740,249,20150821
IC1509,20150624,0:00:00,9855,9909.4,10109.8,9567,15131,6719,20150918
IC1512,20150624,0:00:00,9539.2,9655,9815.8,9312.4,2949,3609,20151218
IC1507,20150625,0:00:00,10101,9381.6,10140,9335,355666,29295,20150717
IC1508,20150625,0:00:00,9987.8,9259.4,10042.8,9231.2,2629,393,20150821
IC1509,20150625,0:00:00,10005.2,9188,10005.2,9133.2,17314,7110,20150918
IC1512,20150625,0:00:00,9798,8939,9798,8906,2571,3705,20151218
IC1507,20150626,0:00:00,9380,8629,9390,8629,296036,31210,20150717
IC1508,20150626,0:00:00,9300.2,8519.4,9300.2,8519.4,3372,472,20150821
IC1509,20150626,0:00:00,9200,8448.6,9200,8448.6,19315,6806,20150918
IC1512,20150626,0:00:00,8939,8219.6,8957,8219.6,3857,3976,20151218
IC1507,20150629,0:00:00,8788,7768.4,8800,7768.4,370110,26304,20150717
IC1508,20150629,0:00:00,8788.6,7667.6,8788.6,7667.6,3965,730,20150821
IC1509,20150629,0:00:00,8650,7603.8,8667,7603.8,26488,4132,20150918
IC1512,20150629,0:00:00,8195.8,7397.8,8336,7397.8,4569,3594,20151218
IC1507,20150630,0:00:00,7768,8346,8629,7557,417585,25361,20150717
IC1508,20150630,0:00:00,7641,8205.8,8487.8,7450.6,6199,714,20150821
IC1509,20150630,0:00:00,7530,8099.6,8400,7361.8,30911,3659,20150918
IC1512,20150630,0:00:00,7300,7876.2,8158,7143.2,5997,3339,20151218
IC1507,20150701,0:00:00,8396,7509.4,8800,7509.4,418824,24877,20150717
IC1508,20150701,0:00:00,8289.8,7380,8616.8,7380,4286,767,20150821
IC1509,20150701,0:00:00,8249,7282.4,8488,7282.4,23069,4186,20150918
IC1512,20150701,0:00:00,7900.2,7086.8,8232.4,7086.8,4704,2768,20151218
IC1507,20150702,0:00:00,7910,7667.8,8277,7323.8,502523,20707,20150717
IC1508,20150702,0:00:00,7552.2,7510,8118,7149,5208,779,20150821
IC1509,20150702,0:00:00,7350.2,7419,7996.6,7083,26156,3718,20150918
IC1512,20150702,0:00:00,7223,7249.8,7809.8,6922.8,6011,2774,20151218
IC1507,20150703,0:00:00,7718,7404.8,7936.4,7072.4,407628,24505,20150717
IC1508,20150703,0:00:00,7510,7275.8,7816.6,6972.6,4685,908,20150821
IC1509,20150703,0:00:00,7501,7226.8,7742.4,6941.2,22938,2900,20150918
IC1512,20150703,0:00:00,7299.8,7062,7547.4,6651,4964,2742,20151218
IC1507,20150706,0:00:00,8167.2,7440,8167.2,6701.6,345855,23966,20150717
IC1508,20150706,0:00:00,7996.6,7323.8,8024,6578.8,5746,833,20150821
IC1509,20150706,0:00:00,7979,7217.8,7980,6552.2,16840,3017,20150918
IC1512,20150706,0:00:00,7788,6996.2,7788.2,6380,4420,2532,20151218
IC1507,20150707,0:00:00,7303.6,6516.2,7438,6516.2,126905,22106,20150717
IC1508,20150707,0:00:00,7320.8,6430.4,7320.8,6430.4,1323,807,20150821
IC1509,20150707,0:00:00,7300,6334.2,7300,6334.2,5132,2678,20150918
IC1512,20150707,0:00:00,7002.8,6192,7002.8,6192,1630,2295,20151218
IC1507,20150708,0:00:00,6202,5956.6,7280.2,5956.6,37070,15144,20150717
IC1508,20150708,0:00:00,6100,5870.6,7175,5870.6,664,824,20150821
IC1509,20150708,0:00:00,5851.2,5786,6030,5786,1858,2408,20150918
IC1512,20150708,0:00:00,5620,5605.2,5900,5605.2,1041,2016,20151218
IC1507,20150709,0:00:00,5956.6,6552.2,6552.2,5900,17083,13333,20150717
IC1508,20150709,0:00:00,5870,6457.6,6457.6,5450.2,774,776,20150821
IC1509,20150709,0:00:00,5775.8,6364.6,6364.6,5306.6,2479,2366,20150918
IC1512,20150709,0:00:00,5205.4,6165.6,6165.6,5205,891,1876,20151218
IC1507,20150710,0:00:00,6894,7207.4,7207.4,6888,11110,11715,20150717
IC1508,20150710,0:00:00,7103.2,7103.2,7103.2,6657.6,736,798,20150821
IC1509,20150710,0:00:00,6501.2,7001,7001,6500.6,3259,2606,20150918
IC1512,20150710,0:00:00,6250.2,6782,6782,6250.2,573,1792,20151218
IC1507,20150713,0:00:00,7500,7569.6,7928,7307.4,95522,10281,20150717
IC1508,20150713,0:00:00,7499,7400,7813.4,6466.6,7403,2128,20150821
IC1509,20150713,0:00:00,7400.2,7131.2,7695.8,6400.6,12866,4307,20150918
IC1512,20150713,0:00:00,6908.2,6970.4,7460,6511,1856,1808,20151218
IC1507,20150714,0:00:00,7749,7645,7970,7532,116607,6837,20150717
IC1508,20150714,0:00:00,7598,7510.2,7910,7412.4,15548,4118,20150821
IC1509,20150714,0:00:00,7400.6,7336.2,7720,7241.2,11788,4258,20150918
IC1512,20150714,0:00:00,7145,7076.8,7446,7000.8,1314,1779,20151218
IC1507,20150715,0:00:00,7613.6,7136,7655.8,7002,92798,5579,20150717
IC1508,20150715,0:00:00,7516,6836.4,7520,6836.4,23277,6569,20150821
IC1509,20150715,0:00:00,7340.2,6665.8,7340.2,6665.8,9332,4221,20150918
IC1512,20150715,0:00:00,7100,6421,7123.4,6421,1458,1782,20151218
IC1507,20150716,0:00:00,7120,7531.8,7765,6989,54002,1828,20150717
IC1508,20150716,0:00:00,6800,7226.6,7444,6418.8,118069,8451,20150821
IC1509,20150716,0:00:00,6550,6985.4,7200,6228,13661,4260,20150918
IC1512,20150716,0:00:00,6201,6643,6870,5968.6,2960,1806,20151218
IC1507,20150717,0:00:00,7542,7934.4,7948,7501.2,9471,0,20150717
IC1508,20150717,0:00:00,7224.8,7857.6,7857.6,7224.8,134674,10762,20150821
IC1509,20150717,0:00:00,7098.8,7599,7599,7000,12905,5404,20150918
IC1512,20150717,0:00:00,6700,7249.4,7249.4,6688,2064,1882,20151218
IC1603,20150720,0:00:00,7528.2,6822,7528.2,6714,280,56,20160318
IC1508,20150720,0:00:00,7920,7589,8087.8,7413.2,189519,11187,20150821
IC1509,20150720,0:00:00,7680.2,7315,7809.2,7160.2,14826,5058,20150918
IC1512,20150720,0:00:00,7298,6991,7500,6809.4,1995,1882,20151218
IC1603,20150721,0:00:00,6825.2,6994.8,7148.2,6719,115,66,20160318
IC1508,20150721,0:00:00,7587.8,7715,7935.2,7402.2,185925,9804,20150821
IC1509,20150721,0:00:00,7315,7470,7680,7140.2,12344,4307,20150918
IC1512,20150721,0:00:00,6996.4,7100.8,7307,6829.8,1906,1868,20151218
IC1603,20150722,0:00:00,7080,7033,7160.6,6850.4,59,70,20160318
IC1508,20150722,0:00:00,7715,7773,7918,7572.2,151210,10619,20150821
IC1509,20150722,0:00:00,7424,7518.8,7635,7321.4,8357,4167,20150918
IC1512,20150722,0:00:00,7170.4,7185,7299.8,6981.2,1469,1867,20151218
IC1603,20150723,0:00:00,7115.8,7707,7717.6,7000.8,271,98,20160318
IC1508,20150723,0:00:00,7802.2,8386,8498.6,7702.2,172241,11372,20150821
IC1509,20150723,0:00:00,7549.6,8225,8238.2,7456.4,11263,4399,20150918
IC1512,20150723,0:00:00,7187.2,7839.8,7839.8,7135,1839,1927,20151218
IC1603,20150724,0:00:00,7798,7279,7889.8,7226,253,110,20160318
IC1508,20150724,0:00:00,8414.2,7980,8538,7912.4,185487,11838,20150821
IC1509,20150724,0:00:00,8219,7740,8400,7686,12627,4453,20150918
IC1512,20150724,0:00:00,7866,7419,8019.2,7370,2612,1938,20151218
IC1603,20150727,0:00:00,7235.4,6713.8,7448.8,6713.8,159,135,20160318
IC1508,20150727,0:00:00,7978.8,7341.4,8180,7341.4,153759,12095,20150821
IC1509,20150727,0:00:00,7740,7131.2,7938.2,7131.2,8380,4649,20150918
IC1512,20150727,0:00:00,7399.8,6823.8,7595,6823.8,1705,2086,20151218
IC1603,20150728,0:00:00,6398.8,6503.8,6760.6,6343,163,138,20160318
IC1508,20150728,0:00:00,7198,7221,7528.8,7034,168856,11401,20150821
IC1509,20150728,0:00:00,7000,6939,7237.2,6756.2,11605,4695,20150918
IC1512,20150728,0:00:00,6501,6649,6898.4,6442,1745,1942,20151218
IC1603,20150729,0:00:00,6642,6986,6986,6305,156,117,20160318
IC1508,20150729,0:00:00,7300.6,7702.8,7715.8,6955.2,179005,11127,20150821
IC1509,20150729,0:00:00,6955.8,7419.2,7478.8,6674.4,11657,4672,20150918
IC1512,20150729,0:00:00,6698.8,7111.2,7124.4,6401.8,1299,1967,20151218
IC1603,20150730,0:00:00,6969.8,6471.6,6996.2,6410.8,185,118,20160318
IC1508,20150730,0:00:00,7700,7232,7731,7146,190390,11345,20150821
IC1509,20150730,0:00:00,7419.2,6948.2,7437.6,6855.6,10597,4493,20150918
IC1512,20150730,0:00:00,7107.6,6658.6,7130,6594.8,1391,2071,20151218
IC1603,20150731,0:00:00,6950.6,6638.8,6950.6,6506.8,122,132,20160318
IC1508,20150731,0:00:00,7275,7399,7642.2,7210,149888,10625,20150821
IC1509,20150731,0:00:00,6978.2,7100,7327.6,6930,7211,4526,20150918
IC1512,20150731,0:00:00,6648.6,6780.6,7023.2,6612.4,835,2056,20151218
IC1603,20150803,0:00:00,6607,6299.2,6607,6242.6,50,140,20160318
IC1508,20150803,0:00:00,7335,7065.2,7351,6990,98428,11396,20150821
IC1509,20150803,0:00:00,7079.8,6767.4,7079.8,6700,4623,4522,20150918
IC1512,20150803,0:00:00,6745.8,6410,6745.8,6373,580,2042,20151218
IC1603,20150804,0:00:00,6343.2,6801,6828.8,6343.2,82,163,20160318
IC1508,20150804,0:00:00,7088.8,7657.6,7708.6,7069.2,131506,11310,20150821
IC1509,20150804,0:00:00,6737,7290.8,7334.8,6737,8510,4955,20150918
IC1512,20150804,0:00:00,6498,6957,6986.4,6440,928,2106,20151218
IC1603,20150805,0:00:00,6801,6661.4,6899,6640.8,122,174,20160318
IC1508,20150805,0:00:00,7677,7486.4,7737.2,7460,118095,10723,20150821
IC1509,20150805,0:00:00,7500,7140,7500,7108.8,7267,5085,20150918
IC1512,20150805,0:00:00,6961.8,6802,7050,6765.8,862,2101,20151218
IC1603,20150806,0:00:00,6579.4,6754.2,6884.2,6547.4,71,197,20160318
IC1508,20150806,0:00:00,7415,7545.4,7727.8,7361,122864,11038,20150821
IC1509,20150806,0:00:00,7045.8,7235.8,7400.8,7014.6,7677,5225,20150918
IC1512,20150806,0:00:00,6800,6895,7049.8,6669.4,729,2102,20151218
IC1603,20150807,0:00:00,6754.2,7121.6,7221.6,6754.2,110,191,20160318
IC1508,20150807,0:00:00,7600,7851.2,7966,7583.8,131512,11483,20150821
IC1509,20150807,0:00:00,7253,7637.6,7731.6,7253,11157,5385,20150918
IC1512,20150807,0:00:00,6950,7285.6,7399.2,6949.8,1289,1912,20151218
IC1603,20150810,0:00:00,7160,7673.6,7683,7160,145,204,20160318
IC1508,20150810,0:00:00,7855,8330,8440,7855,108046,12475,20150821
IC1509,20150810,0:00:00,7670,8143,8234.8,7648,10267,5501,20150918
IC1512,20150810,0:00:00,7315,7780,7859.2,7315,1206,2023,20151218
IC1603,20150811,0:00:00,7673.6,7514,7719.8,7500,108,218,20160318
IC1508,20150811,0:00:00,8356.8,8200.6,8396.2,8185.2,103813,11063,20150821
IC1509,20150811,0:00:00,8152.2,7968,8192.4,7968,11016,5739,20150918
IC1512,20150811,0:00:00,7784.2,7620,7834.8,7618.2,831,2071,20151218
IC1603,20150812,0:00:00,7514,7285,7553,7285,115,240,20160318
IC1508,20150812,0:00:00,8202.2,8082.2,8330,8051,113709,10608,20150821
IC1509,20150812,0:00:00,7968,7832.2,8089.2,7810,10467,5979,20150918
IC1512,20150812,0:00:00,7611,7445.6,7710,7433,1042,2104,20151218
IC1603,20150813,0:00:00,7310,7500,7528,7243,109,264,20160318
IC1508,20150813,0:00:00,8100,8345.8,8387,8052.6,112898,11158,20150821
IC1509,20150813,0:00:00,7800.2,8060,8110,7791.6,11755,6040,20150918
IC1512,20150813,0:00:00,7478.8,7665,7693.6,7400,998,2117,20151218
IC1603,20150814,0:00:00,7500,7540,7668.8,7443,168,327,20160318
IC1508,20150814,0:00:00,8388,8397,8527.8,8308,116621,10775,20150821
IC1509,20150814,0:00:00,8080.2,8070,8245,8000,13905,6363,20150918
