,ETFID,ContractNum,Value
20200304,SH515030,1,
20200305,SH515030,1,
20200306,SH515030,1,
20200309,SH515030,1,
20200310,SH515030,1,94.4
20200311,SH515030,1,94.4
20200312,SH515030,1,94.4
20200313,SH515030,1,94.4
20200316,SH515030,1,94.4
20200317,SH515030,1,93.11428571428571
20200318,SH515030,1,91.93571428571427
20200319,SH515030,1,91.73571428571427
20200320,SH515030,1,91.73571428571427
20200323,SH515030,1,91.73571428571427
20200324,SH515030,1,90.64285714285711
20200325,SH515030,1,91.7428571428571
20200326,SH515030,1,91.7428571428571
20200327,SH515030,1,91.7428571428571
20200330,SH515030,1,91.64285714285711
20200331,SH515030,1,91.64285714285711
20200401,SH515030,1,90.87142857142854
20200402,SH515030,1,92.47142857142855
20200403,SH515030,1,92.47142857142855
20200407,SH515030,1,92.27142857142854
20200408,SH515030,1,92.27142857142854
20200409,SH515030,1,92.27142857142854
20200410,SH515030,1,92.27142857142854
20200413,SH515030,1,92.27142857142854
20200414,SH515030,1,93.47142857142856
20200415,SH515030,1,92.77142857142856
20200416,SH515030,1,92.77142857142856
20200417,SH515030,1,92.77142857142856
20200420,SH515030,1,92.77142857142856
20200421,SH515030,1,92.77142857142856
20200422,SH515030,1,93.27142857142856
20200423,SH515030,1,93.27142857142856
20200424,SH515030,1,93.27142857142856
20200427,SH515030,1,92.87142857142857
20200428,SH515030,1,92.27142857142856
20200429,SH515030,1,92.27142857142856
20200430,SH515030,1,92.97142857142856
20200506,SH515030,1,93.57142857142856
20200507,SH515030,1,92.97142857142856
20200508,SH515030,1,92.97142857142856
20200511,SH515030,1,92.97142857142856
20200512,SH515030,1,93.27142857142857
20200513,SH515030,1,93.27142857142857
20200514,SH515030,1,93.27142857142857
20200515,SH515030,1,93.27142857142857
20200518,SH515030,1,93.27142857142857
20200519,SH515030,1,93.27142857142857
20200520,SH515030,1,92.47857142857143
20200521,SH515030,1,92.47857142857143
20200522,SH515030,1,92.47857142857143
20200525,SH515030,1,92.47857142857143
20200526,SH515030,1,94.57857142857142
20200527,SH515030,1,93.65714285714284
20200528,SH515030,1,93.65714285714284
20200529,SH515030,1,93.95714285714286
20200601,SH515030,1,95.45714285714286
20200602,SH515030,1,95.45714285714286
20200603,SH515030,1,95.05714285714285
20200604,SH515030,1,95.05714285714285
20200605,SH515030,1,95.15714285714286
20200608,SH515030,1,94.49285714285715
20200609,SH515030,1,94.49285714285715
20200610,SH515030,1,94.49285714285715
20200611,SH515030,1,93.65714285714286
20200612,SH515030,1,93.65714285714286
20200615,SH515030,1,92.55714285714286
20200616,SH515030,1,93.45714285714286
20200617,SH515030,1,93.45714285714286
20200618,SH515030,1,93.85714285714285
20200619,SH515030,1,94.95714285714284
20200622,SH515030,1,94.3142857142857
20200623,SH515030,1,94.3142857142857
20200624,SH515030,1,94.3142857142857
20200629,SH515030,1,94.3142857142857
20200630,SH515030,1,93.75714285714285
20200701,SH515030,1,93.75714285714285
20200702,SH515030,1,93.75714285714285
20200703,SH515030,1,94.25714285714284
20200706,SH515030,1,97.25714285714284
20200707,SH515030,1,98.45714285714284
20200708,SH515030,1,98.95714285714283
20200709,SH515030,1,99.75714285714282
20200710,SH515030,1,99.75714285714282
20200713,SH515030,1,101.95714285714283
20200714,SH515030,1,101.95714285714283
20200715,SH515030,1,100.35714285714283
20200716,SH515030,1,100.35714285714283
20200717,SH515030,1,100.35714285714283
20200720,SH515030,1,100.85714285714282
20200721,SH515030,1,100.85714285714282
20200722,SH515030,1,99.95714285714283
20200723,SH515030,1,100.25714285714281
20200724,SH515030,1,100.25714285714281
20200727,SH515030,1,100.25714285714281
20200728,SH515030,1,100.25714285714281
20200729,SH515030,1,102.1571428571428
20200730,SH515030,1,101.53571428571423
20200731,SH515030,1,100.09999999999997
20200803,SH515030,1,101.09999999999997
20200804,SH515030,1,99.92142857142856
20200805,SH515030,1,100.62142857142858
20200806,SH515030,1,100.62142857142858
20200807,SH515030,1,100.62142857142858
20200810,SH515030,1,100.42142857142858
