,ETFID,ContractNum,Value
20200304,SH515030,1,98.7
20200305,SH515030,1,98.8
20200306,SH515030,1,99.2
20200309,SH515030,1,101.9
20200310,SH515030,1,100.60000000000001
20200311,SH515030,1,101.60000000000001
20200312,SH515030,1,102.10000000000001
20200313,SH515030,1,100.75000000000001
20200316,SH515030,1,106.25000000000001
20200317,SH515030,1,107.01
20200318,SH515030,1,105.81
20200319,SH515030,1,106.77000000000001
20200320,SH515030,1,107.41000000000001
20200323,SH515030,1,108.33000000000003
20200324,SH515030,1,107.23714285714287
20200325,SH515030,1,108.33714285714287
20200326,SH515030,1,108.83714285714287
20200327,SH515030,1,109.43714285714286
20200330,SH515030,1,108.40857142857145
20200331,SH515030,1,107.53000000000003
20200401,SH515030,1,106.75857142857146
20200402,SH515030,1,108.35857142857147
20200403,SH515030,1,109.05857142857148
20200407,SH515030,1,108.56571428571434
20200408,SH515030,1,108.56571428571434
20200409,SH515030,1,108.86571428571432
20200410,SH515030,1,110.46571428571431
20200413,SH515030,1,110.8657142857143
20200414,SH515030,1,112.06571428571432
20200415,SH515030,1,111.27285714285718
20200416,SH515030,1,110.28714285714288
20200417,SH515030,1,110.98714285714289
20200420,SH515030,1,110.58714285714288
20200421,SH515030,1,111.18714285714287
20200422,SH515030,1,110.58714285714288
20200423,SH515030,1,111.08714285714288
20200424,SH515030,1,112.08714285714288
20200427,SH515030,1,112.18714285714287
20200428,SH515030,1,113.02714285714288
20200429,SH515030,1,113.12714285714289
20200430,SH515030,1,113.82714285714289
20200506,SH515030,1,112.71285714285717
20200507,SH515030,1,112.04857142857146
20200508,SH515030,1,111.32000000000005
20200511,SH515030,1,112.32000000000005
20200512,SH515030,1,111.62000000000003
20200513,SH515030,1,111.62000000000003
20200514,SH515030,1,112.02000000000004
20200515,SH515030,1,112.02000000000004
20200518,SH515030,1,112.62000000000003
20200519,SH515030,1,112.62000000000003
20200520,SH515030,1,113.82000000000005
20200521,SH515030,1,115.82000000000005
20200522,SH515030,1,116.78000000000006
20200525,SH515030,1,116.68000000000006
20200526,SH515030,1,118.78000000000006
20200527,SH515030,1,119.38000000000005
20200528,SH515030,1,119.48000000000005
20200529,SH515030,1,119.78000000000006
20200601,SH515030,1,121.28000000000006
20200602,SH515030,1,121.38000000000007
20200603,SH515030,1,120.65142857142864
20200604,SH515030,1,120.65142857142864
20200605,SH515030,1,120.03000000000007
20200608,SH515030,1,120.53000000000007
20200609,SH515030,1,120.53000000000007
20200610,SH515030,1,120.03000000000009
20200611,SH515030,1,119.1942857142858
20200612,SH515030,1,119.1942857142858
20200615,SH515030,1,119.79428571428579
20200616,SH515030,1,119.10857142857151
20200617,SH515030,1,120.00857142857151
20200618,SH515030,1,120.00857142857151
20200619,SH515030,1,121.10857142857151
20200622,SH515030,1,120.46571428571437
20200623,SH515030,1,119.80142857142866
20200624,SH515030,1,119.60142857142864
20200629,SH515030,1,120.10142857142864
20200630,SH515030,1,119.54428571428579
20200701,SH515030,1,120.84428571428579
20200702,SH515030,1,121.34428571428579
20200703,SH515030,1,121.2442857142858
20200706,SH515030,1,122.16428571428578
20200707,SH515030,1,123.24428571428578
20200708,SH515030,1,122.04428571428578
20200709,SH515030,1,120.90857142857149
20200710,SH515030,1,119.94428571428574
20200713,SH515030,1,122.14428571428574
20200714,SH515030,1,123.26428571428575
20200715,SH515030,1,124.34428571428575
20200716,SH515030,1,129.84428571428575
20200717,SH515030,1,128.25857142857146
20200720,SH515030,1,126.7157142857143
20200721,SH515030,1,127.11571428571428
20200722,SH515030,1,126.21571428571428
20200723,SH515030,1,127.09571428571428
20200724,SH515030,1,132.3957142857143
20200727,SH515030,1,132.7957142857143
20200728,SH515030,1,132.7957142857143
20200729,SH515030,1,134.69571428571427
20200730,SH515030,1,134.7957142857143
20200731,SH515030,1,133.36
20200803,SH515030,1,133.76000000000002
20200804,SH515030,1,132.5814285714286
20200805,SH515030,1,131.51000000000005
20200806,SH515030,1,130.81000000000006
20200807,SH515030,1,132.09000000000006
20200810,SH515030,1,131.19000000000005
