,0
annual_return,0.5297384643935403
annual_return_std,0.12742609673813135
return_std_ratio,4.157221149778968
maxdd,0.0527331081365674
total_fee_ratio,0.7409480636576886
total_trading_days,490.0
total_switching_times,375.0
