,ETFID,ContractNum,Value
20200210,SZ159995,1,100.39999999999999
20200211,SZ159995,1,100.39999999999999
20200212,SZ159995,1,102.0
20200213,SZ159995,1,100.15714285714286
20200214,SZ159995,1,98.37857142857143
20200217,SZ159995,1,99.17857142857143
20200218,SZ159995,1,100.25857142857144
20200219,SZ159995,1,102.33857142857144
20200220,SZ159995,1,103.57857142857144
20200221,SZ159995,1,104.81857142857143
20200224,SZ159995,1,109.11857142857143
20200225,SZ159995,1,105.41142857142856
20200226,SZ159995,1,107.77142857142857
20200227,SZ159995,1,110.0114285714286
20200228,SZ159995,1,108.25428571428574
20200302,SZ159995,1,105.64000000000001
20200303,SZ159995,1,106.72000000000003
20200304,SZ159995,1,108.76000000000002
20200305,SZ159995,1,107.53857142857144
20200306,SZ159995,1,107.43857142857145
20200309,SZ159995,1,108.31857142857145
20200310,SZ159995,1,110.61857142857146
20200311,SZ159995,1,113.61857142857146
20200312,SZ159995,1,112.03285714285715
20200313,SZ159995,1,110.23285714285716
20200316,SZ159995,1,113.83285714285714
20200317,SZ159995,1,111.13285714285715
20200318,SZ159995,1,109.29
20200319,SZ159995,1,107.2757142857143
20200320,SZ159995,1,107.47571428571432
20200323,SZ159995,1,108.39571428571432
20200324,SZ159995,1,109.39571428571432
20200325,SZ159995,1,108.08857142857146
20200326,SZ159995,1,109.68857142857145
20200327,SZ159995,1,108.53142857142858
20200330,SZ159995,1,107.20285714285714
20200331,SZ159995,1,108.30285714285714
20200401,SZ159995,1,107.20285714285714
20200402,SZ159995,1,107.96285714285713
20200403,SZ159995,1,106.50571428571428
20200407,SZ159995,1,106.50571428571428
20200408,SZ159995,1,105.67
20200409,SZ159995,1,106.27000000000001
20200410,SZ159995,1,109.97000000000001
20200413,SZ159995,1,110.47000000000001
20200414,SZ159995,1,112.37
20200415,SZ159995,1,114.01
20200416,SZ159995,1,112.4242857142857
20200417,SZ159995,1,113.3042857142857
20200420,SZ159995,1,112.59714285714284
20200421,SZ159995,1,113.55714285714285
20200422,SZ159995,1,112.82857142857142
20200423,SZ159995,1,111.5642857142857
20200424,SZ159995,1,113.66428571428571
20200427,SZ159995,1,112.9142857142857
20200428,SZ159995,1,110.77142857142854
20200429,SZ159995,1,110.97142857142856
20200430,SZ159995,1,113.57142857142854
20200506,SZ159995,1,116.17142857142852
20200507,SZ159995,1,114.17142857142852
20200508,SZ159995,1,114.17142857142852
20200511,SZ159995,1,115.07142857142851
20200512,SZ159995,1,113.9571428571428
20200513,SZ159995,1,112.99285714285709
20200514,SZ159995,1,111.53571428571425
20200515,SZ159995,1,112.57571428571424
20200518,SZ159995,1,111.09714285714283
20200519,SZ159995,1,109.16857142857141
20200520,SZ159995,1,110.46857142857141
20200521,SZ159995,1,113.7685714285714
20200522,SZ159995,1,115.2085714285714
20200525,SZ159995,1,116.2085714285714
20200526,SZ159995,1,116.2085714285714
20200527,SZ159995,1,117.60857142857141
20200528,SZ159995,1,118.64857142857143
20200529,SZ159995,1,118.24857142857142
20200601,SZ159995,1,120.74857142857144
20200602,SZ159995,1,119.82714285714286
20200603,SZ159995,1,118.64857142857143
20200604,SZ159995,1,119.24857142857142
20200605,SZ159995,1,118.07
20200608,SZ159995,1,119.76999999999998
20200609,SZ159995,1,119.36999999999998
20200610,SZ159995,1,118.96999999999997
20200611,SZ159995,1,117.87714285714281
20200612,SZ159995,1,116.9128571428571
20200615,SZ159995,1,115.21999999999997
20200616,SZ159995,1,114.71999999999998
20200617,SZ159995,1,114.91999999999999
20200618,SZ159995,1,116.71999999999998
20200619,SZ159995,1,115.94857142857146
20200622,SZ159995,1,118.04857142857145
20200623,SZ159995,1,116.74142857142859
20200624,SZ159995,1,117.8414285714286
20200629,SZ159995,1,116.72714285714287
20200630,SZ159995,1,117.92714285714287
20200701,SZ159995,1,118.92714285714287
20200702,SZ159995,1,117.62714285714286
20200703,SZ159995,1,115.89142857142858
20200706,SZ159995,1,123.9914285714286
20200707,SZ159995,1,120.9271428571429
20200708,SZ159995,1,118.29142857142863
20200709,SZ159995,1,116.27714285714292
20200710,SZ159995,1,113.53428571428579
20200713,SZ159995,1,118.23428571428578
20200714,SZ159995,1,119.87428571428578
20200715,SZ159995,1,121.63428571428578
20200716,SZ159995,1,123.19428571428577
20200717,SZ159995,1,119.57285714285722
20200720,SZ159995,1,123.0728571428572
20200721,SZ159995,1,121.27285714285718
20200722,SZ159995,1,119.97285714285717
20200723,SZ159995,1,118.36571428571432
20200724,SZ159995,1,124.26571428571431
20200727,SZ159995,1,125.26571428571431
20200728,SZ159995,1,125.66571428571432
20200729,SZ159995,1,129.3657142857143
20200730,SZ159995,1,129.16571428571427
20200731,SZ159995,1,126.5657142857143
20200803,SZ159995,1,128.76571428571432
20200804,SZ159995,1,129.8857142857143
20200805,SZ159995,1,129.7857142857143
20200806,SZ159995,1,127.2357142857143
20200807,SZ159995,1,129.4757142857143
20200810,SZ159995,1,128.16857142857145
