,0
annual_return,0.6318428845739557
annual_return_std,0.27678128584228573
return_std_ratio,2.2828237200039223
maxdd,0.08433762702490921
total_fee_ratio,0.6951429787641962
total_trading_days,124.0
total_switching_times,124.0
