,0
annual_return,0.40481897547571744
annual_return_std,0.10766764928553448
return_std_ratio,3.759894250148789
maxdd,0.04774074468462686
total_fee_ratio,0.6160443004902088
total_trading_days,487.0
total_switching_times,287.0
