,0
annual_return,0.9000713705034882
annual_return_std,0.180746775423025
return_std_ratio,4.979736808011844
maxdd,0.03517413367411493
total_fee_ratio,0.5744151500615355
total_trading_days,107.0
total_switching_times,103.0
