,ETFID,ContractNum,Value
20190826,SH512710,1,
20190827,SH512710,1,103.60000000000001
20190828,SH512710,1,103.89999999999999
20190829,SH512710,1,103.40714285714283
20190830,SH512710,1,103.6071428571428
20190902,SH512710,1,106.6071428571428
20190903,SH512710,1,107.60714285714278
20190904,SH512710,1,107.50714285714277
20190905,SH512710,1,107.30714285714276
20190906,SH512710,1,107.10714285714276
20190909,SH512710,1,107.60714285714278
20190910,SH512710,1,106.36428571428561
20190911,SH512710,1,107.46428571428562
20190912,SH512710,1,107.46428571428562
20190916,SH512710,1,107.0357142857142
20190917,SH512710,1,109.63571428571422
20190918,SH512710,1,110.03571428571422
20190919,SH512710,1,110.23571428571424
20190920,SH512710,1,110.43571428571424
20190923,SH512710,1,110.43571428571424
20190924,SH512710,1,110.23571428571424
20190925,SH512710,1,111.13571428571423
20190926,SH512710,1,114.03571428571425
20190927,SH512710,1,113.54285714285712
20190930,SH512710,1,114.34285714285711
20191008,SH512710,1,115.74285714285712
20191009,SH512710,1,115.34285714285711
20191010,SH512710,1,114.54285714285712
20191011,SH512710,1,114.02857142857141
20191014,SH512710,1,114.52857142857142
20191015,SH512710,1,115.1285714285714
20191016,SH512710,1,114.65714285714284
20191017,SH512710,1,114.55714285714284
20191018,SH512710,1,115.95714285714284
20191021,SH512710,1,114.95714285714284
20191022,SH512710,1,115.65714285714284
20191023,SH512710,1,115.75714285714285
20191024,SH512710,1,115.65714285714286
20191025,SH512710,1,115.20714285714286
20191028,SH512710,1,115.80714285714285
20191029,SH512710,1,116.80714285714285
20191030,SH512710,1,116.70714285714286
20191031,SH512710,1,116.90714285714286
20191101,SH512710,1,117.30714285714286
20191104,SH512710,1,116.83571428571427
20191105,SH512710,1,116.27857142857142
20191106,SH512710,1,116.77857142857144
20191107,SH512710,1,116.97857142857144
20191108,SH512710,1,116.55
20191111,SH512710,1,117.34999999999998
20191112,SH512710,1,117.74999999999999
20191113,SH512710,1,117.24999999999999
20191114,SH512710,1,116.75714285714285
20191115,SH512710,1,116.2
20191118,SH512710,1,115.66428571428573
20191119,SH512710,1,116.26428571428572
20191120,SH512710,1,115.85714285714286
20191121,SH512710,1,115.75714285714287
20191122,SH512710,1,115.22142857142858
20191125,SH512710,1,114.8357142857143
20191126,SH512710,1,114.40714285714287
20191127,SH512710,1,113.95714285714288
20191128,SH512710,1,114.15714285714289
20191129,SH512710,1,113.45714285714288
20191202,SH512710,1,113.13571428571433
20191203,SH512710,1,113.53571428571433
20191204,SH512710,1,114.03571428571432
20191205,SH512710,1,114.4357142857143
20191206,SH512710,1,114.3357142857143
20191209,SH512710,1,114.23571428571431
20191210,SH512710,1,113.78571428571432
20191211,SH512710,1,113.48571428571434
20191212,SH512710,1,113.08571428571436
20191213,SH512710,1,113.48571428571438
20191216,SH512710,1,115.1857142857144
20191217,SH512710,1,114.69285714285726
