,StockID,Date,Time,open,close,high,low,vol,OI,SettleDate,Maturity,OI_T1,OI_T0,adj_OI_delta,adj_OI
793528,IF2009,20200821,10:59:00,4700.8,4699.4,4701.4,4696.4,349,109279,20200918,28,36.150599688401726,-40.849400311598274,-4.698800623196547,134189.34830787397
793529,IF2009,20200821,11:00:00,4699.8,4701.6,4701.6,4697.2,327,109333,20200918,28,33.871765324089864,-20.128234675910136,13.743530648179728,134203.09183852214
793530,IF2009,20200821,11:01:00,4701.6,4705.4,4707.4,4701.4,812,109410,20200918,28,84.10970471914669,7.109704719146691,91.21940943829338,134294.31124796043
793531,IF2009,20200821,11:02:00,4705.8,4706.0,4708.8,4701.2,620,109512,20200918,28,64.22169572151596,-37.77830427848404,26.443391443031913,134320.75463940346
793532,IF2009,20200821,11:03:00,4705.8,4703.6,4706.0,4703.0,263,109587,20200918,28,27.242428991546287,-47.75757100845371,-20.515142016907422,134300.23949738656
793533,IF2009,20200821,11:04:00,4703.6,4703.8,4705.0,4702.0,221,109595,20200918,28,22.891927023314555,14.891927023314555,37.78385404662911,134338.0233514332
793534,IF2009,20200821,11:05:00,4704.2,4708.2,4708.6,4702.8,455,109590,20200918,28,47.13043798917703,52.13043798917703,99.26087597835406,134437.28422741155
793535,IF2009,20200821,11:06:00,4708.8,4711.0,4711.4,4707.6,556,109669,20200918,28,57.592359388972376,-21.407640611027624,36.18471877794475,134473.4689461895
793536,IF2009,20200821,11:07:00,4711.0,4713.4,4715.0,4710.2,734,109622,20200918,28,76.03020106385921,123.03020106385921,199.06040212771842,134672.5293483172
793537,IF2009,20200821,11:08:00,4713.6,4717.6,4719.0,4713.6,1111,109835,20200918,28,115.08113539774875,-97.91886460225125,17.162270795497506,134689.6916191127
793538,IF2009,20200821,11:09:00,4717.4,4716.0,4719.6,4714.0,525,109917,20200918,28,54.381274602896575,-27.618725397103425,26.76254920579315,134716.4541683185
793539,IF2009,20200821,11:10:00,4716.4,4717.4,4719.2,4716.0,597,109909,20200918,28,61.8392779770081,69.8392779770081,131.6785559540162,134848.13272427252
793540,IF2009,20200821,11:11:00,4717.8,4712.8,4718.6,4712.6,606,109991,20200918,28,62.77152839877204,-19.22847160122796,43.54305679754408,134891.67578107008
793541,IF2009,20200821,11:12:00,4713.2,4713.0,4716.2,4712.8,293,109981,20200918,28,30.34993039742609,40.34993039742609,70.69986079485219,134962.37564186493
793542,IF2009,20200821,11:13:00,4712.8,4710.4,4713.0,4708.4,568,110020,20200918,28,58.83535995132429,19.835359951324293,78.67071990264859,135041.04636176757
793543,IF2009,20200821,11:14:00,4710.6,4705.6,4711.4,4702.4,750,110131,20200918,28,77.6875351469951,-33.3124648530049,44.375070293990206,135085.42143206156
793544,IF2009,20200821,11:15:00,4705.8,4706.6,4708.0,4705.4,350,110256,20200918,28,36.25418306859772,-88.74581693140229,-52.49163386280457,135032.92979819875
793545,IF2009,20200821,11:16:00,4706.4,4706.2,4708.6,4705.2,364,110215,20200918,28,37.70435039134163,78.70435039134162,116.40870078268324,135149.33849898144
793546,IF2009,20200821,11:17:00,4706.2,4703.6,4707.6,4703.0,309,110229,20200918,28,32.007264480561986,18.007264480561986,50.01452896112397,135199.35302794256
793547,IF2009,20200821,11:18:00,4703.6,4703.8,4704.0,4702.6,340,110217,20200918,28,35.21834926663778,47.21834926663778,82.43669853327556,135281.78972647584
793548,IF2009,20200821,11:19:00,4703.2,4706.4,4708.4,4703.2,300,110274,20200918,28,31.075014058798043,-25.924985941201957,5.1500281175960865,135286.93975459342
793549,IF2009,20200821,11:20:00,4706.2,4703.0,4706.6,4702.4,219,110312,20200918,28,22.684760262922573,-15.315239737077427,7.369520525845147,135294.30927511927
793550,IF2009,20200821,11:21:00,4703.0,4706.8,4707.2,4702.6,198,110334,20200918,28,20.509509278806707,-1.490490721193293,19.019018557613414,135313.3282936769
793551,IF2009,20200821,11:22:00,4707.0,4712.6,4713.6,4707.0,487,110421,20200918,28,50.445106155448826,-36.554893844551174,13.890212310897653,135327.21850598778
793552,IF2009,20200821,11:23:00,4711.8,4710.6,4712.6,4707.8,337,110473,20200918,28,34.9075991260498,-17.092400873950197,17.815198252099606,135345.03370423988
793553,IF2009,20200821,11:24:00,4710.6,4711.2,4712.6,4710.4,133,110487,20200918,28,13.776589566067132,-0.22341043393286775,13.553179132134265,135358.58688337202
793554,IF2009,20200821,11:25:00,4711.2,4713.4,4714.8,4710.6,279,110475,20200918,28,28.89976307468218,40.899763074682184,69.79952614936437,135428.3864095214
793555,IF2009,20200821,11:26:00,4713.4,4714.8,4715.2,4712.4,276,110518,20200918,28,28.5890129340942,-14.4109870659058,14.1780258681884,135442.5644353896
793556,IF2009,20200821,11:27:00,4714.6,4714.8,4716.4,4713.8,233,110541,20200918,28,24.134927585666478,1.1349275856664782,25.269855171332956,135467.83429056092
793557,IF2009,20200821,11:28:00,4714.8,4713.8,4715.2,4713.0,215,110551,20200918,28,22.270426742138596,12.270426742138596,34.54085348427719,135502.3751440452
793558,IF2009,20200821,11:29:00,4713.2,4712.8,4714.6,4711.0,205,110582,20200918,28,21.23459294017866,-9.765407059821339,11.469185880357323,135513.84432992555
793559,IF2009,20200821,11:30:00,4713.4,4709.8,4713.4,4709.8,270,110572,20200918,28,27.967512652918238,37.96751265291824,65.93502530583648,135579.77935523138
793560,IF2009,20200821,13:01:00,4708.6,4704.4,4708.6,4702.4,497,110628,20200918,28,51.48093995740876,-4.519060042591242,46.961879914817516,135626.7412351462
793561,IF2009,20200821,13:02:00,4704.0,4705.2,4706.2,4703.2,294,110728,20200918,28,30.45351377762208,-69.54648622237792,-39.092972444755844,135587.64826270146
793562,IF2009,20200821,13:03:00,4705.4,4702.4,4705.6,4701.0,393,110749,20200918,28,40.70826841702544,19.708268417025437,60.41653683405087,135648.06479953552
793563,IF2009,20200821,13:04:00,4702.6,4705.0,4706.2,4701.2,272,110744,20200918,28,28.174679413310226,33.17467941331023,61.34935882662046,135709.41415836214
793564,IF2009,20200821,13:05:00,4704.4,4706.4,4707.8,4703.4,180,110791,20200918,28,18.645008435278825,-28.354991564721175,-9.70998312944235,135699.7041752327
793565,IF2009,20200821,13:06:00,4706.6,4710.0,4712.6,4706.6,280,110847,20200918,28,29.00334645487817,-26.99665354512183,2.006692909756339,135701.71086814246
793566,IF2009,20200821,13:07:00,4709.8,4709.4,4710.4,4706.4,228,110895,20200918,28,23.617010684686512,-24.382989315313488,-0.7659786306269751,135700.94488951183
793567,IF2009,20200821,13:08:00,4709.0,4704.6,4710.2,4703.4,315,110938,20200918,28,32.62876476173795,-10.371235238262052,22.257529523475895,135723.2024190353
793568,IF2009,20200821,13:09:00,4704.6,4704.0,4706.0,4702.2,271,110942,20200918,28,28.07109603311423,24.07109603311423,52.14219206622846,135775.34461110155
793569,IF2009,20200821,13:10:00,4704.0,4704.2,4705.6,4703.0,155,110972,20200918,28,16.05542393037899,-13.94457606962101,2.1108478607579784,135777.4554589623
793570,IF2009,20200821,13:11:00,4704.0,4703.8,4708.2,4703.6,244,111005,20200918,28,25.274344767822406,-7.725655232177594,17.54868953564481,135795.00414849794
793571,IF2009,20200821,13:12:00,4703.2,4703.8,4706.4,4702.6,275,110994,20200918,28,28.485429553898204,39.4854295538982,67.9708591077964,135862.97500760574
793572,IF2009,20200821,13:13:00,4703.8,4701.4,4704.0,4700.6,360,111004,20200918,28,37.29001687055765,27.29001687055765,64.5800337411153,135927.55504134684
793573,IF2009,20200821,13:14:00,4701.6,4703.0,4703.6,4701.2,152,111027,20200918,28,15.744673789791008,-7.255326210208992,8.489347579582017,135936.0443889264
793574,IF2009,20200821,13:15:00,4703.0,4701.0,4703.6,4701.0,217,111025,20200918,28,22.477593502530585,24.477593502530585,46.95518700506117,135982.99957593146
793575,IF2009,20200821,13:16:00,4701.0,4701.6,4703.2,4700.6,182,111022,20200918,28,18.852175195670814,21.852175195670814,40.70435039134163,136023.7039263228
793576,IF2009,20200821,13:17:00,4701.6,4700.2,4702.4,4698.8,411,111109,20200918,28,42.572769260553315,-44.427230739446685,-1.85446147889337,136021.84946484392
793577,IF2009,20200821,13:18:00,4700.4,4701.2,4702.6,4699.6,203,111097,20200918,28,21.027426179786673,33.02742617978667,54.054852359573346,136075.9043172035
793578,IF2009,20200821,13:19:00,4701.2,4703.0,4703.6,4701.2,221,111150,20200918,28,22.891927023314555,-30.108072976685445,-7.216145953370891,136068.68817125013
793579,IF2009,20200821,13:20:00,4702.6,4701.8,4703.0,4701.2,137,111153,20200918,28,14.190923086851107,11.190923086851107,25.381846173702215,136094.07001742383
793580,IF2009,20200821,13:21:00,4701.8,4699.6,4702.6,4699.0,303,111235,20200918,28,31.38576419938602,-50.61423580061398,-19.228471601227962,136074.8415458226
793581,IF2009,20200821,13:22:00,4699.4,4697.0,4700.0,4696.2,380,111279,20200918,28,39.36168447447752,-4.638315525522479,34.72336894895504,136109.56491477156
793582,IF2009,20200821,13:23:00,4697.6,4699.4,4699.6,4696.4,281,111314,20200918,28,29.106929835074165,-5.893070164925835,23.21385967014833,136132.77877444171
793583,IF2009,20200821,13:24:00,4699.2,4701.2,4702.8,4698.4,316,111399,20200918,28,32.73234814193394,-52.26765185806606,-19.53530371613212,136113.24347072557
793584,IF2009,20200821,13:25:00,4701.0,4699.0,4701.4,4699.0,136,111455,20200918,28,14.087339706655113,-41.912660293344885,-27.82532058668977,136085.4181501389
793585,IF2009,20200821,13:26:00,4699.0,4697.2,4699.6,4697.2,176,111496,20200918,28,18.230674914494852,-22.769325085505148,-4.538650171010296,136080.87949996788
793586,IF2009,20200821,13:27:00,4697.4,4695.8,4697.8,4695.2,344,111525,20200918,28,35.63268278742176,6.632682787421757,42.265365574843514,136123.1448655427
793587,IF2009,20200821,13:28:00,4695.4,4694.6,4696.8,4694.0,336,111596,20200918,28,34.8040157458538,-36.1959842541462,-1.3919685082923934,136121.75289703443
793588,IF2009,20200821,13:29:00,4694.6,4695.4,4695.6,4693.0,336,111655,20200918,28,34.8040157458538,-24.195984254146197,10.608031491707607,136132.36092852615
793589,IF2009,20200821,13:30:00,4695.4,4696.4,4697.8,4695.0,393,111764,20200918,28,40.70826841702544,-68.29173158297456,-27.583463165949127,136104.7774653602
793590,IF2009,20200821,13:31:00,4696.0,4695.0,4696.6,4693.8,352,111861,20200918,28,36.461349828989704,-60.538650171010296,-24.077300342020592,136080.70016501818
793591,IF2009,20200821,13:32:00,4694.8,4693.2,4695.6,4692.2,340,111969,20200918,28,35.21834926663778,-72.78165073336223,-37.56330146672445,136043.13686355145
793592,IF2009,20200821,13:33:00,4694.0,4694.2,4695.4,4692.2,313,112049,20200918,28,32.421598001345956,-47.578401998654044,-15.156803997308089,136027.98005955413
793593,IF2009,20200821,13:34:00,4694.0,4696.0,4697.0,4692.4,326,112158,20200918,28,33.76818194389387,-75.23181805610614,-41.463636112212264,135986.5164234419
793594,IF2009,20200821,13:35:00,4696.0,4697.4,4698.0,4694.0,243,112308,20200918,28,25.170761387626413,-124.82923861237359,-99.65847722474717,135886.85794621715
793595,IF2009,20200821,13:36:00,4697.4,4697.6,4698.4,4695.2,269,112446,20200918,28,27.863929272722242,-110.13607072727775,-82.27214145455551,135804.58580476258
793596,IF2009,20200821,13:37:00,4696.8,4696.6,4697.4,4696.2,164,112496,20200918,28,16.987674352142932,-33.01232564785707,-16.024651295714136,135788.56115346687
793597,IF2009,20200821,13:38:00,4696.4,4693.2,4696.8,4691.0,428,112629,20200918,28,44.33368672388521,-88.66631327611479,-44.332626552229584,135744.22852691464
793598,IF2009,20200821,13:39:00,4693.2,4692.2,4693.6,4691.6,195,112702,20200918,28,20.198759138218726,-52.801240861781274,-32.60248172356255,135711.62604519108
793599,IF2009,20200821,13:40:00,4692.0,4691.8,4693.4,4691.6,175,112775,20200918,28,18.12709153429886,-54.872908465701144,-36.74581693140229,135674.8802282597
793600,IF2009,20200821,13:41:00,4691.8,4691.6,4693.0,4687.0,744,113063,20200918,28,77.06603486581913,-210.93396513418088,-133.86793026836176,135541.0122979913
793601,IF2009,20200821,13:42:00,4691.8,4692.4,4693.4,4690.0,305,113196,20200918,28,31.59293095977801,-101.40706904022198,-69.81413808044397,135471.19815991088
793602,IF2009,20200821,13:43:00,4692.4,4689.8,4692.8,4689.2,328,113301,20200918,28,33.975348704285864,-71.02465129571414,-37.04930259142827,135434.14885731947
793603,IF2009,20200821,13:44:00,4690.6,4691.8,4693.2,4689.4,238,113395,20200918,28,24.652844486646448,-69.34715551335356,-44.69431102670711,135389.45454629275
793604,IF2009,20200821,13:45:00,4691.8,4689.6,4692.0,4689.4,160,113468,20200918,28,16.573340831358955,-56.426659168641045,-39.85331833728209,135349.60122795546
793605,IF2009,20200821,13:46:00,4689.4,4688.8,4691.4,4688.8,228,113557,20200918,28,23.617010684686512,-65.3829893153135,-41.76597863062698,135307.83524932482
793606,IF2009,20200821,13:47:00,4689.0,4689.0,4690.2,4687.8,251,113669,20200918,28,25.999428429194364,-86.00057157080563,-60.001143141611266,135247.8341061832
793607,IF2009,20200821,13:48:00,4688.2,4690.0,4691.4,4687.8,204,113742,20200918,28,21.13100955998267,-51.86899044001733,-30.73798088003466,135217.09612530316
793608,IF2009,20200821,13:49:00,4689.6,4693.8,4693.8,4689.4,321,113880,20200918,28,33.2502650429139,-104.7497349570861,-71.49946991417221,135145.59665538897
