,0
annual_return,0.39857436954738623
annual_return_std,0.10683535877215043
return_std_ratio,3.73073460068059
maxdd,0.06613145773388818
total_fee_ratio,0.717768427312107
total_trading_days,485.0
total_switching_times,226.0
