,ETFID,ContractNum,Value
20200304,SH515030,1,98.7
20200305,SH515030,1,98.8
20200306,SH515030,1,99.2
20200309,SH515030,1,101.9
20200310,SH515030,1,100.60000000000001
20200311,SH515030,1,101.60000000000001
20200312,SH515030,1,102.10000000000001
20200313,SH515030,1,100.75000000000001
20200316,SH515030,1,106.25000000000001
20200317,SH515030,1,107.01
20200318,SH515030,1,105.81
20200319,SH515030,1,106.77000000000001
20200320,SH515030,1,107.41000000000001
20200323,SH515030,1,108.33000000000003
20200324,SH515030,1,107.28000000000002
20200325,SH515030,1,108.38000000000001
20200326,SH515030,1,107.58714285714287
20200327,SH515030,1,108.18714285714286
20200330,SH515030,1,107.15857142857145
20200331,SH515030,1,106.34428571428573
20200401,SH515030,1,107.02428571428574
20200402,SH515030,1,108.82428571428574
20200403,SH515030,1,109.52428571428575
20200407,SH515030,1,109.82428571428575
20200408,SH515030,1,109.82428571428575
20200409,SH515030,1,110.12428571428573
20200410,SH515030,1,111.72428571428574
20200413,SH515030,1,112.12428571428573
20200414,SH515030,1,113.72428571428574
20200415,SH515030,1,113.02428571428574
20200416,SH515030,1,112.03857142857144
20200417,SH515030,1,112.73857142857145
20200420,SH515030,1,112.33857142857144
20200421,SH515030,1,112.93857142857144
20200422,SH515030,1,112.33857142857144
20200423,SH515030,1,112.83857142857144
20200424,SH515030,1,113.83857142857144
20200427,SH515030,1,113.93857142857144
20200428,SH515030,1,114.77857142857144
20200429,SH515030,1,114.87857142857145
20200430,SH515030,1,116.07857142857145
20200506,SH515030,1,114.96428571428574
20200507,SH515030,1,114.30000000000003
20200508,SH515030,1,113.57142857142861
20200511,SH515030,1,114.57142857142861
20200512,SH515030,1,113.8714285714286
20200513,SH515030,1,113.8714285714286
20200514,SH515030,1,114.2714285714286
20200515,SH515030,1,115.07142857142861
20200518,SH515030,1,115.6714285714286
20200519,SH515030,1,115.07142857142861
20200520,SH515030,1,114.27857142857147
20200521,SH515030,1,116.27857142857147
20200522,SH515030,1,117.23857142857148
20200525,SH515030,1,117.13857142857148
20200526,SH515030,1,119.23857142857148
20200527,SH515030,1,119.83857142857147
20200528,SH515030,1,119.93857142857146
20200529,SH515030,1,120.23857142857148
20200601,SH515030,1,121.73857142857148
20200602,SH515030,1,121.83857142857148
20200603,SH515030,1,121.11000000000006
20200604,SH515030,1,120.38142857142863
20200605,SH515030,1,119.76000000000006
20200608,SH515030,1,119.09571428571435
20200609,SH515030,1,118.47428571428578
20200610,SH515030,1,117.9742857142858
20200611,SH515030,1,117.13857142857151
20200612,SH515030,1,116.9385714285715
20200615,SH515030,1,116.83857142857151
20200616,SH515030,1,116.15285714285723
20200617,SH515030,1,117.05285714285723
20200618,SH515030,1,117.25285714285724
20200619,SH515030,1,118.55285714285723
20200622,SH515030,1,117.9100000000001
20200623,SH515030,1,117.24571428571439
20200624,SH515030,1,117.04571428571437
20200629,SH515030,1,117.54571428571437
20200630,SH515030,1,117.84571428571435
20200701,SH515030,1,119.14571428571435
20200702,SH515030,1,119.64571428571435
20200703,SH515030,1,119.54571428571435
20200706,SH515030,1,122.74571428571436
20200707,SH515030,1,123.82571428571435
20200708,SH515030,1,122.62571428571435
20200709,SH515030,1,123.62571428571435
20200710,SH515030,1,122.6614285714286
20200713,SH515030,1,125.0614285714286
20200714,SH515030,1,126.18142857142861
20200715,SH515030,1,127.26142857142861
20200716,SH515030,1,132.7614285714286
20200717,SH515030,1,131.06857142857146
20200720,SH515030,1,129.52571428571432
20200721,SH515030,1,129.9257142857143
20200722,SH515030,1,129.02571428571432
20200723,SH515030,1,129.9057142857143
20200724,SH515030,1,135.20571428571432
20200727,SH515030,1,135.60571428571433
20200728,SH515030,1,135.60571428571433
20200729,SH515030,1,137.80571428571432
20200730,SH515030,1,137.90571428571434
20200731,SH515030,1,136.44857142857148
20200803,SH515030,1,137.3485714285715
20200804,SH515030,1,136.17000000000007
20200805,SH515030,1,135.09857142857152
20200806,SH515030,1,134.39857142857153
20200807,SH515030,1,135.67857142857153
20200810,SH515030,1,134.77857142857152
