,Date,Time,FutureID,Action,Price,Profit,Amount
0,20200211,09:40:00,SZ159995,long,1.034,,103.4
0,20200211,14:55:00,SZ159995,close_pos,1.0390000000000001,0.03233513870001159,103.90000000000002
0,20200212,11:30:00,SZ159995,long,1.046,,103.90000000000002
0,20200212,14:55:00,SZ159995,close_pos,1.07,1.9226344204000023,106.30000000000003
0,20200213,09:40:00,SZ159995,long,1.09,,106.30000000000003
0,20200213,10:05:00,SZ159995,close_pos,1.0715714285714286,-2.330503550157146,104.45714285714288
0,20200214,10:00:00,SZ159995,long,1.12,,104.45714285714288
0,20200214,13:20:00,SZ159995,close_pos,1.1030714285714285,-2.1943778333071626,102.76428571428572
0,20200217,10:35:00,SZ159995,long,1.1179999999999999,,102.76428571428572
0,20200217,14:55:00,SZ159995,close_pos,1.126,0.2937578636000009,103.56428571428572
0,20200218,09:40:00,SZ159995,long,1.138,,103.56428571428572
0,20200218,10:50:00,SZ159995,close_pos,1.1488,0.5641022649200144,104.64428571428573
0,20200219,10:15:00,SZ159995,long,1.186,,104.64428571428573
0,20200219,14:05:00,SZ159995,close_pos,1.2092,1.779647430880011,106.96428571428574
0,20200220,13:05:00,SZ159995,long,1.2109999999999999,,106.96428571428574
0,20200220,14:55:00,SZ159995,close_pos,1.242,2.546607860700014,110.06428571428575
0,20200221,09:40:00,SZ159995,long,1.254,,110.06428571428575
0,20200221,13:35:00,SZ159995,close_pos,1.2664,0.6714025487599967,111.30428571428574
0,20200224,10:00:00,SZ159995,long,1.296,,111.30428571428574
0,20200224,14:55:00,SZ159995,close_pos,1.339,3.705549006499993,115.60428571428574
0,20200225,10:20:00,SZ159995,long,1.3840000000000001,,115.60428571428574
0,20200225,10:55:00,SZ159995,close_pos,1.3469285714285715,-4.323235154092864,111.89714285714287
0,20200227,13:15:00,SZ159995,long,1.264,,111.89714285714287
0,20200227,13:50:00,SZ159995,close_pos,1.2346428571428572,-3.4994033668642857,108.96142857142858
0,20200228,13:55:00,SZ159995,long,1.168,,108.96142857142858
0,20200228,14:15:00,SZ159995,close_pos,1.18,0.6702956612000012,110.16142857142859
0,20200302,13:05:00,SZ159995,long,1.159,,110.16142857142859
0,20200302,14:55:00,SZ159995,close_pos,1.158,-0.622710797700011,110.06142857142858
0,20200303,10:10:00,SZ159995,long,1.189,,110.06142857142858
0,20200303,11:05:00,SZ159995,close_pos,1.2002000000000002,0.5810010194800099,111.18142857142858
0,20200305,13:40:00,SZ159995,long,1.12,,111.18142857142858
0,20200305,14:55:00,SZ159995,close_pos,1.122,-0.30579094019999975,111.38142857142859
0,20200306,14:05:00,SZ159995,long,1.119,,111.38142857142859
0,20200306,14:25:00,SZ159995,close_pos,1.1091428571428572,-1.4883790808142785,110.3957142857143
0,20200310,13:10:00,SZ159995,long,1.071,,110.3957142857143
0,20200310,14:55:00,SZ159995,close_pos,1.094,1.8115801135000131,112.69571428571432
0,20200313,10:30:00,SZ159995,long,1.063,,112.69571428571432
0,20200313,14:10:00,SZ159995,close_pos,1.0746,0.6777615014400056,113.85571428571433
0,20200317,11:10:00,SZ159995,long,1.028,,113.85571428571433
0,20200317,14:55:00,SZ159995,close_pos,1.031,-0.16450648790001077,114.15571428571431
0,20200318,09:40:00,SZ159995,long,1.047,,114.15571428571431
0,20200318,13:10:00,SZ159995,close_pos,1.057,0.525341597600001,115.15571428571431
0,20200319,13:50:00,SZ159995,long,1.044,,115.15571428571431
0,20200319,14:55:00,SZ159995,close_pos,1.051,0.22737198049998963,115.8557142857143
0,20200325,09:45:00,SZ159995,long,0.9890000000000001,,115.8557142857143
0,20200325,11:25:00,SZ159995,close_pos,0.9759285714285715,-1.7504270094928622,114.54857142857144
0,20200330,13:10:00,SZ159995,long,0.91,,114.54857142857144
0,20200330,14:55:00,SZ159995,close_pos,0.9079999999999999,-0.6101373458000112,114.34857142857142
0,20200401,10:00:00,SZ159995,long,0.93,,114.34857142857142
0,20200401,13:45:00,SZ159995,close_pos,0.9195,-1.4672436859500064,113.2985714285714
0,20200402,10:10:00,SZ159995,long,0.932,,113.2985714285714
0,20200402,14:55:00,SZ159995,close_pos,0.9840000000000001,4.767754040400004,118.49857142857141
0,20200409,14:00:00,SZ159995,long,0.992,,118.49857142857141
0,20200409,14:55:00,SZ159995,close_pos,0.988,-0.8466842380000003,118.0985714285714
0,20200414,10:45:00,SZ159995,long,0.924,,118.0985714285714
0,20200414,14:55:00,SZ159995,close_pos,0.943,1.4788083472999907,119.9985714285714
0,20200415,09:50:00,SZ159995,long,0.9470000000000001,,119.9985714285714
0,20200415,13:45:00,SZ159995,close_pos,0.9634,1.209017389759997,121.6385714285714
0,20200416,10:40:00,SZ159995,long,0.97,,121.6385714285714
0,20200416,11:30:00,SZ159995,close_pos,0.9564999999999999,-1.7846147396500067,120.28857142857139
0,20200417,09:40:00,SZ159995,long,0.998,,120.28857142857139
0,20200417,10:50:00,SZ159995,close_pos,1.0068,0.427720929119992,121.16857142857138
0,20200420,14:15:00,SZ159995,long,0.995,,121.16857142857138
0,20200420,14:55:00,SZ159995,close_pos,0.998,-0.14961701329999966,121.46857142857138
0,20200421,14:25:00,SZ159995,long,0.971,,121.46857142857138
0,20200421,14:55:00,SZ159995,close_pos,0.9740000000000001,-0.13878830449998858,121.76857142857139
0,20200422,10:00:00,SZ159995,long,0.9790000000000001,,121.76857142857139
0,20200422,11:10:00,SZ159995,close_pos,0.9687142857142857,-1.467972070771434,120.73999999999995
0,20200427,11:30:00,SZ159995,long,0.9359999999999999,,120.73999999999995
