,0
annual_return,0.25771868531825404
annual_return_std,0.13130499204404703
return_std_ratio,1.9627485696187454
maxdd,0.06197162917323462
total_fee_ratio,0.7535890816774922
total_trading_days,106.0
total_switching_times,74.0
