,0
annual_return,0.5057817716972075
annual_return_std,0.16453010039532384
return_std_ratio,3.074098724075066
maxdd,0.05163847212596251
total_fee_ratio,0.684002937160257
total_trading_days,231.0
total_switching_times,195.0
