,0
annual_return,0.9510068578524691
annual_return_std,0.26925677927922265
return_std_ratio,3.5319699671006726
maxdd,0.08217439413334449
total_fee_ratio,0.6102008023559252
total_trading_days,124.0
total_switching_times,125.0
