,Date,Time,FutureID,Action,Price,Profit,Amount
0,20190620,14:55:00,SZ159915,close_pos,1.44,0.04113174969998945,178.08285714285748
0,20190626,09:50:00,SZ159915,long,1.446,,178.08285714285748
0,20190626,14:55:00,SZ159915,close_pos,1.45,-0.26414286559999967,178.48285714285748
0,20190627,09:45:00,SZ159915,long,1.462,,178.48285714285748
0,20190627,14:55:00,SZ159915,close_pos,1.4680000000000002,-0.07194012299997732,179.0828571428575
0,20190701,09:55:00,SZ159915,long,1.49,,179.0828571428575
0,20190701,14:55:00,SZ159915,close_pos,1.51,1.3120067000000017,181.0828571428575
0,20190702,09:55:00,SZ159915,long,1.515,,181.0828571428575
0,20190702,13:30:00,SZ159915,close_pos,1.507,-1.4930385842000007,180.2828571428575
0,20190705,09:55:00,SZ159915,long,1.483,,180.2828571428575
0,20190705,14:55:00,SZ159915,close_pos,1.4909999999999999,0.11796930859997845,181.08285714285748
0,20190709,14:15:00,SZ159915,long,1.459,,181.08285714285748
0,20190709,14:55:00,SZ159915,close_pos,1.462,-0.3698761431000108,181.38285714285746
0,20190710,09:40:00,SZ159915,long,1.4669999999999999,,181.38285714285746
0,20190710,13:35:00,SZ159915,close_pos,1.4605714285714284,-1.3142403189000023,180.74000000000032
0,20190711,09:50:00,SZ159915,long,1.4680000000000002,,180.74000000000032
0,20190711,13:25:00,SZ159915,close_pos,1.4611428571428573,-1.3574578392000038,180.05428571428604
0,20190712,10:15:00,SZ159915,long,1.469,,180.05428571428604
0,20190712,14:55:00,SZ159915,close_pos,1.464,-1.1726281163000116,179.55428571428604
0,20190715,10:35:00,SZ159915,long,1.47,,179.55428571428604
0,20190715,14:55:00,SZ159915,close_pos,1.489,1.2214092751000127,181.45428571428604
0,20190717,10:00:00,SZ159915,long,1.493,,181.45428571428604
0,20190717,14:55:00,SZ159915,close_pos,1.494,-0.5850119957000111,181.55428571428604
0,20190719,09:50:00,SZ159915,long,1.483,,181.55428571428604
0,20190719,14:55:00,SZ159915,close_pos,1.482,-0.7799667115000113,181.45428571428602
0,20190722,13:45:00,SZ159915,long,1.473,,181.45428571428602
0,20190722,14:30:00,SZ159915,close_pos,1.4650714285714288,-1.4666482954499858,180.6614285714289
0,20190723,11:15:00,SZ159915,long,1.47,,180.6614285714289
0,20190723,14:55:00,SZ159915,close_pos,1.4769999999999999,0.024161248299989557,181.3614285714289
0,20190724,09:40:00,SZ159915,long,1.486,,181.3614285714289
0,20190724,14:55:00,SZ159915,close_pos,1.494,0.11659332200000061,182.1614285714289
0,20190725,10:45:00,SZ159915,long,1.5030000000000001,,182.1614285714289
0,20190725,14:55:00,SZ159915,close_pos,1.505,-0.4898279488000221,182.3614285714289
0,20190726,13:55:00,SZ159915,long,1.5030000000000001,,182.3614285714289
0,20190726,14:55:00,SZ159915,close_pos,1.505,-0.4898279488000221,182.56142857142888
0,20190729,14:15:00,SZ159915,long,1.505,,182.56142857142888
0,20190729,14:55:00,SZ159915,close_pos,1.507,-0.49074527319999983,182.76142857142887
0,20190730,09:40:00,SZ159915,long,1.5130000000000001,,182.76142857142887
0,20190730,14:55:00,SZ159915,close_pos,1.5219999999999998,0.20398011149996753,183.66142857142884
0,20190731,13:50:00,SZ159915,long,1.517,,183.66142857142884
