,ETFID,ContractNum,Value
20190826,SH512710,1,
20190827,SH512710,1,103.60000000000001
20190828,SH512710,1,103.60000000000001
20190829,SH512710,1,103.10714285714285
20190830,SH512710,1,103.30714285714282
20190902,SH512710,1,106.30714285714282
20190903,SH512710,1,107.40714285714282
20190904,SH512710,1,107.40714285714282
20190905,SH512710,1,107.20714285714281
20190906,SH512710,1,106.54285714285707
20190909,SH512710,1,107.44285714285706
20190910,SH512710,1,106.1999999999999
20190911,SH512710,1,106.1999999999999
20190912,SH512710,1,106.1999999999999
20190916,SH512710,1,105.77142857142849
20190917,SH512710,1,105.77142857142849
20190918,SH512710,1,105.77142857142849
20190919,SH512710,1,105.9714285714285
20190920,SH512710,1,105.9714285714285
20190923,SH512710,1,105.9714285714285
20190924,SH512710,1,105.9714285714285
20190925,SH512710,1,105.9714285714285
20190926,SH512710,1,105.9714285714285
20190927,SH512710,1,105.52142857142852
20190930,SH512710,1,104.98571428571424
20191008,SH512710,1,104.98571428571424
20191009,SH512710,1,104.88571428571424
20191010,SH512710,1,104.88571428571424
20191011,SH512710,1,104.68571428571424
20191014,SH512710,1,105.28571428571426
20191015,SH512710,1,105.28571428571426
20191016,SH512710,1,104.8142857142857
20191017,SH512710,1,104.8142857142857
20191018,SH512710,1,104.8142857142857
20191021,SH512710,1,104.8142857142857
20191022,SH512710,1,105.5142857142857
20191023,SH512710,1,105.5142857142857
20191024,SH512710,1,105.5142857142857
20191025,SH512710,1,106.31428571428572
20191028,SH512710,1,106.91428571428571
20191029,SH512710,1,106.91428571428571
20191030,SH512710,1,106.91428571428571
20191031,SH512710,1,106.91428571428571
20191101,SH512710,1,107.31428571428572
20191104,SH512710,1,106.84285714285713
20191105,SH512710,1,107.04285714285713
20191106,SH512710,1,107.04285714285713
20191107,SH512710,1,107.04285714285713
20191108,SH512710,1,107.04285714285713
20191111,SH512710,1,107.04285714285713
20191112,SH512710,1,107.04285714285713
20191113,SH512710,1,107.04285714285713
20191114,SH512710,1,106.84285714285713
20191115,SH512710,1,106.52142857142856
20191118,SH512710,1,106.52142857142856
20191119,SH512710,1,107.32142857142856
20191120,SH512710,1,106.9142857142857
20191121,SH512710,1,106.50714285714282
20191122,SH512710,1,105.97142857142853
20191125,SH512710,1,105.97142857142853
20191126,SH512710,1,105.97142857142853
20191127,SH512710,1,105.97142857142853
20191128,SH512710,1,105.97142857142853
20191129,SH512710,1,105.97142857142853
20191202,SH512710,1,105.64999999999998
20191203,SH512710,1,106.04999999999998
20191204,SH512710,1,107.14999999999998
20191205,SH512710,1,107.84999999999997
20191206,SH512710,1,108.04999999999997
20191209,SH512710,1,108.04999999999997
20191210,SH512710,1,108.34999999999995
20191211,SH512710,1,107.81428571428567
20191212,SH512710,1,107.42857142857137
20191213,SH512710,1,107.72857142857139
20191216,SH512710,1,109.4285714285714
