,0
annual_return,0.5753221505627024
annual_return_std,0.17663597271052098
return_std_ratio,3.257106362505028
maxdd,0.06616690570694728
total_fee_ratio,0.6807919772576413
total_trading_days,230.0
total_switching_times,224.0
