,0
annual_return,0.3315703134122876
annual_return_std,0.10944873941493133
return_std_ratio,3.0294575815557887
maxdd,0.04855159356263827
total_fee_ratio,0.6515232712545794
total_trading_days,487.0
total_switching_times,264.0
