,0
annual_return,0.797353473343511
annual_return_std,0.280326922590414
return_std_ratio,2.8443699448323243
maxdd,0.08005075582036703
total_fee_ratio,0.6440164563325327
total_trading_days,124.0
total_switching_times,125.0
