,0
annual_return,0.5510312296183659
annual_return_std,0.20367243269712992
return_std_ratio,2.705477723820259
maxdd,0.07077020602218709
total_fee_ratio,0.5606187648732514
total_trading_days,123.0
total_switching_times,62.0
