,0
annual_return,0.4463289530293906
annual_return_std,0.11182568315986291
return_std_ratio,3.991291986039835
maxdd,0.06613145773388818
total_fee_ratio,0.7118601623415705
total_trading_days,485.0
total_switching_times,251.0
