,0
annual_return,1.1051800752748977
annual_return_std,0.27387646096198937
return_std_ratio,4.035323340286199
maxdd,0.09797941288600787
total_fee_ratio,0.5857049789909939
total_trading_days,124.0
total_switching_times,125.0
