,0
annual_return,0.63398063727601
annual_return_std,0.1809844998125674
return_std_ratio,3.5029554350376855
maxdd,0.06483191278333678
total_fee_ratio,0.6654051753557358
total_trading_days,230.0
total_switching_times,230.0
