,Date,Time,FutureID,Action,Price,Profit,Amount
0,20190827,10:00:00,SH512710,long,1.0290000000000001,,102.90000000000002
0,20190827,14:55:00,SH512710,close_pos,1.036,0.19422264749998952,103.60000000000001
0,20190828,10:10:00,SH512710,long,1.04,,103.60000000000001
0,20190828,11:25:00,SH512710,close_pos,1.0333571428571429,-1.172109969250003,102.9357142857143
0,20190829,10:00:00,SH512710,long,1.047,,102.9357142857143
0,20190829,14:55:00,SH512710,close_pos,1.044,-0.8121454934999892,102.63571428571431
0,20190830,09:50:00,SH512710,long,1.053,,102.63571428571431
0,20190830,14:55:00,SH512710,close_pos,1.061,0.2822211510000008,103.43571428571431
0,20190902,09:40:00,SH512710,long,1.081,,103.43571428571431
0,20190902,14:55:00,SH512710,close_pos,1.1159999999999999,2.961892085499992,106.9357142857143
0,20190903,10:00:00,SH512710,long,1.1179999999999999,,106.9357142857143
0,20190903,14:55:00,SH512710,close_pos,1.13,0.6494007320000011,108.1357142857143
0,20190904,10:20:00,SH512710,short,1.12,,108.1357142857143
0,20190904,14:55:00,SH512710,close_pos,1.12,-0.54863984,108.1357142857143
0,20190905,09:45:00,SH512710,long,1.128,,108.1357142857143
0,20190905,14:55:00,SH512710,close_pos,1.126,-0.7520688390000001,107.9357142857143
0,20190906,11:00:00,SH512710,long,1.1320000000000001,,107.9357142857143
0,20190906,13:30:00,SH512710,close_pos,1.1253571428571427,-1.2171768132500251,107.27142857142856
0,20190909,11:15:00,SH512710,long,1.133,,107.27142857142856
0,20190909,14:55:00,SH512710,close_pos,1.143,0.4425427340000009,108.27142857142856
0,20190910,09:40:00,SH512710,long,1.155,,108.27142857142856
0,20190910,10:05:00,SH512710,close_pos,1.1425714285714283,-1.8055978665000247,107.0285714285714
0,20190911,09:45:00,SH512710,short,1.1179999999999999,,107.0285714285714
0,20190911,14:55:00,SH512710,close_pos,1.113,-0.04643548350001059,107.52857142857138
0,20190912,09:45:00,SH512710,short,1.112,,107.52857142857138
0,20190912,14:15:00,SH512710,close_pos,1.1175714285714284,-1.1032284427856909,106.97142857142855
0,20190916,09:40:00,SH512710,long,1.123,,106.97142857142855
0,20190916,14:15:00,SH512710,close_pos,1.1187142857142858,-0.977631145999994,106.54285714285713
0,20190917,09:40:00,SH512710,short,1.11,,106.54285714285713
0,20190917,14:55:00,SH512710,close_pos,1.084,2.062626871000002,109.14285714285714
0,20190918,10:15:00,SH512710,short,1.077,,109.14285714285714
0,20190918,14:55:00,SH512710,close_pos,1.073,-0.1265962749999996,109.54285714285714
0,20190919,09:45:00,SH512710,long,1.081,,109.54285714285714
0,20190919,14:55:00,SH512710,close_pos,1.088,0.16875008350001175,110.24285714285716
0,20190920,11:00:00,SH512710,short,1.082,,110.24285714285716
0,20190920,14:55:00,SH512710,close_pos,1.083,-0.630270202499989,110.14285714285717
0,20190923,11:05:00,SH512710,short,1.079,,110.14285714285717
0,20190923,14:55:00,SH512710,close_pos,1.079,-0.528555703,110.14285714285717
0,20190924,10:35:00,SH512710,long,1.082,,110.14285714285717
0,20190924,14:55:00,SH512710,close_pos,1.082,-0.530025274,110.14285714285717
0,20190925,09:55:00,SH512710,short,1.073,,110.14285714285717
0,20190925,14:55:00,SH512710,close_pos,1.064,0.37658779549998966,111.04285714285716
0,20190926,09:45:00,SH512710,short,1.0590000000000002,,111.04285714285716
0,20190926,14:55:00,SH512710,close_pos,1.03,2.3883443635000137,113.94285714285718
0,20190927,10:55:00,SH512710,long,1.037,,113.94285714285718
0,20190927,14:55:00,SH512710,close_pos,1.032,-1.0067570664999894,113.44285714285719
0,20190930,09:55:00,SH512710,short,1.028,,113.44285714285719
0,20190930,14:55:00,SH512710,close_pos,1.02,0.2983864320000007,114.24285714285719
0,20191008,09:45:00,SH512710,short,1.02,,114.24285714285719
0,20191008,14:55:00,SH512710,close_pos,1.006,0.9037748590000013,115.6428571428572
0,20191009,10:50:00,SH512710,short,1.003,,115.6428571428572
0,20191009,14:05:00,SH512710,close_pos,1.006642857142857,-0.85650452482142,115.2785714285715
0,20191010,10:20:00,SH512710,long,1.0090000000000001,,115.2785714285715
0,20191010,11:20:00,SH512710,close_pos,1.0042857142857144,-0.9645396214999957,114.80714285714294
0,20191011,10:20:00,SH512710,short,1.008,,114.80714285714294
0,20191011,13:45:00,SH512710,close_pos,1.0131428571428571,-1.0093212025714258,114.29285714285723
0,20191014,09:50:00,SH512710,long,1.0190000000000001,,114.29285714285723
0,20191014,14:55:00,SH512710,close_pos,1.0270000000000001,0.29887628900000074,115.09285714285723
0,20191015,09:50:00,SH512710,short,1.015,,115.09285714285723
0,20191015,14:55:00,SH512710,close_pos,1.0090000000000001,0.10426471599997833,115.6928571428572
0,20191016,11:20:00,SH512710,long,1.012,,115.6928571428572
0,20191016,11:30:00,SH512710,close_pos,1.0072857142857143,-0.9660091924999956,115.22142857142865
0,20191017,14:30:00,SH512710,short,1.001,,115.22142857142865
0,20191017,14:55:00,SH512710,close_pos,1.002,-0.5905917855000111,115.12142857142864
0,20191018,11:00:00,SH512710,short,1.0,,115.12142857142864
0,20191018,14:55:00,SH512710,close_pos,0.986,0.9135719990000013,116.52142857142864
0,20191021,09:40:00,SH512710,short,0.975,,116.52142857142864
0,20191021,10:50:00,SH512710,close_pos,0.985,-1.4800598600000008,115.52142857142864
0,20191022,09:40:00,SH512710,long,0.99,,115.52142857142864
0,20191022,14:55:00,SH512710,close_pos,0.997,0.21332707050000066,116.22142857142865
0,20191023,13:45:00,SH512710,short,0.995,,116.22142857142865
0,20191023,14:55:00,SH512710,close_pos,0.993,-0.2869178579999998,116.42142857142865
0,20191024,09:40:00,SH512710,short,0.9890000000000001,,116.42142857142865
0,20191024,14:55:00,SH512710,close_pos,0.99,-0.584713501499989,116.32142857142865
0,20191025,09:50:00,SH512710,short,0.983,,116.32142857142865
0,20191025,11:10:00,SH512710,close_pos,0.9875,-0.932631609250006,115.87142857142865
0,20191028,10:40:00,SH512710,long,1.018,,115.87142857142865
0,20191028,14:55:00,SH512710,close_pos,1.024,0.09985600300000053,116.47142857142865
0,20191029,09:55:00,SH512710,short,1.0190000000000001,,116.47142857142865
0,20191029,14:55:00,SH512710,close_pos,1.0090000000000001,0.5032850020000008,117.47142857142865
0,20191030,09:40:00,SH512710,short,1.0,,117.47142857142865
0,20191030,14:55:00,SH512710,close_pos,1.001,-0.5901019284999889,117.37142857142865
0,20191031,10:25:00,SH512710,short,0.995,,117.37142857142865
0,20191031,14:55:00,SH512710,close_pos,0.993,-0.2869178579999998,117.57142857142865
0,20191101,10:05:00,SH512710,long,1.0,,117.57142857142865
0,20191101,14:55:00,SH512710,close_pos,1.004,-0.0908367139999996,117.97142857142866
0,20191104,10:55:00,SH512710,long,1.0070000000000001,,117.97142857142866
0,20191104,13:30:00,SH512710,close_pos,1.0022857142857142,-0.9635599075000179,117.50000000000007
0,20191105,09:50:00,SH512710,short,1.0,,117.50000000000007
0,20191105,13:05:00,SH512710,close_pos,1.0045,-0.9409591782499949,117.05000000000008
0,20191106,09:45:00,SH512710,long,1.018,,117.05000000000008
0,20191106,14:55:00,SH512710,close_pos,1.015,-0.7979396405000113,116.75000000000007
0,20191107,10:25:00,SH512710,long,1.0190000000000001,,116.75000000000007
0,20191107,11:15:00,SH512710,close_pos,1.0145000000000002,-0.9480621047499949,116.30000000000008
0,20191108,11:30:00,SH512710,long,1.0170000000000001,,116.30000000000008
0,20191108,14:10:00,SH512710,close_pos,1.0133571428571428,-0.8615780437500138,115.93571428571435
0,20191111,10:10:00,SH512710,short,0.992,,115.93571428571435
0,20191111,14:55:00,SH512710,close_pos,0.9840000000000001,0.31602128399998963,116.73571428571434
0,20191112,09:40:00,SH512710,short,0.982,,116.73571428571434
0,20191112,14:55:00,SH512710,close_pos,0.978,-0.08005985999999965,117.13571428571434
0,20191113,10:10:00,SH512710,long,0.9790000000000001,,117.13571428571434
0,20191113,14:55:00,SH512710,close_pos,0.9790000000000001,-0.479570003,117.13571428571434
0,20191114,11:05:00,SH512710,short,0.975,,117.13571428571434
0,20191114,13:05:00,SH512710,close_pos,0.9799285714285714,-0.9716748654642822,116.64285714285721
0,20191115,09:45:00,SH512710,short,0.977,,116.64285714285721
0,20191115,11:05:00,SH512710,close_pos,0.9825714285714285,-1.037097747785713,116.08571428571436
0,20191118,09:45:00,SH512710,short,0.968,,116.08571428571436
0,20191118,11:25:00,SH512710,close_pos,0.9733571428571427,-1.0112079786785584,115.55000000000008
0,20191119,09:40:00,SH512710,long,0.9790000000000001,,115.55000000000008
0,20191119,14:55:00,SH512710,close_pos,0.991,0.71749085499999,116.75000000000007
0,20191120,09:45:00,SH512710,long,0.992,,116.75000000000007
0,20191120,11:15:00,SH512710,close_pos,0.9879285714285714,-0.8920837922500042,116.34285714285721
0,20191121,10:20:00,SH512710,long,0.99,,116.34285714285721
0,20191121,14:55:00,SH512710,close_pos,0.9890000000000001,-0.584713501499989,116.24285714285722
0,20191122,09:45:00,SH512710,long,0.9940000000000001,,116.24285714285722
0,20191122,10:55:00,SH512710,close_pos,0.9884285714285714,-1.0426961135000101,115.68571428571435
0,20191125,09:50:00,SH512710,short,0.975,,115.68571428571435
0,20191125,13:40:00,SH512710,close_pos,0.9788571428571428,-0.8642695849285638,115.30000000000008
0,20191126,10:15:00,SH512710,short,0.977,,115.30000000000008
0,20191126,11:30:00,SH512710,close_pos,0.9812857142857143,-0.9082114111428623,114.87142857142865
0,20191127,10:05:00,SH512710,short,0.976,,114.87142857142865
0,20191127,10:30:00,SH512710,close_pos,0.9804999999999999,-0.9292026102499948,114.42142857142866
0,20191128,10:20:00,SH512710,short,0.973,,114.42142857142866
0,20191128,14:55:00,SH512710,close_pos,0.973,-0.47663086099999996,114.42142857142866
0,20191129,13:30:00,SH512710,short,0.97,,114.42142857142866
0,20191129,14:25:00,SH512710,close_pos,0.9753571428571428,-1.0121876926785696,113.88571428571439
0,20191202,09:55:00,SH512710,long,0.985,,113.88571428571439
0,20191202,13:45:00,SH512710,close_pos,0.9817857142857145,-0.8031504462499789,113.56428571428583
0,20191203,11:30:00,SH512710,long,0.985,,113.56428571428583
0,20191203,14:55:00,SH512710,close_pos,0.9890000000000001,-0.08348885899998854,113.96428571428584
0,20191204,09:40:00,SH512710,long,0.993,,113.96428571428584
0,20191204,14:55:00,SH512710,close_pos,1.004,0.6108777855000009,115.06428571428583
0,20191205,09:45:00,SH512710,long,1.006,,115.06428571428583
0,20191205,14:55:00,SH512710,close_pos,1.013,0.20548935849998956,115.76428571428582
0,20191206,10:20:00,SH512710,short,1.011,,115.76428571428582
0,20191206,14:55:00,SH512710,close_pos,1.013,-0.6957352840000002,115.56428571428582
0,20191209,10:35:00,SH512710,long,1.014,,115.56428571428582
0,20191209,13:30:00,SH512710,close_pos,1.011,-0.7959802125000114,115.2642857142858
0,20191210,09:40:00,SH512710,short,1.008,,115.2642857142858
0,20191210,14:15:00,SH512710,close_pos,1.0125,-0.944878034249995,114.81428571428582
0,20191211,10:05:00,SH512710,long,1.014,,114.81428571428582
0,20191211,11:05:00,SH512710,close_pos,1.0086428571428572,-1.031117166749998,114.27857142857154
0,20191212,10:15:00,SH512710,short,1.0090000000000001,,114.27857142857154
0,20191212,13:05:00,SH512710,close_pos,1.013,-0.8952454269999782,113.87857142857156
0,20191213,11:25:00,SH512710,long,1.012,,113.87857142857156
