,0
annual_return,0.48497510174084546
annual_return_std,0.14081010762465232
return_std_ratio,3.4441781909123295
maxdd,0.0774750114055831
total_fee_ratio,0.7745427833111419
total_trading_days,490.0
total_switching_times,403.0
