,Win,transaction_fee
20190827,True,0.5057773525
20190828,False,0.5078242549642857
20190829,False,0.5121454935
20190830,True,0.5177788489999999
20190902,True,0.5381079145
20190903,True,0.5505992679999999
20190905,False,0.5520688389999999
20190906,False,0.5528910989642857
20190909,True,0.557457266
20190910,False,0.5627407236428571
20190912,True,0.5474151974999999
20190916,False,0.5490597174285714
20190918,False,0.527086132
20190919,True,0.5312499165
20190920,False,0.5314948449999999
20190924,False,0.530025274
20190927,False,0.5067570665
20190930,False,0.501613568
20191009,True,0.4930410705
20191010,False,0.49311105007142864
20191011,False,0.49524542699999996
20191014,True,0.501123711
20191016,False,0.4945806210714286
20191022,True,0.48667292949999996
20191025,True,0.4866729295
20191028,True,0.500143997
20191101,True,0.49083671399999995
20191104,False,0.49213133607142856
20191105,True,0.49230628499999995
20191106,False,0.49793964049999995
20191107,False,0.49806210475000007
20191108,False,0.4972923294642857
20191112,False,0.479080146
20191113,False,0.479570003
20191114,False,0.480549717
20191115,False,0.47976244682142855
20191118,True,0.47785550349999995
20191119,True,0.482509145
20191120,False,0.4849409351071428
20191121,False,0.48471350150000003
20191122,False,0.48555325635714286
20191126,True,0.4798149315
20191127,False,0.48005986
20191202,False,0.4817218748214286
20191203,True,0.483488859
20191204,True,0.4891222145
20191205,True,0.49451064149999996
20191206,True,0.49573528399999994
20191209,False,0.4959802125
20191210,True,0.49524542699999996
20191211,False,0.4954028810357143
20191212,False,0.49475557000000003
20191213,True,0.4969599265
20191216,True,0.5043077814999999
20191217,True,0.513370136
20191219,False,0.513370136
20191224,True,0.501613568
20191225,True,0.50455271
20191226,False,0.5060572707857143
20191227,False,0.5079817090000001
20191230,True,0.5089614229999999
20191231,True,0.50945128
20200102,True,0.517288992
20200103,True,0.5248817754999999
20200106,False,0.5378105013214285
20200107,True,0.5398224140000001
20200108,False,0.54337387725
20200113,True,0.5356586295
20200115,False,0.530025274
20200116,True,0.5332093444999999
20200117,False,0.5302702025
20200120,True,0.5376180575
20200122,True,0.531004988
20200204,False,0.4738316781428571
20200205,True,0.486917858
20200206,True,0.5008787825000001
20200207,True,0.511410708
20200211,False,0.510920851
20200212,True,0.5143498499999999
20200214,False,0.5125478760357143
20200217,True,0.5336992014999999
20200218,True,0.554518124
20200219,False,0.5537833385
20200220,True,0.5532934814999999
20200221,True,0.5655399065
20200224,True,0.575581975
20200225,True,0.5738674755
20200226,False,0.5750921179999999
20200227,False,0.5650500494999999
20200302,True,0.5461905549999999
20200303,True,0.5637274355999999
20200306,False,0.557457266
20200310,True,0.542761556
20200311,False,0.5542731955
20200313,False,0.538352843
20200317,False,0.5051125465714286
20200318,False,0.5089964127857143
20200319,True,0.4989193544999999
20200320,False,0.50455271
20200324,False,0.4883699341071428
20200325,False,0.498184569
20200327,False,0.4935484223928572
20200330,True,0.479080146
20200401,False,0.4811445433571428
20200402,True,0.4861830725
20200407,True,0.504062853
20200408,True,0.5121454935
20200409,False,0.5162392984285715
20200413,False,0.50455271
20200414,True,0.510430994
20200416,True,0.5114107079999999
20200417,False,0.5133176513214286
20200420,True,0.5180237775000001
20200421,False,0.5184086651428571
20200422,True,0.5175339205
20200423,True,0.5204730625
20200428,False,0.5043077815
20200429,True,0.5082266375
20200430,True,0.5185136345000001
20200506,True,0.5297803455000001
20200507,False,0.5334542729999999
20200508,True,0.5390876285
20200511,False,0.5425166275
20200512,False,0.5422367092142857
20200514,False,0.541781842
20200515,False,0.541781842
20200518,False,0.5493746255
20200519,True,0.553048553
20200521,False,0.5392275876428572
20200526,True,0.5236571329999999
20200601,True,0.5302702024999999
20200602,False,0.5349238439999999
20200603,False,0.5319847019999999
20200608,False,0.5281183306785714
20200609,False,0.525126704
20200611,True,0.5258614895
20200612,True,0.5261064179999999
20200616,False,0.5240770104285715
20200617,True,0.5332093444999999
20200618,True,0.5278209174999999
20200619,True,0.5317397735
20200622,False,0.5352387520714286
20200623,True,0.536883272
20200629,False,0.5370407260357142
20200630,True,0.5425166275
20200701,True,0.5474151975
20200702,True,0.554028267
20200703,True,0.5621109074999999
20200706,True,0.587338543
20200707,False,0.614280678
20200708,True,0.6407329560000001
20200709,False,0.679431659
20200713,True,0.67600266
20200714,False,0.6871993914285714
20200715,False,0.6625315924999999
20200717,True,0.6473950112
20200720,True,0.6919230125
20200722,False,0.6953520115
20200723,False,0.6988509900714285
20200728,False,0.6990784236785714
20200729,True,0.7071085795
20200730,False,0.71874268325
20200803,True,0.7440927829999999
20200805,True,0.7575638505
20200806,False,0.7725394787857143
20200807,True,0.8099785495
20200810,False,0.8279283095714287
