,0
annual_return,0.4099001847670676
annual_return_std,0.13427908223815238
return_std_ratio,3.052598944935324
maxdd,0.05766583988989371
total_fee_ratio,0.7054467635135673
total_trading_days,491.0
total_switching_times,484.0
